order_id,seller_id,buyer_id,gross_amount,currency,order_date,status,payment_id,scenario
ORD-C03-000715,SEL-C03-015,BUY-C03-0506,1408.23,BRL,2026-03-06T15:15:00Z,paid,PAY-C03-000715,order_gateway_payout_candidate
ORD-C03-000716,SEL-C03-016,BUY-C03-0513,1525.13,BRL,2026-03-07T15:28:00Z,paid,PAY-C03-000716,order_gateway_payout_candidate
ORD-C03-000717,SEL-C03-017,BUY-C03-0520,1928.34,BRL,2026-03-08T15:41:00Z,paid,PAY-C03-000717,order_gateway_payout_candidate
ORD-C03-000718,SEL-C03-018,BUY-C03-0527,143.41,BRL,2026-03-09T15:54:00Z,paid,PAY-C03-000718,order_gateway_payout_candidate
ORD-C03-000719,SEL-C03-019,BUY-C03-0534,654.83,BRL,2026-03-10T16:07:00Z,paid,PAY-C03-000719,order_gateway_payout_candidate
ORD-C03-000720,SEL-C03-020,BUY-C03-0541,1356.62,BRL,2026-03-11T12:00:00Z,paid,PAY-C03-000720,order_gateway_payout_candidate
ORD-C03-000721,SEL-C03-021,BUY-C03-0548,2069.14,BRL,2026-03-12T12:13:00Z,paid,PAY-C03-000721,order_gateway_payout_candidate
ORD-C03-000722,SEL-C03-022,BUY-C03-0555,105.68,BRL,2026-03-13T12:26:00Z,paid,PAY-C03-000722,order_gateway_payout_candidate
ORD-C03-000723,SEL-C03-023,BUY-C03-0562,945.84,BRL,2026-03-14T12:39:00Z,paid,PAY-C03-000723,order_gateway_payout_candidate
ORD-C03-000724,SEL-C03-024,BUY-C03-0569,970.62,BRL,2026-03-15T12:52:00Z,paid,PAY-C03-000724,order_gateway_payout_candidate
ORD-C03-000725,SEL-C03-025,BUY-C03-0576,1293.52,BRL,2026-03-16T13:05:00Z,disputed,PAY-C03-000725,order_needs_review
ORD-C03-000726,SEL-C03-026,BUY-C03-0583,2170.29,BRL,2026-03-17T13:18:00Z,paid,PAY-C03-000726,order_gateway_payout_candidate
ORD-C03-000727,SEL-C03-027,BUY-C03-0590,1298.20,BRL,2026-03-18T13:31:00Z,paid,PAY-C03-000727,order_gateway_payout_candidate
ORD-C03-000728,SEL-C03-028,BUY-C03-0597,1964.61,BRL,2026-03-19T13:44:00Z,paid,PAY-C03-000728,order_gateway_payout_candidate
ORD-C03-000729,SEL-C03-029,BUY-C03-0604,1165.11,BRL,2026-03-20T13:57:00Z,paid,PAY-C03-000729,order_gateway_payout_candidate
ORD-C03-000730,SEL-C03-030,BUY-C03-0611,780.06,BRL,2026-03-21T14:10:00Z,paid,PAY-C03-000730,order_gateway_payout_candidate
ORD-C03-000731,SEL-C03-031,BUY-C03-0618,1789.80,BRL,2026-03-22T14:23:00Z,refunded,PAY-C03-000731,order_has_refund
ORD-C03-000732,SEL-C03-032,BUY-C03-0625,1826.10,USD,2026-03-23T14:36:00Z,paid,PAY-C03-000732,order_gateway_payout_candidate
ORD-C03-000733,SEL-C03-033,BUY-C03-0632,870.62,BRL,2026-03-24T14:49:00Z,paid,PAY-C03-000733,order_gateway_payout_candidate
ORD-C03-000734,SEL-C03-034,BUY-C03-0639,1023.17,BRL,2026-03-25T15:02:00Z,paid,PAY-C03-000734,order_gateway_payout_candidate
ORD-C03-000735,SEL-C03-035,BUY-C03-0646,1149.96,BRL,2026-03-26T15:15:00Z,paid,PAY-C03-000735,order_gateway_payout_candidate
ORD-C03-000736,SEL-C03-036,BUY-C03-0653,989.83,BRL,2026-03-27T15:28:00Z,paid,PAY-C03-000736,order_gateway_payout_candidate
ORD-C03-000737,SEL-C03-037,BUY-C03-0660,498.86,BRL,2026-03-28T15:41:00Z,paid,PAY-C03-000737,order_gateway_payout_candidate
ORD-C03-000738,SEL-C03-038,BUY-C03-0667,528.89,BRL,2026-03-29T15:54:00Z,paid,PAY-C03-000738,order_gateway_payout_candidate
ORD-C03-000739,SEL-C03-039,BUY-C03-0674,1741.82,BRL,2026-03-30T16:07:00Z,paid,PAY-C03-000739,order_gateway_payout_candidate
ORD-C03-000740,SEL-C03-040,BUY-C03-0681,1738.87,BRL,2026-03-31T12:00:00Z,paid,PAY-C03-000740,order_gateway_payout_candidate
ORD-C03-000741,SEL-C03-041,BUY-C03-0688,1553.95,BRL,2026-04-01T12:13:00Z,paid,PAY-C03-000741,order_gateway_payout_candidate
ORD-C03-000742,SEL-C03-042,BUY-C03-0695,1973.45,BRL,2026-04-02T12:26:00Z,paid,PAY-C03-000742,order_gateway_payout_candidate
ORD-C03-000743,SEL-C03-043,BUY-C03-0702,247.86,BRL,2026-04-03T12:39:00Z,paid,PAY-C03-000743,order_gateway_payout_candidate
ORD-C03-000744,SEL-C03-044,BUY-C03-0709,620.03,EUR,2026-03-04T12:52:00Z,pending,PAY-C03-000744,order_not_captured_yet
ORD-C03-000745,SEL-C03-045,BUY-C03-0716,2130.70,BRL,2026-03-05T13:05:00Z,paid,PAY-C03-000745,order_gateway_payout_candidate
ORD-C03-000746,SEL-C03-046,BUY-C03-0723,648.96,BRL,2026-03-06T13:18:00Z,paid,PAY-C03-000746,order_gateway_payout_candidate
ORD-C03-000747,SEL-C03-047,BUY-C03-0730,1240.21,BRL,2026-03-07T13:31:00Z,paid,PAY-C03-000747,order_gateway_payout_candidate
ORD-C03-000748,SEL-C03-048,BUY-C03-0737,135.10,BRL,2026-03-08T13:44:00Z,refunded,PAY-C03-000748,order_has_refund
ORD-C03-000749,SEL-C03-049,BUY-C03-0744,1001.52,BRL,2026-03-09T13:57:00Z,paid,PAY-C03-000749,order_gateway_payout_candidate
ORD-C03-000750,SEL-C03-050,BUY-C03-0751,719.17,BRL,2026-03-10T14:10:00Z,paid,PAY-C03-000750,order_gateway_payout_candidate
ORD-C03-000751,SEL-C03-001,BUY-C03-0758,370.17,BRL,2026-03-11T14:23:00Z,paid,PAY-C03-000751,order_gateway_payout_candidate
ORD-C03-000752,SEL-C03-002,BUY-C03-0765,1351.78,BRL,2026-03-12T14:36:00Z,paid,PAY-C03-000752,order_gateway_payout_candidate
ORD-C03-000753,SEL-C03-003,BUY-C03-0772,2142.30,BRL,2026-03-13T14:49:00Z,paid,PAY-C03-000753,order_gateway_payout_candidate
ORD-C03-000754,SEL-C03-004,BUY-C03-0779,1619.60,BRL,2026-03-14T15:02:00Z,disputed,PAY-C03-000754,order_needs_review
ORD-C03-000755,SEL-C03-005,BUY-C03-0786,1114.96,BRL,2026-03-15T15:15:00Z,paid,PAY-C03-000755,order_gateway_payout_candidate
ORD-C03-000756,SEL-C03-006,BUY-C03-0793,608.43,BRL,2026-03-16T15:28:00Z,paid,PAY-C03-000756,order_gateway_payout_candidate
ORD-C03-000757,SEL-C03-007,BUY-C03-0800,32.09,BRL,2026-03-17T15:41:00Z,paid,PAY-C03-000757,order_gateway_payout_candidate
ORD-C03-000758,SEL-C03-008,BUY-C03-0807,1769.93,BRL,2026-03-18T15:54:00Z,paid,PAY-C03-000758,order_gateway_payout_candidate
ORD-C03-000759,SEL-C03-009,BUY-C03-0814,848.97,BRL,2026-03-19T16:07:00Z,paid,PAY-C03-000759,order_gateway_payout_candidate
ORD-C03-000760,SEL-C03-010,BUY-C03-0821,1279.15,BRL,2026-03-20T12:00:00Z,paid,PAY-C03-000760,order_gateway_payout_candidate
ORD-C03-000761,SEL-C03-011,BUY-C03-0828,1371.07,BRL,2026-03-21T12:13:00Z,paid,PAY-C03-000761,order_gateway_payout_candidate
ORD-C03-000762,SEL-C03-012,BUY-C03-0835,622.00,BRL,2026-03-22T12:26:00Z,paid,PAY-C03-000762,order_gateway_payout_candidate
ORD-C03-000763,SEL-C03-013,BUY-C03-0842,1781.64,BRL,2026-03-23T12:39:00Z,paid,PAY-C03-000763,order_gateway_payout_candidate
ORD-C03-000764,SEL-C03-014,BUY-C03-0849,1600.33,BRL,2026-03-24T12:52:00Z,paid,PAY-C03-000764,order_gateway_payout_candidate
ORD-C03-000765,SEL-C03-015,BUY-C03-0856,1105.04,BRL,2026-03-25T13:05:00Z,refunded,PAY-C03-000765,order_has_refund
ORD-C03-000766,SEL-C03-016,BUY-C03-0863,432.57,BRL,2026-03-26T13:18:00Z,paid,PAY-C03-000766,order_gateway_payout_candidate
ORD-C03-000767,SEL-C03-017,BUY-C03-0870,853.72,BRL,2026-03-27T13:31:00Z,paid,PAY-C03-000767,order_gateway_payout_candidate
ORD-C03-000768,SEL-C03-018,BUY-C03-0877,952.39,USD,2026-03-28T13:44:00Z,paid,PAY-C03-000768,order_gateway_payout_candidate
ORD-C03-000769,SEL-C03-019,BUY-C03-0884,138.06,BRL,2026-03-29T13:57:00Z,paid,PAY-C03-000769,order_gateway_payout_candidate
ORD-C03-000770,SEL-C03-020,BUY-C03-0891,136.23,BRL,2026-03-30T14:10:00Z,paid,PAY-C03-000770,order_gateway_payout_candidate
ORD-C03-000771,SEL-C03-021,BUY-C03-0898,1270.31,BRL,2026-03-31T14:23:00Z,paid,PAY-C03-000771,order_gateway_payout_candidate
ORD-C03-000772,SEL-C03-022,BUY-C03-0005,1845.13,BRL,2026-04-01T14:36:00Z,paid,PAY-C03-000772,order_gateway_payout_candidate
ORD-C03-000773,SEL-C03-023,BUY-C03-0012,1157.71,BRL,2026-04-02T14:49:00Z,paid,PAY-C03-000773,order_gateway_payout_candidate
ORD-C03-000774,SEL-C03-024,BUY-C03-0019,1065.33,BRL,2026-04-03T15:02:00Z,paid,PAY-C03-000774,order_gateway_payout_candidate
ORD-C03-000775,SEL-C03-025,BUY-C03-0026,596.92,BRL,2026-03-04T15:15:00Z,pending,PAY-C03-000775,order_not_captured_yet
ORD-C03-000776,SEL-C03-026,BUY-C03-0033,743.13,BRL,2026-03-05T15:28:00Z,paid,PAY-C03-000776,order_gateway_payout_candidate
ORD-C03-000777,SEL-C03-027,BUY-C03-0040,853.31,BRL,2026-03-06T15:41:00Z,paid,PAY-C03-000777,order_gateway_payout_candidate
ORD-C03-000778,SEL-C03-028,BUY-C03-0047,537.69,BRL,2026-03-07T15:54:00Z,paid,PAY-C03-000778,order_gateway_payout_candidate
ORD-C03-000779,SEL-C03-029,BUY-C03-0054,659.62,BRL,2026-03-08T16:07:00Z,paid,PAY-C03-000779,order_gateway_payout_candidate
ORD-C03-000780,SEL-C03-030,BUY-C03-0061,172.92,EUR,2026-03-09T12:00:00Z,paid,PAY-C03-000780,order_gateway_payout_candidate
ORD-C03-000781,SEL-C03-031,BUY-C03-0068,184.72,BRL,2026-03-10T12:13:00Z,paid,PAY-C03-000781,order_gateway_payout_candidate
ORD-C03-000782,SEL-C03-032,BUY-C03-0075,1671.04,BRL,2026-03-11T12:26:00Z,refunded,PAY-C03-000782,order_has_refund
ORD-C03-000783,SEL-C03-033,BUY-C03-0082,291.34,BRL,2026-03-12T12:39:00Z,disputed,PAY-C03-000783,order_needs_review
ORD-C03-000784,SEL-C03-034,BUY-C03-0089,1435.82,BRL,2026-03-13T12:52:00Z,paid,PAY-C03-000784,order_gateway_payout_candidate
ORD-C03-000785,SEL-C03-035,BUY-C03-0096,977.55,BRL,2026-03-14T13:05:00Z,paid,PAY-C03-000785,order_gateway_payout_candidate
ORD-C03-000786,SEL-C03-036,BUY-C03-0103,478.31,BRL,2026-03-15T13:18:00Z,paid,PAY-C03-000786,order_gateway_payout_candidate
ORD-C03-000787,SEL-C03-037,BUY-C03-0110,1540.31,BRL,2026-03-16T13:31:00Z,paid,PAY-C03-000787,order_gateway_payout_candidate
ORD-C03-000788,SEL-C03-038,BUY-C03-0117,2088.23,BRL,2026-03-17T13:44:00Z,paid,PAY-C03-000788,order_gateway_payout_candidate
ORD-C03-000789,SEL-C03-039,BUY-C03-0124,288.11,BRL,2026-03-18T13:57:00Z,paid,PAY-C03-000789,order_gateway_payout_candidate
ORD-C03-000790,SEL-C03-040,BUY-C03-0131,83.97,BRL,2026-03-19T14:10:00Z,paid,PAY-C03-000790,order_gateway_payout_candidate
ORD-C03-000791,SEL-C03-041,BUY-C03-0138,2052.30,BRL,2026-03-20T14:23:00Z,paid,PAY-C03-000791,order_gateway_payout_candidate
ORD-C03-000792,SEL-C03-042,BUY-C03-0145,107.69,BRL,2026-03-21T14:36:00Z,paid,PAY-C03-000792,order_gateway_payout_candidate
ORD-C03-000793,SEL-C03-043,BUY-C03-0152,1152.55,BRL,2026-03-22T14:49:00Z,paid,PAY-C03-000793,order_gateway_payout_candidate
ORD-C03-000794,SEL-C03-044,BUY-C03-0159,2092.53,BRL,2026-03-23T15:02:00Z,paid,PAY-C03-000794,order_gateway_payout_candidate
ORD-C03-000795,SEL-C03-045,BUY-C03-0166,261.36,BRL,2026-03-24T15:15:00Z,paid,PAY-C03-000795,order_gateway_payout_candidate
ORD-C03-000796,SEL-C03-046,BUY-C03-0173,1282.23,BRL,2026-03-25T15:28:00Z,paid,PAY-C03-000796,order_gateway_payout_candidate
ORD-C03-000797,SEL-C03-047,BUY-C03-0180,1200.60,BRL,2026-03-26T15:41:00Z,paid,PAY-C03-000797,order_gateway_payout_candidate
ORD-C03-000798,SEL-C03-048,BUY-C03-0187,1632.57,BRL,2026-03-27T15:54:00Z,paid,PAY-C03-000798,order_gateway_payout_candidate
ORD-C03-000799,SEL-C03-049,BUY-C03-0194,1205.54,BRL,2026-03-28T16:07:00Z,refunded,PAY-C03-000799,order_has_refund
ORD-C03-000800,SEL-C03-050,BUY-C03-0201,1206.91,BRL,2026-03-29T12:00:00Z,paid,PAY-C03-000800,order_gateway_payout_candidate
ORD-C03-000801,SEL-C03-001,BUY-C03-0208,2072.25,BRL,2026-03-30T12:13:00Z,paid,PAY-C03-000801,order_gateway_payout_candidate
ORD-C03-000802,SEL-C03-002,BUY-C03-0215,950.00,BRL,2026-03-31T12:26:00Z,paid,PAY-C03-000802,order_gateway_payout_candidate
ORD-C03-000803,SEL-C03-003,BUY-C03-0222,33.40,BRL,2026-04-01T12:39:00Z,paid,PAY-C03-000803,order_gateway_payout_candidate
ORD-C03-000804,SEL-C03-004,BUY-C03-0229,799.48,USD,2026-04-02T12:52:00Z,paid,PAY-C03-000804,order_gateway_payout_candidate
ORD-C03-000805,SEL-C03-005,BUY-C03-0236,1155.08,BRL,2026-04-03T13:05:00Z,paid,PAY-C03-000805,order_gateway_payout_candidate
ORD-C03-000806,SEL-C03-006,BUY-C03-0243,1504.08,BRL,2026-03-04T13:18:00Z,pending,PAY-C03-000806,order_not_captured_yet
ORD-C03-000807,SEL-C03-007,BUY-C03-0250,686.21,BRL,2026-03-05T13:31:00Z,paid,PAY-C03-000807,order_gateway_payout_candidate
ORD-C03-000808,SEL-C03-008,BUY-C03-0257,478.33,BRL,2026-03-06T13:44:00Z,paid,PAY-C03-000808,order_gateway_payout_candidate
ORD-C03-000809,SEL-C03-009,BUY-C03-0264,1880.52,BRL,2026-03-07T13:57:00Z,paid,PAY-C03-000809,order_gateway_payout_candidate
ORD-C03-000810,SEL-C03-010,BUY-C03-0271,1960.13,BRL,2026-03-08T14:10:00Z,paid,PAY-C03-000810,order_gateway_payout_candidate
ORD-C03-000811,SEL-C03-011,BUY-C03-0278,136.38,BRL,2026-03-09T14:23:00Z,paid,PAY-C03-000811,order_gateway_payout_candidate
ORD-C03-000812,SEL-C03-012,BUY-C03-0285,989.86,BRL,2026-03-10T14:36:00Z,disputed,PAY-C03-000812,order_needs_review
ORD-C03-000813,SEL-C03-013,BUY-C03-0292,2158.61,BRL,2026-03-11T14:49:00Z,paid,PAY-C03-000813,order_gateway_payout_candidate
ORD-C03-000814,SEL-C03-014,BUY-C03-0299,878.55,BRL,2026-03-12T15:02:00Z,paid,PAY-C03-000814,order_gateway_payout_candidate
ORD-C03-000815,SEL-C03-015,BUY-C03-0306,88.20,BRL,2026-03-13T15:15:00Z,paid,PAY-C03-000815,order_gateway_payout_candidate
ORD-C03-000816,SEL-C03-016,BUY-C03-0313,1146.95,EUR,2026-03-14T15:28:00Z,refunded,PAY-C03-000816,order_has_refund
ORD-C03-000817,SEL-C03-017,BUY-C03-0320,177.85,BRL,2026-03-15T15:41:00Z,paid,PAY-C03-000817,order_gateway_payout_candidate
ORD-C03-000818,SEL-C03-018,BUY-C03-0327,1207.66,BRL,2026-03-16T15:54:00Z,paid,PAY-C03-000818,order_gateway_payout_candidate
ORD-C03-000819,SEL-C03-019,BUY-C03-0334,207.11,BRL,2026-03-17T16:07:00Z,paid,PAY-C03-000819,order_gateway_payout_candidate
ORD-C03-000820,SEL-C03-020,BUY-C03-0341,781.68,BRL,2026-03-18T12:00:00Z,paid,PAY-C03-000820,order_gateway_payout_candidate
ORD-C03-000821,SEL-C03-021,BUY-C03-0348,454.15,BRL,2026-03-19T12:13:00Z,paid,PAY-C03-000821,order_gateway_payout_candidate
ORD-C03-000822,SEL-C03-022,BUY-C03-0355,886.86,BRL,2026-03-20T12:26:00Z,paid,PAY-C03-000822,order_gateway_payout_candidate
ORD-C03-000823,SEL-C03-023,BUY-C03-0362,2195.64,BRL,2026-03-21T12:39:00Z,paid,PAY-C03-000823,order_gateway_payout_candidate
ORD-C03-000824,SEL-C03-024,BUY-C03-0369,1354.13,BRL,2026-03-22T12:52:00Z,paid,PAY-C03-000824,order_gateway_payout_candidate
ORD-C03-000825,SEL-C03-025,BUY-C03-0376,52.73,BRL,2026-03-23T13:05:00Z,paid,PAY-C03-000825,order_gateway_payout_candidate
ORD-C03-000826,SEL-C03-026,BUY-C03-0383,87.25,BRL,2026-03-24T13:18:00Z,paid,PAY-C03-000826,order_gateway_payout_candidate
ORD-C03-000827,SEL-C03-027,BUY-C03-0390,27.28,BRL,2026-03-25T13:31:00Z,paid,PAY-C03-000827,order_gateway_payout_candidate
ORD-C03-000828,SEL-C03-028,BUY-C03-0397,1770.63,BRL,2026-03-26T13:44:00Z,paid,PAY-C03-000828,order_gateway_payout_candidate
ORD-C03-000829,SEL-C03-029,BUY-C03-0404,1152.50,BRL,2026-03-27T13:57:00Z,paid,PAY-C03-000829,order_gateway_payout_candidate
ORD-C03-000830,SEL-C03-030,BUY-C03-0411,289.48,BRL,2026-03-28T14:10:00Z,paid,PAY-C03-000830,order_gateway_payout_candidate
ORD-C03-000831,SEL-C03-031,BUY-C03-0418,922.69,BRL,2026-03-29T14:23:00Z,paid,PAY-C03-000831,order_gateway_payout_candidate
ORD-C03-000832,SEL-C03-032,BUY-C03-0425,979.89,BRL,2026-03-30T14:36:00Z,paid,PAY-C03-000832,order_gateway_payout_candidate
ORD-C03-000833,SEL-C03-033,BUY-C03-0432,1562.45,BRL,2026-03-31T14:49:00Z,refunded,PAY-C03-000833,order_has_refund
ORD-C03-000834,SEL-C03-034,BUY-C03-0439,1570.99,BRL,2026-04-01T15:02:00Z,paid,PAY-C03-000834,order_gateway_payout_candidate
ORD-C03-000835,SEL-C03-035,BUY-C03-0446,213.94,BRL,2026-04-02T15:15:00Z,paid,PAY-C03-000835,order_gateway_payout_candidate
ORD-C03-000836,SEL-C03-036,BUY-C03-0453,2195.91,BRL,2026-04-03T15:28:00Z,paid,PAY-C03-000836,order_gateway_payout_candidate
ORD-C03-000837,SEL-C03-037,BUY-C03-0460,1560.74,BRL,2026-03-04T15:41:00Z,pending,PAY-C03-000837,order_not_captured_yet
ORD-C03-000838,SEL-C03-038,BUY-C03-0467,1462.00,BRL,2026-03-05T15:54:00Z,paid,PAY-C03-000838,order_gateway_payout_candidate
ORD-C03-000839,SEL-C03-039,BUY-C03-0474,849.94,BRL,2026-03-06T16:07:00Z,paid,PAY-C03-000839,order_gateway_payout_candidate
ORD-C03-000840,SEL-C03-040,BUY-C03-0481,1350.92,USD,2026-03-07T12:00:00Z,paid,PAY-C03-000840,order_gateway_payout_candidate
ORD-C03-000841,SEL-C03-041,BUY-C03-0488,1515.72,BRL,2026-03-08T12:13:00Z,disputed,PAY-C03-000841,order_needs_review
ORD-C03-000842,SEL-C03-042,BUY-C03-0495,283.75,BRL,2026-03-09T12:26:00Z,paid,PAY-C03-000842,order_gateway_payout_candidate
ORD-C03-000843,SEL-C03-043,BUY-C03-0502,415.04,BRL,2026-03-10T12:39:00Z,paid,PAY-C03-000843,order_gateway_payout_candidate
ORD-C03-000844,SEL-C03-044,BUY-C03-0509,391.35,BRL,2026-03-11T12:52:00Z,paid,PAY-C03-000844,order_gateway_payout_candidate
ORD-C03-000845,SEL-C03-045,BUY-C03-0516,1595.73,BRL,2026-03-12T13:05:00Z,paid,PAY-C03-000845,order_gateway_payout_candidate
ORD-C03-000846,SEL-C03-046,BUY-C03-0523,1762.62,BRL,2026-03-13T13:18:00Z,paid,PAY-C03-000846,order_gateway_payout_candidate
ORD-C03-000847,SEL-C03-047,BUY-C03-0530,1667.25,BRL,2026-03-14T13:31:00Z,paid,PAY-C03-000847,order_gateway_payout_candidate
ORD-C03-000848,SEL-C03-048,BUY-C03-0537,127.62,BRL,2026-03-15T13:44:00Z,paid,PAY-C03-000848,order_gateway_payout_candidate
ORD-C03-000849,SEL-C03-049,BUY-C03-0544,969.18,BRL,2026-03-16T13:57:00Z,paid,PAY-C03-000849,order_gateway_payout_candidate
ORD-C03-000850,SEL-C03-050,BUY-C03-0551,2189.59,BRL,2026-03-17T14:10:00Z,refunded,PAY-C03-000850,order_has_refund
ORD-C03-000851,SEL-C03-001,BUY-C03-0558,728.97,BRL,2026-03-18T14:23:00Z,paid,PAY-C03-000851,order_gateway_payout_candidate
ORD-C03-000852,SEL-C03-002,BUY-C03-0565,1512.89,EUR,2026-03-19T14:36:00Z,paid,PAY-C03-000852,order_gateway_payout_candidate
ORD-C03-000853,SEL-C03-003,BUY-C03-0572,1468.73,BRL,2026-03-20T14:49:00Z,paid,PAY-C03-000853,order_gateway_payout_candidate
ORD-C03-000854,SEL-C03-004,BUY-C03-0579,1762.75,BRL,2026-03-21T15:02:00Z,paid,PAY-C03-000854,order_gateway_payout_candidate
ORD-C03-000855,SEL-C03-005,BUY-C03-0586,2163.33,BRL,2026-03-22T15:15:00Z,paid,PAY-C03-000855,order_gateway_payout_candidate
ORD-C03-000856,SEL-C03-006,BUY-C03-0593,1275.41,BRL,2026-03-23T15:28:00Z,paid,PAY-C03-000856,order_gateway_payout_candidate
ORD-C03-000857,SEL-C03-007,BUY-C03-0600,919.55,BRL,2026-03-24T15:41:00Z,paid,PAY-C03-000857,order_gateway_payout_candidate
ORD-C03-000858,SEL-C03-008,BUY-C03-0607,454.30,BRL,2026-03-25T15:54:00Z,paid,PAY-C03-000858,order_gateway_payout_candidate
ORD-C03-000859,SEL-C03-009,BUY-C03-0614,1892.54,BRL,2026-03-26T16:07:00Z,paid,PAY-C03-000859,order_gateway_payout_candidate
ORD-C03-000860,SEL-C03-010,BUY-C03-0621,1868.30,BRL,2026-03-27T12:00:00Z,paid,PAY-C03-000860,order_gateway_payout_candidate
ORD-C03-000861,SEL-C03-011,BUY-C03-0628,78.65,BRL,2026-03-28T12:13:00Z,paid,PAY-C03-000861,order_gateway_payout_candidate
ORD-C03-000862,SEL-C03-012,BUY-C03-0635,1828.77,BRL,2026-03-29T12:26:00Z,paid,PAY-C03-000862,order_gateway_payout_candidate
ORD-C03-000863,SEL-C03-013,BUY-C03-0642,1843.02,BRL,2026-03-30T12:39:00Z,paid,PAY-C03-000863,order_gateway_payout_candidate
ORD-C03-000864,SEL-C03-014,BUY-C03-0649,1260.03,BRL,2026-03-31T12:52:00Z,paid,PAY-C03-000864,order_gateway_payout_candidate
ORD-C03-000865,SEL-C03-015,BUY-C03-0656,244.74,BRL,2026-04-01T13:05:00Z,paid,PAY-C03-000865,order_gateway_payout_candidate
ORD-C03-000866,SEL-C03-016,BUY-C03-0663,2137.49,BRL,2026-04-02T13:18:00Z,paid,PAY-C03-000866,order_gateway_payout_candidate
ORD-C03-000867,SEL-C03-017,BUY-C03-0670,1390.46,BRL,2026-04-03T13:31:00Z,refunded,PAY-C03-000867,order_has_refund
ORD-C03-000868,SEL-C03-018,BUY-C03-0677,1228.20,BRL,2026-03-04T13:44:00Z,pending,PAY-C03-000868,order_not_captured_yet
ORD-C03-000869,SEL-C03-019,BUY-C03-0684,302.75,BRL,2026-03-05T13:57:00Z,paid,PAY-C03-000869,order_gateway_payout_candidate
ORD-C03-000870,SEL-C03-020,BUY-C03-0691,1873.53,BRL,2026-03-06T14:10:00Z,disputed,PAY-C03-000870,order_needs_review
ORD-C03-000871,SEL-C03-021,BUY-C03-0698,491.86,BRL,2026-03-07T14:23:00Z,paid,PAY-C03-000871,order_gateway_payout_candidate
ORD-C03-000872,SEL-C03-022,BUY-C03-0705,1788.45,BRL,2026-03-08T14:36:00Z,paid,PAY-C03-000872,order_gateway_payout_candidate
ORD-C03-000873,SEL-C03-023,BUY-C03-0712,118.68,BRL,2026-03-09T14:49:00Z,paid,PAY-C03-000873,order_gateway_payout_candidate
ORD-C03-000874,SEL-C03-024,BUY-C03-0719,1995.67,BRL,2026-03-10T15:02:00Z,paid,PAY-C03-000874,order_gateway_payout_candidate
ORD-C03-000875,SEL-C03-025,BUY-C03-0726,1973.76,BRL,2026-03-11T15:15:00Z,paid,PAY-C03-000875,order_gateway_payout_candidate
ORD-C03-000876,SEL-C03-026,BUY-C03-0733,2048.01,USD,2026-03-12T15:28:00Z,paid,PAY-C03-000876,order_gateway_payout_candidate
ORD-C03-000877,SEL-C03-027,BUY-C03-0740,1481.56,BRL,2026-03-13T15:41:00Z,paid,PAY-C03-000877,order_gateway_payout_candidate
ORD-C03-000878,SEL-C03-028,BUY-C03-0747,785.69,BRL,2026-03-14T15:54:00Z,paid,PAY-C03-000878,order_gateway_payout_candidate
ORD-C03-000879,SEL-C03-029,BUY-C03-0754,281.53,BRL,2026-03-15T16:07:00Z,paid,PAY-C03-000879,order_gateway_payout_candidate
ORD-C03-000880,SEL-C03-030,BUY-C03-0761,2122.05,BRL,2026-03-16T12:00:00Z,paid,PAY-C03-000880,order_gateway_payout_candidate
ORD-C03-000881,SEL-C03-031,BUY-C03-0768,328.25,BRL,2026-03-17T12:13:00Z,paid,PAY-C03-000881,order_gateway_payout_candidate
ORD-C03-000882,SEL-C03-032,BUY-C03-0775,441.39,BRL,2026-03-18T12:26:00Z,paid,PAY-C03-000882,order_gateway_payout_candidate
ORD-C03-000883,SEL-C03-033,BUY-C03-0782,87.30,BRL,2026-03-19T12:39:00Z,paid,PAY-C03-000883,order_gateway_payout_candidate
ORD-C03-000884,SEL-C03-034,BUY-C03-0789,1586.89,BRL,2026-03-20T12:52:00Z,refunded,PAY-C03-000884,order_has_refund
ORD-C03-000885,SEL-C03-035,BUY-C03-0796,1894.21,BRL,2026-03-21T13:05:00Z,paid,PAY-C03-000885,order_gateway_payout_candidate
ORD-C03-000886,SEL-C03-036,BUY-C03-0803,891.98,BRL,2026-03-22T13:18:00Z,paid,PAY-C03-000886,order_gateway_payout_candidate
ORD-C03-000887,SEL-C03-037,BUY-C03-0810,2171.88,BRL,2026-03-23T13:31:00Z,paid,PAY-C03-000887,order_gateway_payout_candidate
ORD-C03-000888,SEL-C03-038,BUY-C03-0817,603.36,EUR,2026-03-24T13:44:00Z,paid,PAY-C03-000888,order_gateway_payout_candidate
ORD-C03-000889,SEL-C03-039,BUY-C03-0824,391.46,BRL,2026-03-25T13:57:00Z,paid,PAY-C03-000889,order_gateway_payout_candidate
ORD-C03-000890,SEL-C03-040,BUY-C03-0831,2026.13,BRL,2026-03-26T14:10:00Z,paid,PAY-C03-000890,order_gateway_payout_candidate
ORD-C03-000891,SEL-C03-041,BUY-C03-0838,1073.43,BRL,2026-03-27T14:23:00Z,paid,PAY-C03-000891,order_gateway_payout_candidate
ORD-C03-000892,SEL-C03-042,BUY-C03-0845,1741.03,BRL,2026-03-28T14:36:00Z,paid,PAY-C03-000892,order_gateway_payout_candidate
ORD-C03-000893,SEL-C03-043,BUY-C03-0852,1467.69,BRL,2026-03-29T14:49:00Z,paid,PAY-C03-000893,order_gateway_payout_candidate
