refund_id,order_id,gateway_tx_id,seller_id,amount,currency,refunded_at,reason,scenario
REFUND-C03-000669,ORD-C03-009669,GTW-C03-ONLY-000669,SEL-C03-019,1102.87,BRL,2026-04-07T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000670,ORD-C03-009670,GTW-C03-ONLY-000670,SEL-C03-020,827.86,BRL,2026-04-08T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000671,ORD-C03-009671,GTW-C03-ONLY-000671,SEL-C03-021,149.05,BRL,2026-04-09T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000672,ORD-C03-009672,GTW-C03-ONLY-000672,SEL-C03-022,152.34,EUR,2026-03-10T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000673,ORD-C03-009673,GTW-C03-ONLY-000673,SEL-C03-023,65.74,BRL,2026-03-11T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000674,ORD-C03-009674,GTW-C03-ONLY-000674,SEL-C03-024,553.24,BRL,2026-03-12T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000675,ORD-C03-009675,GTW-C03-ONLY-000675,SEL-C03-025,173.53,BRL,2026-03-13T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000676,ORD-C03-009676,GTW-C03-ONLY-000676,SEL-C03-026,399.19,BRL,2026-03-14T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000677,ORD-C03-009677,GTW-C03-ONLY-000677,SEL-C03-027,179.34,BRL,2026-03-15T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000678,ORD-C03-009678,GTW-C03-ONLY-000678,SEL-C03-028,864.21,BRL,2026-03-16T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000679,ORD-C03-009679,GTW-C03-ONLY-000679,SEL-C03-029,459.38,BRL,2026-03-17T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000680,ORD-C03-009680,GTW-C03-ONLY-000680,SEL-C03-030,20.65,BRL,2026-03-18T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000681,ORD-C03-009681,GTW-C03-ONLY-000681,SEL-C03-031,1014.41,BRL,2026-03-19T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000682,ORD-C03-009682,GTW-C03-ONLY-000682,SEL-C03-032,835.94,BRL,2026-03-20T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000683,ORD-C03-009683,GTW-C03-ONLY-000683,SEL-C03-033,394.14,BRL,2026-03-21T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000684,ORD-C03-009684,GTW-C03-ONLY-000684,SEL-C03-034,664.09,BRL,2026-03-22T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000685,ORD-C03-009685,GTW-C03-ONLY-000685,SEL-C03-035,586.85,BRL,2026-03-23T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000686,ORD-C03-009686,GTW-C03-ONLY-000686,SEL-C03-036,949.33,BRL,2026-03-24T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000687,ORD-C03-009687,GTW-C03-ONLY-000687,SEL-C03-037,489.82,BRL,2026-03-25T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000688,ORD-C03-009688,GTW-C03-ONLY-000688,SEL-C03-038,1002.86,BRL,2026-03-26T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000689,ORD-C03-009689,GTW-C03-ONLY-000689,SEL-C03-039,696.73,BRL,2026-03-27T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000690,ORD-C03-009690,GTW-C03-ONLY-000690,SEL-C03-040,91.75,BRL,2026-03-28T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000691,ORD-C03-009691,GTW-C03-ONLY-000691,SEL-C03-041,691.59,BRL,2026-03-29T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000692,ORD-C03-009692,GTW-C03-ONLY-000692,SEL-C03-042,772.63,BRL,2026-03-30T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000693,ORD-C03-009693,GTW-C03-ONLY-000693,SEL-C03-043,962.99,BRL,2026-03-31T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000694,ORD-C03-009694,GTW-C03-ONLY-000694,SEL-C03-044,912.63,BRL,2026-04-01T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000695,ORD-C03-009695,GTW-C03-ONLY-000695,SEL-C03-045,252.51,BRL,2026-04-02T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000696,ORD-C03-009696,GTW-C03-ONLY-000696,SEL-C03-046,758.79,USD,2026-04-03T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000697,ORD-C03-009697,GTW-C03-ONLY-000697,SEL-C03-047,759.58,BRL,2026-04-04T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000698,ORD-C03-009698,GTW-C03-ONLY-000698,SEL-C03-048,856.05,BRL,2026-04-05T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000699,ORD-C03-009699,GTW-C03-ONLY-000699,SEL-C03-049,827.51,BRL,2026-04-06T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000700,ORD-C03-009700,GTW-C03-ONLY-000700,SEL-C03-050,482.13,BRL,2026-04-07T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000701,ORD-C03-009701,GTW-C03-ONLY-000701,SEL-C03-001,127.71,BRL,2026-04-08T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000702,ORD-C03-009702,GTW-C03-ONLY-000702,SEL-C03-002,15.65,BRL,2026-04-09T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000703,ORD-C03-009703,GTW-C03-ONLY-000703,SEL-C03-003,723.67,BRL,2026-03-10T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000704,ORD-C03-009704,GTW-C03-ONLY-000704,SEL-C03-004,577.12,BRL,2026-03-11T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000705,ORD-C03-009705,GTW-C03-ONLY-000705,SEL-C03-005,535.98,BRL,2026-03-12T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000706,ORD-C03-009706,GTW-C03-ONLY-000706,SEL-C03-006,756.96,BRL,2026-03-13T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000707,ORD-C03-009707,GTW-C03-ONLY-000707,SEL-C03-007,699.09,BRL,2026-03-14T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000708,ORD-C03-009708,GTW-C03-ONLY-000708,SEL-C03-008,202.36,EUR,2026-03-15T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000709,ORD-C03-009709,GTW-C03-ONLY-000709,SEL-C03-009,760.69,BRL,2026-03-16T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000710,ORD-C03-009710,GTW-C03-ONLY-000710,SEL-C03-010,436.84,BRL,2026-03-17T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000711,ORD-C03-009711,GTW-C03-ONLY-000711,SEL-C03-011,815.66,BRL,2026-03-18T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000712,ORD-C03-009712,GTW-C03-ONLY-000712,SEL-C03-012,875.94,BRL,2026-03-19T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000713,ORD-C03-009713,GTW-C03-ONLY-000713,SEL-C03-013,398.90,BRL,2026-03-20T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000714,ORD-C03-009714,GTW-C03-ONLY-000714,SEL-C03-014,559.54,BRL,2026-03-21T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000715,ORD-C03-009715,GTW-C03-ONLY-000715,SEL-C03-015,605.19,BRL,2026-03-22T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000716,ORD-C03-009716,GTW-C03-ONLY-000716,SEL-C03-016,867.36,BRL,2026-03-23T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000717,ORD-C03-009717,GTW-C03-ONLY-000717,SEL-C03-017,66.10,BRL,2026-03-24T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000718,ORD-C03-009718,GTW-C03-ONLY-000718,SEL-C03-018,420.53,BRL,2026-03-25T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000719,ORD-C03-009719,GTW-C03-ONLY-000719,SEL-C03-019,528.86,BRL,2026-03-26T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000720,ORD-C03-009720,GTW-C03-ONLY-000720,SEL-C03-020,63.01,BRL,2026-03-27T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000721,ORD-C03-009721,GTW-C03-ONLY-000721,SEL-C03-021,792.04,BRL,2026-03-28T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000722,ORD-C03-009722,GTW-C03-ONLY-000722,SEL-C03-022,462.97,BRL,2026-03-29T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000723,ORD-C03-009723,GTW-C03-ONLY-000723,SEL-C03-023,585.55,BRL,2026-03-30T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000724,ORD-C03-009724,GTW-C03-ONLY-000724,SEL-C03-024,1006.65,BRL,2026-03-31T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000725,ORD-C03-009725,GTW-C03-ONLY-000725,SEL-C03-025,947.92,BRL,2026-04-01T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000726,ORD-C03-009726,GTW-C03-ONLY-000726,SEL-C03-026,915.23,BRL,2026-04-02T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000727,ORD-C03-009727,GTW-C03-ONLY-000727,SEL-C03-027,528.67,BRL,2026-04-03T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000728,ORD-C03-009728,GTW-C03-ONLY-000728,SEL-C03-028,517.76,BRL,2026-04-04T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000729,ORD-C03-009729,GTW-C03-ONLY-000729,SEL-C03-029,187.90,BRL,2026-04-05T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000730,ORD-C03-009730,GTW-C03-ONLY-000730,SEL-C03-030,751.84,BRL,2026-04-06T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000731,ORD-C03-009731,GTW-C03-ONLY-000731,SEL-C03-031,1038.91,BRL,2026-04-07T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000732,ORD-C03-009732,GTW-C03-ONLY-000732,SEL-C03-032,345.65,USD,2026-04-08T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000733,ORD-C03-009733,GTW-C03-ONLY-000733,SEL-C03-033,147.69,BRL,2026-04-09T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000734,ORD-C03-009734,GTW-C03-ONLY-000734,SEL-C03-034,701.70,BRL,2026-03-10T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000735,ORD-C03-009735,GTW-C03-ONLY-000735,SEL-C03-035,882.41,BRL,2026-03-11T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000736,ORD-C03-009736,GTW-C03-ONLY-000736,SEL-C03-036,544.90,BRL,2026-03-12T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000737,ORD-C03-009737,GTW-C03-ONLY-000737,SEL-C03-037,522.01,BRL,2026-03-13T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000738,ORD-C03-009738,GTW-C03-ONLY-000738,SEL-C03-038,753.61,BRL,2026-03-14T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000739,ORD-C03-009739,GTW-C03-ONLY-000739,SEL-C03-039,106.59,BRL,2026-03-15T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000740,ORD-C03-009740,GTW-C03-ONLY-000740,SEL-C03-040,587.11,BRL,2026-03-16T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000741,ORD-C03-009741,GTW-C03-ONLY-000741,SEL-C03-041,670.95,BRL,2026-03-17T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000742,ORD-C03-009742,GTW-C03-ONLY-000742,SEL-C03-042,673.79,BRL,2026-03-18T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000743,ORD-C03-009743,GTW-C03-ONLY-000743,SEL-C03-043,86.16,BRL,2026-03-19T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000744,ORD-C03-009744,GTW-C03-ONLY-000744,SEL-C03-044,887.72,EUR,2026-03-20T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000745,ORD-C03-009745,GTW-C03-ONLY-000745,SEL-C03-045,764.40,BRL,2026-03-21T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000746,ORD-C03-009746,GTW-C03-ONLY-000746,SEL-C03-046,141.76,BRL,2026-03-22T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000747,ORD-C03-009747,GTW-C03-ONLY-000747,SEL-C03-047,416.31,BRL,2026-03-23T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000748,ORD-C03-009748,GTW-C03-ONLY-000748,SEL-C03-048,704.15,BRL,2026-03-24T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000749,ORD-C03-009749,GTW-C03-ONLY-000749,SEL-C03-049,180.88,BRL,2026-03-25T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000750,ORD-C03-009750,GTW-C03-ONLY-000750,SEL-C03-050,544.71,BRL,2026-03-26T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000751,ORD-C03-009751,GTW-C03-ONLY-000751,SEL-C03-001,520.31,BRL,2026-03-27T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000752,ORD-C03-009752,GTW-C03-ONLY-000752,SEL-C03-002,1027.47,BRL,2026-03-28T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000753,ORD-C03-009753,GTW-C03-ONLY-000753,SEL-C03-003,1055.71,BRL,2026-03-29T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000754,ORD-C03-009754,GTW-C03-ONLY-000754,SEL-C03-004,41.22,BRL,2026-03-30T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000755,ORD-C03-009755,GTW-C03-ONLY-000755,SEL-C03-005,921.04,BRL,2026-03-31T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000756,ORD-C03-009756,GTW-C03-ONLY-000756,SEL-C03-006,290.87,BRL,2026-04-01T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000757,ORD-C03-009757,GTW-C03-ONLY-000757,SEL-C03-007,708.47,BRL,2026-04-02T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000758,ORD-C03-009758,GTW-C03-ONLY-000758,SEL-C03-008,852.25,BRL,2026-04-03T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000759,ORD-C03-009759,GTW-C03-ONLY-000759,SEL-C03-009,849.17,BRL,2026-04-04T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000760,ORD-C03-009760,GTW-C03-ONLY-000760,SEL-C03-010,676.75,BRL,2026-04-05T12:00:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000761,ORD-C03-009761,GTW-C03-ONLY-000761,SEL-C03-011,884.18,BRL,2026-04-06T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000762,ORD-C03-009762,GTW-C03-ONLY-000762,SEL-C03-012,885.12,BRL,2026-04-07T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000763,ORD-C03-009763,GTW-C03-ONLY-000763,SEL-C03-013,828.92,BRL,2026-04-08T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000764,ORD-C03-009764,GTW-C03-ONLY-000764,SEL-C03-014,184.18,BRL,2026-04-09T12:52:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000765,ORD-C03-009765,GTW-C03-ONLY-000765,SEL-C03-015,473.12,BRL,2026-03-10T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000766,ORD-C03-009766,GTW-C03-ONLY-000766,SEL-C03-016,46.35,BRL,2026-03-11T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000767,ORD-C03-009767,GTW-C03-ONLY-000767,SEL-C03-017,540.35,BRL,2026-03-12T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000768,ORD-C03-009768,GTW-C03-ONLY-000768,SEL-C03-018,510.29,USD,2026-03-13T13:44:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000769,ORD-C03-009769,GTW-C03-ONLY-000769,SEL-C03-019,967.90,BRL,2026-03-14T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000770,ORD-C03-009770,GTW-C03-ONLY-000770,SEL-C03-020,816.88,BRL,2026-03-15T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000771,ORD-C03-009771,GTW-C03-ONLY-000771,SEL-C03-021,483.82,BRL,2026-03-16T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000772,ORD-C03-009772,GTW-C03-ONLY-000772,SEL-C03-022,159.63,BRL,2026-03-17T14:36:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000773,ORD-C03-009773,GTW-C03-ONLY-000773,SEL-C03-023,88.07,BRL,2026-03-18T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000774,ORD-C03-009774,GTW-C03-ONLY-000774,SEL-C03-024,46.05,BRL,2026-03-19T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000775,ORD-C03-009775,GTW-C03-ONLY-000775,SEL-C03-025,245.79,BRL,2026-03-20T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000776,ORD-C03-009776,GTW-C03-ONLY-000776,SEL-C03-026,522.81,BRL,2026-03-21T15:28:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000777,ORD-C03-009777,GTW-C03-ONLY-000777,SEL-C03-027,44.14,BRL,2026-03-22T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000778,ORD-C03-009778,GTW-C03-ONLY-000778,SEL-C03-028,226.95,BRL,2026-03-23T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000779,ORD-C03-009779,GTW-C03-ONLY-000779,SEL-C03-029,1086.82,BRL,2026-03-24T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000780,ORD-C03-009780,GTW-C03-ONLY-000780,SEL-C03-030,396.18,EUR,2026-03-25T12:13:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000781,ORD-C03-009781,GTW-C03-ONLY-000781,SEL-C03-031,211.30,BRL,2026-03-26T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000782,ORD-C03-009782,GTW-C03-ONLY-000782,SEL-C03-032,102.47,BRL,2026-03-27T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000783,ORD-C03-009783,GTW-C03-ONLY-000783,SEL-C03-033,1096.86,BRL,2026-03-28T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000784,ORD-C03-009784,GTW-C03-ONLY-000784,SEL-C03-034,210.26,BRL,2026-03-29T13:05:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000785,ORD-C03-009785,GTW-C03-ONLY-000785,SEL-C03-035,225.81,BRL,2026-03-30T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000786,ORD-C03-009786,GTW-C03-ONLY-000786,SEL-C03-036,59.67,BRL,2026-03-31T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000787,ORD-C03-009787,GTW-C03-ONLY-000787,SEL-C03-037,436.81,BRL,2026-04-01T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000788,ORD-C03-009788,GTW-C03-ONLY-000788,SEL-C03-038,297.58,BRL,2026-04-02T13:57:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000789,ORD-C03-009789,GTW-C03-ONLY-000789,SEL-C03-039,1069.19,BRL,2026-04-03T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000790,ORD-C03-009790,GTW-C03-ONLY-000790,SEL-C03-040,527.60,BRL,2026-04-04T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000791,ORD-C03-009791,GTW-C03-ONLY-000791,SEL-C03-041,794.61,BRL,2026-04-05T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000792,ORD-C03-009792,GTW-C03-ONLY-000792,SEL-C03-042,1080.50,BRL,2026-04-06T14:49:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000793,ORD-C03-009793,GTW-C03-ONLY-000793,SEL-C03-043,505.10,BRL,2026-04-07T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000794,ORD-C03-009794,GTW-C03-ONLY-000794,SEL-C03-044,492.82,BRL,2026-04-08T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000795,ORD-C03-009795,GTW-C03-ONLY-000795,SEL-C03-045,820.52,BRL,2026-04-09T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000796,ORD-C03-009796,GTW-C03-ONLY-000796,SEL-C03-046,905.13,BRL,2026-03-10T15:41:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000797,ORD-C03-009797,GTW-C03-ONLY-000797,SEL-C03-047,793.59,BRL,2026-03-11T15:54:00Z,customer_request,refund_only_unmatched
REFUND-C03-000798,ORD-C03-009798,GTW-C03-ONLY-000798,SEL-C03-048,938.46,BRL,2026-03-12T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000799,ORD-C03-009799,GTW-C03-ONLY-000799,SEL-C03-049,416.67,BRL,2026-03-13T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000800,ORD-C03-009800,GTW-C03-ONLY-000800,SEL-C03-050,498.87,BRL,2026-03-14T12:26:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000801,ORD-C03-009801,GTW-C03-ONLY-000801,SEL-C03-001,531.66,BRL,2026-03-15T12:39:00Z,customer_request,refund_only_unmatched
REFUND-C03-000802,ORD-C03-009802,GTW-C03-ONLY-000802,SEL-C03-002,811.52,BRL,2026-03-16T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000803,ORD-C03-009803,GTW-C03-ONLY-000803,SEL-C03-003,267.26,BRL,2026-03-17T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000804,ORD-C03-009804,GTW-C03-ONLY-000804,SEL-C03-004,564.55,USD,2026-03-18T13:18:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000805,ORD-C03-009805,GTW-C03-ONLY-000805,SEL-C03-005,974.23,BRL,2026-03-19T13:31:00Z,customer_request,refund_only_unmatched
REFUND-C03-000806,ORD-C03-009806,GTW-C03-ONLY-000806,SEL-C03-006,350.83,BRL,2026-03-20T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000807,ORD-C03-009807,GTW-C03-ONLY-000807,SEL-C03-007,784.65,BRL,2026-03-21T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000808,ORD-C03-009808,GTW-C03-ONLY-000808,SEL-C03-008,874.66,BRL,2026-03-22T14:10:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000809,ORD-C03-009809,GTW-C03-ONLY-000809,SEL-C03-009,891.15,BRL,2026-03-23T14:23:00Z,customer_request,refund_only_unmatched
REFUND-C03-000810,ORD-C03-009810,GTW-C03-ONLY-000810,SEL-C03-010,746.85,BRL,2026-03-24T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000811,ORD-C03-009811,GTW-C03-ONLY-000811,SEL-C03-011,650.01,BRL,2026-03-25T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000812,ORD-C03-009812,GTW-C03-ONLY-000812,SEL-C03-012,815.88,BRL,2026-03-26T15:02:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000813,ORD-C03-009813,GTW-C03-ONLY-000813,SEL-C03-013,169.80,BRL,2026-03-27T15:15:00Z,customer_request,refund_only_unmatched
REFUND-C03-000814,ORD-C03-009814,GTW-C03-ONLY-000814,SEL-C03-014,213.05,BRL,2026-03-28T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000815,ORD-C03-009815,GTW-C03-ONLY-000815,SEL-C03-015,710.27,BRL,2026-03-29T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000816,ORD-C03-009816,GTW-C03-ONLY-000816,SEL-C03-016,689.11,EUR,2026-03-30T15:54:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000817,ORD-C03-009817,GTW-C03-ONLY-000817,SEL-C03-017,322.57,BRL,2026-03-31T12:00:00Z,customer_request,refund_only_unmatched
REFUND-C03-000818,ORD-C03-009818,GTW-C03-ONLY-000818,SEL-C03-018,160.61,BRL,2026-04-01T12:13:00Z,customer_request,refund_only_unmatched
REFUND-C03-000819,ORD-C03-009819,GTW-C03-ONLY-000819,SEL-C03-019,857.23,BRL,2026-04-02T12:26:00Z,customer_request,refund_only_unmatched
REFUND-C03-000820,ORD-C03-009820,GTW-C03-ONLY-000820,SEL-C03-020,107.21,BRL,2026-04-03T12:39:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000821,ORD-C03-009821,GTW-C03-ONLY-000821,SEL-C03-021,263.86,BRL,2026-04-04T12:52:00Z,customer_request,refund_only_unmatched
REFUND-C03-000822,ORD-C03-009822,GTW-C03-ONLY-000822,SEL-C03-022,130.65,BRL,2026-04-05T13:05:00Z,customer_request,refund_only_unmatched
REFUND-C03-000823,ORD-C03-009823,GTW-C03-ONLY-000823,SEL-C03-023,773.87,BRL,2026-04-06T13:18:00Z,customer_request,refund_only_unmatched
REFUND-C03-000824,ORD-C03-009824,GTW-C03-ONLY-000824,SEL-C03-024,221.62,BRL,2026-04-07T13:31:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000825,ORD-C03-009825,GTW-C03-ONLY-000825,SEL-C03-025,1108.66,BRL,2026-04-08T13:44:00Z,customer_request,refund_only_unmatched
REFUND-C03-000826,ORD-C03-009826,GTW-C03-ONLY-000826,SEL-C03-026,570.27,BRL,2026-04-09T13:57:00Z,customer_request,refund_only_unmatched
REFUND-C03-000827,ORD-C03-009827,GTW-C03-ONLY-000827,SEL-C03-027,857.45,BRL,2026-03-10T14:10:00Z,customer_request,refund_only_unmatched
REFUND-C03-000828,ORD-C03-009828,GTW-C03-ONLY-000828,SEL-C03-028,224.07,BRL,2026-03-11T14:23:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000829,ORD-C03-009829,GTW-C03-ONLY-000829,SEL-C03-029,171.81,BRL,2026-03-12T14:36:00Z,customer_request,refund_only_unmatched
REFUND-C03-000830,ORD-C03-009830,GTW-C03-ONLY-000830,SEL-C03-030,935.27,BRL,2026-03-13T14:49:00Z,customer_request,refund_only_unmatched
REFUND-C03-000831,ORD-C03-009831,GTW-C03-ONLY-000831,SEL-C03-031,316.99,BRL,2026-03-14T15:02:00Z,customer_request,refund_only_unmatched
REFUND-C03-000832,ORD-C03-009832,GTW-C03-ONLY-000832,SEL-C03-032,821.40,BRL,2026-03-15T15:15:00Z,fraud_review,refund_only_unmatched
REFUND-C03-000833,ORD-C03-009833,GTW-C03-ONLY-000833,SEL-C03-033,653.75,BRL,2026-03-16T15:28:00Z,customer_request,refund_only_unmatched
REFUND-C03-000834,ORD-C03-009834,GTW-C03-ONLY-000834,SEL-C03-034,914.86,BRL,2026-03-17T15:41:00Z,customer_request,refund_only_unmatched
REFUND-C03-000835,ORD-C03-009835,GTW-C03-ONLY-000835,SEL-C03-035,561.69,BRL,2026-03-18T15:54:00Z,customer_request,refund_only_unmatched
