payout_id,seller_id,payout_batch_id,amount,currency,payout_date,included_order_ids,scenario
PO-C03-000800,SEL-C03-050,PB-C03-0032,419.12,BRL,2026-04-04,ORD-C03-008800,payout_only_unmatched
PO-C03-000801,SEL-C03-001,PB-C03-0033,291.73,BRL,2026-04-05,ORD-C03-008801,payout_only_unmatched
PO-C03-000802,SEL-C03-002,PB-C03-0033,690.77,BRL,2026-04-06,ORD-C03-008802,payout_only_unmatched
PO-C03-000803,SEL-C03-003,PB-C03-0033,243.48,BRL,2026-04-07,ORD-C03-008803,payout_only_unmatched
PO-C03-000804,SEL-C03-004,PB-C03-0033,361.98,BRL,2026-03-08,ORD-C03-008804,payout_only_unmatched
PO-C03-000805,SEL-C03-005,PB-C03-0033,399.77,BRL,2026-03-09,ORD-C03-008805,payout_only_unmatched
PO-C03-000806,SEL-C03-006,PB-C03-0033,551.58,BRL,2026-03-10,ORD-C03-008806,payout_only_unmatched
PO-C03-000807,SEL-C03-007,PB-C03-0033,565.23,BRL,2026-03-11,ORD-C03-008807,payout_only_unmatched
PO-C03-000808,SEL-C03-008,PB-C03-0033,226.61,EUR,2026-03-12,ORD-C03-008808,payout_only_unmatched
PO-C03-000809,SEL-C03-009,PB-C03-0033,594.83,BRL,2026-03-13,ORD-C03-008809,payout_only_unmatched
PO-C03-000810,SEL-C03-010,PB-C03-0033,734.31,BRL,2026-03-14,ORD-C03-008810,payout_only_unmatched
PO-C03-000811,SEL-C03-011,PB-C03-0033,707.05,BRL,2026-03-15,ORD-C03-008811,payout_only_unmatched
PO-C03-000812,SEL-C03-012,PB-C03-0033,231.33,BRL,2026-03-16,ORD-C03-008812,payout_only_unmatched
PO-C03-000813,SEL-C03-013,PB-C03-0033,494.88,BRL,2026-03-17,ORD-C03-008813,payout_only_unmatched
PO-C03-000814,SEL-C03-014,PB-C03-0033,692.78,BRL,2026-03-18,ORD-C03-008814,payout_only_unmatched
PO-C03-000815,SEL-C03-015,PB-C03-0033,713.27,BRL,2026-03-19,ORD-C03-008815,payout_only_unmatched
PO-C03-000816,SEL-C03-016,PB-C03-0033,476.61,BRL,2026-03-20,ORD-C03-008816,payout_only_unmatched
PO-C03-000817,SEL-C03-017,PB-C03-0033,256.03,BRL,2026-03-21,ORD-C03-008817,payout_only_unmatched
PO-C03-000818,SEL-C03-018,PB-C03-0033,417.07,BRL,2026-03-22,ORD-C03-008818,payout_only_unmatched
PO-C03-000819,SEL-C03-019,PB-C03-0033,445.34,BRL,2026-03-23,ORD-C03-008819,payout_only_unmatched
PO-C03-000820,SEL-C03-020,PB-C03-0033,462.50,BRL,2026-03-24,ORD-C03-008820,payout_only_unmatched
PO-C03-000821,SEL-C03-021,PB-C03-0033,227.13,BRL,2026-03-25,ORD-C03-008821,payout_only_unmatched
PO-C03-000822,SEL-C03-022,PB-C03-0033,162.79,BRL,2026-03-26,ORD-C03-008822,payout_only_unmatched
PO-C03-000823,SEL-C03-023,PB-C03-0033,84.00,BRL,2026-03-27,ORD-C03-008823,payout_only_unmatched
PO-C03-000824,SEL-C03-024,PB-C03-0033,265.25,BRL,2026-03-28,ORD-C03-008824,payout_only_unmatched
PO-C03-000825,SEL-C03-025,PB-C03-0033,226.18,BRL,2026-03-29,ORD-C03-008825,payout_only_unmatched
PO-C03-000826,SEL-C03-026,PB-C03-0034,336.96,BRL,2026-03-30,ORD-C03-008826,payout_only_unmatched
PO-C03-000827,SEL-C03-027,PB-C03-0034,19.11,BRL,2026-03-31,ORD-C03-008827,payout_only_unmatched
PO-C03-000828,SEL-C03-028,PB-C03-0034,493.41,BRL,2026-04-01,ORD-C03-008828,payout_only_unmatched
PO-C03-000829,SEL-C03-029,PB-C03-0034,621.59,BRL,2026-04-02,ORD-C03-008829,payout_only_unmatched
PO-C03-000830,SEL-C03-030,PB-C03-0034,673.50,BRL,2026-04-03,ORD-C03-008830,payout_only_unmatched
PO-C03-000831,SEL-C03-031,PB-C03-0034,706.74,BRL,2026-04-04,ORD-C03-008831,payout_only_unmatched
PO-C03-000832,SEL-C03-032,PB-C03-0034,557.60,USD,2026-04-05,ORD-C03-008832,payout_only_unmatched
PO-C03-000833,SEL-C03-033,PB-C03-0034,78.95,BRL,2026-04-06,ORD-C03-008833,payout_only_unmatched
PO-C03-000834,SEL-C03-034,PB-C03-0034,625.26,BRL,2026-04-07,ORD-C03-008834,payout_only_unmatched
PO-C03-000835,SEL-C03-035,PB-C03-0034,715.94,BRL,2026-03-08,ORD-C03-008835,payout_only_unmatched
PO-C03-000836,SEL-C03-036,PB-C03-0034,378.62,BRL,2026-03-09,ORD-C03-008836,payout_only_unmatched
PO-C03-000837,SEL-C03-037,PB-C03-0034,33.86,BRL,2026-03-10,ORD-C03-008837,payout_only_unmatched
PO-C03-000838,SEL-C03-038,PB-C03-0034,638.74,BRL,2026-03-11,ORD-C03-008838,payout_only_unmatched
PO-C03-000839,SEL-C03-039,PB-C03-0034,331.94,BRL,2026-03-12,ORD-C03-008839,payout_only_unmatched
PO-C03-000840,SEL-C03-040,PB-C03-0034,308.52,BRL,2026-03-13,ORD-C03-008840,payout_only_unmatched
PO-C03-000841,SEL-C03-041,PB-C03-0034,546.21,BRL,2026-03-14,ORD-C03-008841,payout_only_unmatched
PO-C03-000842,SEL-C03-042,PB-C03-0034,349.93,BRL,2026-03-15,ORD-C03-008842,payout_only_unmatched
PO-C03-000843,SEL-C03-043,PB-C03-0034,703.79,BRL,2026-03-16,ORD-C03-008843,payout_only_unmatched
PO-C03-000844,SEL-C03-044,PB-C03-0034,745.70,EUR,2026-03-17,ORD-C03-008844,payout_only_unmatched
PO-C03-000845,SEL-C03-045,PB-C03-0034,19.38,BRL,2026-03-18,ORD-C03-008845,payout_only_unmatched
PO-C03-000846,SEL-C03-046,PB-C03-0034,772.70,BRL,2026-03-19,ORD-C03-008846,payout_only_unmatched
PO-C03-000847,SEL-C03-047,PB-C03-0034,49.90,BRL,2026-03-20,ORD-C03-008847,payout_only_unmatched
PO-C03-000848,SEL-C03-048,PB-C03-0034,460.16,BRL,2026-03-21,ORD-C03-008848,payout_only_unmatched
PO-C03-000849,SEL-C03-049,PB-C03-0034,388.41,BRL,2026-03-22,ORD-C03-008849,payout_only_unmatched
PO-C03-000850,SEL-C03-050,PB-C03-0034,37.72,BRL,2026-03-23,ORD-C03-008850,payout_only_unmatched
PO-C03-000851,SEL-C03-001,PB-C03-0035,266.33,BRL,2026-03-24,ORD-C03-008851,payout_only_unmatched
PO-C03-000852,SEL-C03-002,PB-C03-0035,753.40,BRL,2026-03-25,ORD-C03-008852,payout_only_unmatched
PO-C03-000853,SEL-C03-003,PB-C03-0035,189.32,BRL,2026-03-26,ORD-C03-008853,payout_only_unmatched
PO-C03-000854,SEL-C03-004,PB-C03-0035,766.66,BRL,2026-03-27,ORD-C03-008854,payout_only_unmatched
PO-C03-000855,SEL-C03-005,PB-C03-0035,98.53,BRL,2026-03-28,ORD-C03-008855,payout_only_unmatched
PO-C03-000856,SEL-C03-006,PB-C03-0035,15.20,BRL,2026-03-29,ORD-C03-008856,payout_only_unmatched
PO-C03-000857,SEL-C03-007,PB-C03-0035,381.95,BRL,2026-03-30,ORD-C03-008857,payout_only_unmatched
PO-C03-000858,SEL-C03-008,PB-C03-0035,30.52,BRL,2026-03-31,ORD-C03-008858,payout_only_unmatched
PO-C03-000859,SEL-C03-009,PB-C03-0035,134.20,BRL,2026-04-01,ORD-C03-008859,payout_only_unmatched
PO-C03-000860,SEL-C03-010,PB-C03-0035,82.60,BRL,2026-04-02,ORD-C03-008860,payout_only_unmatched
PO-C03-000861,SEL-C03-011,PB-C03-0035,468.13,BRL,2026-04-03,ORD-C03-008861,payout_only_unmatched
PO-C03-000862,SEL-C03-012,PB-C03-0035,371.75,BRL,2026-04-04,ORD-C03-008862,payout_only_unmatched
PO-C03-000863,SEL-C03-013,PB-C03-0035,448.74,BRL,2026-04-05,ORD-C03-008863,payout_only_unmatched
PO-C03-000864,SEL-C03-014,PB-C03-0035,14.39,BRL,2026-04-06,ORD-C03-008864,payout_only_unmatched
PO-C03-000865,SEL-C03-015,PB-C03-0035,89.76,BRL,2026-04-07,ORD-C03-008865,payout_only_unmatched
PO-C03-000866,SEL-C03-016,PB-C03-0035,76.63,BRL,2026-03-08,ORD-C03-008866,payout_only_unmatched
PO-C03-000867,SEL-C03-017,PB-C03-0035,444.03,BRL,2026-03-09,ORD-C03-008867,payout_only_unmatched
PO-C03-000868,SEL-C03-018,PB-C03-0035,395.39,USD,2026-03-10,ORD-C03-008868,payout_only_unmatched
PO-C03-000869,SEL-C03-019,PB-C03-0035,317.79,BRL,2026-03-11,ORD-C03-008869,payout_only_unmatched
PO-C03-000870,SEL-C03-020,PB-C03-0035,624.18,BRL,2026-03-12,ORD-C03-008870,payout_only_unmatched
PO-C03-000871,SEL-C03-021,PB-C03-0035,439.29,BRL,2026-03-13,ORD-C03-008871,payout_only_unmatched
PO-C03-000872,SEL-C03-022,PB-C03-0035,600.93,BRL,2026-03-14,ORD-C03-008872,payout_only_unmatched
PO-C03-000873,SEL-C03-023,PB-C03-0035,650.43,BRL,2026-03-15,ORD-C03-008873,payout_only_unmatched
PO-C03-000874,SEL-C03-024,PB-C03-0035,168.49,BRL,2026-03-16,ORD-C03-008874,payout_only_unmatched
PO-C03-000875,SEL-C03-025,PB-C03-0035,273.14,BRL,2026-03-17,ORD-C03-008875,payout_only_unmatched
PO-C03-000876,SEL-C03-026,PB-C03-0036,600.68,BRL,2026-03-18,ORD-C03-008876,payout_only_unmatched
PO-C03-000877,SEL-C03-027,PB-C03-0036,343.02,BRL,2026-03-19,ORD-C03-008877,payout_only_unmatched
PO-C03-000878,SEL-C03-028,PB-C03-0036,645.94,BRL,2026-03-20,ORD-C03-008878,payout_only_unmatched
PO-C03-000879,SEL-C03-029,PB-C03-0036,217.85,BRL,2026-03-21,ORD-C03-008879,payout_only_unmatched
PO-C03-000880,SEL-C03-030,PB-C03-0036,150.83,EUR,2026-03-22,ORD-C03-008880,payout_only_unmatched
PO-C03-000881,SEL-C03-031,PB-C03-0036,380.16,BRL,2026-03-23,ORD-C03-008881,payout_only_unmatched
PO-C03-000882,SEL-C03-032,PB-C03-0036,252.00,BRL,2026-03-24,ORD-C03-008882,payout_only_unmatched
PO-C03-000883,SEL-C03-033,PB-C03-0036,290.20,BRL,2026-03-25,ORD-C03-008883,payout_only_unmatched
PO-C03-000884,SEL-C03-034,PB-C03-0036,773.75,BRL,2026-03-26,ORD-C03-008884,payout_only_unmatched
PO-C03-000885,SEL-C03-035,PB-C03-0036,278.35,BRL,2026-03-27,ORD-C03-008885,payout_only_unmatched
PO-C03-000886,SEL-C03-036,PB-C03-0036,45.17,BRL,2026-03-28,ORD-C03-008886,payout_only_unmatched
PO-C03-000887,SEL-C03-037,PB-C03-0036,181.99,BRL,2026-03-29,ORD-C03-008887,payout_only_unmatched
PO-C03-000888,SEL-C03-038,PB-C03-0036,182.04,BRL,2026-03-30,ORD-C03-008888,payout_only_unmatched
PO-C03-000889,SEL-C03-039,PB-C03-0036,459.09,BRL,2026-03-31,ORD-C03-008889,payout_only_unmatched
PO-C03-000890,SEL-C03-040,PB-C03-0036,16.66,BRL,2026-04-01,ORD-C03-008890,payout_only_unmatched
PO-C03-000891,SEL-C03-041,PB-C03-0036,644.99,BRL,2026-04-02,ORD-C03-008891,payout_only_unmatched
PO-C03-000892,SEL-C03-042,PB-C03-0036,69.58,BRL,2026-04-03,ORD-C03-008892,payout_only_unmatched
PO-C03-000893,SEL-C03-043,PB-C03-0036,90.31,BRL,2026-04-04,ORD-C03-008893,payout_only_unmatched
PO-C03-000894,SEL-C03-044,PB-C03-0036,533.03,BRL,2026-04-05,ORD-C03-008894,payout_only_unmatched
PO-C03-000895,SEL-C03-045,PB-C03-0036,306.29,BRL,2026-04-06,ORD-C03-008895,payout_only_unmatched
PO-C03-000896,SEL-C03-046,PB-C03-0036,333.90,BRL,2026-04-07,ORD-C03-008896,payout_only_unmatched
PO-C03-000897,SEL-C03-047,PB-C03-0036,331.93,BRL,2026-03-08,ORD-C03-008897,payout_only_unmatched
PO-C03-000898,SEL-C03-048,PB-C03-0036,409.06,BRL,2026-03-09,ORD-C03-008898,payout_only_unmatched
PO-C03-000899,SEL-C03-049,PB-C03-0036,489.64,BRL,2026-03-10,ORD-C03-008899,payout_only_unmatched
PO-C03-000900,SEL-C03-050,PB-C03-0036,767.03,BRL,2026-03-11,ORD-C03-008900,payout_only_unmatched
PO-C03-000901,SEL-C03-001,PB-C03-0037,462.75,BRL,2026-03-12,ORD-C03-008901,payout_only_unmatched
PO-C03-000902,SEL-C03-002,PB-C03-0037,166.64,BRL,2026-03-13,ORD-C03-008902,payout_only_unmatched
PO-C03-000903,SEL-C03-003,PB-C03-0037,633.35,BRL,2026-03-14,ORD-C03-008903,payout_only_unmatched
PO-C03-000904,SEL-C03-004,PB-C03-0037,138.37,USD,2026-03-15,ORD-C03-008904,payout_only_unmatched
PO-C03-000905,SEL-C03-005,PB-C03-0037,581.62,BRL,2026-03-16,ORD-C03-008905,payout_only_unmatched
PO-C03-000906,SEL-C03-006,PB-C03-0037,611.43,BRL,2026-03-17,ORD-C03-008906,payout_only_unmatched
PO-C03-000907,SEL-C03-007,PB-C03-0037,386.85,BRL,2026-03-18,ORD-C03-008907,payout_only_unmatched
PO-C03-000908,SEL-C03-008,PB-C03-0037,485.17,BRL,2026-03-19,ORD-C03-008908,payout_only_unmatched
PO-C03-000909,SEL-C03-009,PB-C03-0037,219.17,BRL,2026-03-20,ORD-C03-008909,payout_only_unmatched
PO-C03-000910,SEL-C03-010,PB-C03-0037,97.84,BRL,2026-03-21,ORD-C03-008910,payout_only_unmatched
PO-C03-000911,SEL-C03-011,PB-C03-0037,199.89,BRL,2026-03-22,ORD-C03-008911,payout_only_unmatched
PO-C03-000912,SEL-C03-012,PB-C03-0037,242.92,BRL,2026-03-23,ORD-C03-008912,payout_only_unmatched
PO-C03-000913,SEL-C03-013,PB-C03-0037,425.95,BRL,2026-03-24,ORD-C03-008913,payout_only_unmatched
PO-C03-000914,SEL-C03-014,PB-C03-0037,233.85,BRL,2026-03-25,ORD-C03-008914,payout_only_unmatched
PO-C03-000915,SEL-C03-015,PB-C03-0037,754.38,BRL,2026-03-26,ORD-C03-008915,payout_only_unmatched
PO-C03-000916,SEL-C03-016,PB-C03-0037,23.44,EUR,2026-03-27,ORD-C03-008916,payout_only_unmatched
PO-C03-000917,SEL-C03-017,PB-C03-0037,70.85,BRL,2026-03-28,ORD-C03-008917,payout_only_unmatched
PO-C03-000918,SEL-C03-018,PB-C03-0037,503.71,BRL,2026-03-29,ORD-C03-008918,payout_only_unmatched
PO-C03-000919,SEL-C03-019,PB-C03-0037,103.83,BRL,2026-03-30,ORD-C03-008919,payout_only_unmatched
PO-C03-000920,SEL-C03-020,PB-C03-0037,439.60,BRL,2026-03-31,ORD-C03-008920,payout_only_unmatched
PO-C03-000921,SEL-C03-021,PB-C03-0037,351.45,BRL,2026-04-01,ORD-C03-008921,payout_only_unmatched
PO-C03-000922,SEL-C03-022,PB-C03-0037,135.71,BRL,2026-04-02,ORD-C03-008922,payout_only_unmatched
PO-C03-000923,SEL-C03-023,PB-C03-0037,338.84,BRL,2026-04-03,ORD-C03-008923,payout_only_unmatched
PO-C03-000924,SEL-C03-024,PB-C03-0037,38.69,BRL,2026-04-04,ORD-C03-008924,payout_only_unmatched
PO-C03-000925,SEL-C03-025,PB-C03-0037,194.34,BRL,2026-04-05,ORD-C03-008925,payout_only_unmatched
PO-C03-000926,SEL-C03-026,PB-C03-0038,544.06,BRL,2026-04-06,ORD-C03-008926,payout_only_unmatched
PO-C03-000927,SEL-C03-027,PB-C03-0038,116.95,BRL,2026-04-07,ORD-C03-008927,payout_only_unmatched
PO-C03-000928,SEL-C03-028,PB-C03-0038,166.28,BRL,2026-03-08,ORD-C03-008928,payout_only_unmatched
PO-C03-000929,SEL-C03-029,PB-C03-0038,768.59,BRL,2026-03-09,ORD-C03-008929,payout_only_unmatched
PO-C03-000930,SEL-C03-030,PB-C03-0038,200.15,BRL,2026-03-10,ORD-C03-008930,payout_only_unmatched
PO-C03-000931,SEL-C03-031,PB-C03-0038,16.41,BRL,2026-03-11,ORD-C03-008931,payout_only_unmatched
PO-C03-000932,SEL-C03-032,PB-C03-0038,600.94,BRL,2026-03-12,ORD-C03-008932,payout_only_unmatched
PO-C03-000933,SEL-C03-033,PB-C03-0038,519.80,BRL,2026-03-13,ORD-C03-008933,payout_only_unmatched
PO-C03-000934,SEL-C03-034,PB-C03-0038,278.74,BRL,2026-03-14,ORD-C03-008934,payout_only_unmatched
PO-C03-000935,SEL-C03-035,PB-C03-0038,54.94,BRL,2026-03-15,ORD-C03-008935,payout_only_unmatched
PO-C03-000936,SEL-C03-036,PB-C03-0038,203.62,BRL,2026-03-16,ORD-C03-008936,payout_only_unmatched
PO-C03-000937,SEL-C03-037,PB-C03-0038,688.97,BRL,2026-03-17,ORD-C03-008937,payout_only_unmatched
PO-C03-000938,SEL-C03-038,PB-C03-0038,468.97,BRL,2026-03-18,ORD-C03-008938,payout_only_unmatched
PO-C03-000939,SEL-C03-039,PB-C03-0038,585.98,BRL,2026-03-19,ORD-C03-008939,payout_only_unmatched
PO-C03-000940,SEL-C03-040,PB-C03-0038,19.51,USD,2026-03-20,ORD-C03-008940,payout_only_unmatched
PO-C03-000941,SEL-C03-041,PB-C03-0038,464.70,BRL,2026-03-21,ORD-C03-008941,payout_only_unmatched
PO-C03-000942,SEL-C03-042,PB-C03-0038,558.89,BRL,2026-03-22,ORD-C03-008942,payout_only_unmatched
PO-C03-000943,SEL-C03-043,PB-C03-0038,695.95,BRL,2026-03-23,ORD-C03-008943,payout_only_unmatched
PO-C03-000944,SEL-C03-044,PB-C03-0038,642.97,BRL,2026-03-24,ORD-C03-008944,payout_only_unmatched
PO-C03-000945,SEL-C03-045,PB-C03-0038,96.60,BRL,2026-03-25,ORD-C03-008945,payout_only_unmatched
PO-C03-000946,SEL-C03-046,PB-C03-0038,335.93,BRL,2026-03-26,ORD-C03-008946,payout_only_unmatched
PO-C03-000947,SEL-C03-047,PB-C03-0038,775.27,BRL,2026-03-27,ORD-C03-008947,payout_only_unmatched
PO-C03-000948,SEL-C03-048,PB-C03-0038,570.73,BRL,2026-03-28,ORD-C03-008948,payout_only_unmatched
PO-C03-000949,SEL-C03-049,PB-C03-0038,600.19,BRL,2026-03-29,ORD-C03-008949,payout_only_unmatched
PO-C03-000950,SEL-C03-050,PB-C03-0038,265.75,BRL,2026-03-30,ORD-C03-008950,payout_only_unmatched
PO-C03-000951,SEL-C03-001,PB-C03-0039,30.97,BRL,2026-03-31,ORD-C03-008951,payout_only_unmatched
PO-C03-000952,SEL-C03-002,PB-C03-0039,189.98,EUR,2026-04-01,ORD-C03-008952,payout_only_unmatched
PO-C03-000953,SEL-C03-003,PB-C03-0039,252.43,BRL,2026-04-02,ORD-C03-008953,payout_only_unmatched
PO-C03-000954,SEL-C03-004,PB-C03-0039,94.48,BRL,2026-04-03,ORD-C03-008954,payout_only_unmatched
PO-C03-000955,SEL-C03-005,PB-C03-0039,359.35,BRL,2026-04-04,ORD-C03-008955,payout_only_unmatched
PO-C03-000956,SEL-C03-006,PB-C03-0039,561.20,BRL,2026-04-05,ORD-C03-008956,payout_only_unmatched
PO-C03-000957,SEL-C03-007,PB-C03-0039,206.66,BRL,2026-04-06,ORD-C03-008957,payout_only_unmatched
PO-C03-000958,SEL-C03-008,PB-C03-0039,580.65,BRL,2026-04-07,ORD-C03-008958,payout_only_unmatched
PO-C03-000959,SEL-C03-009,PB-C03-0039,653.07,BRL,2026-03-08,ORD-C03-008959,payout_only_unmatched
PO-C03-000960,SEL-C03-010,PB-C03-0039,387.17,BRL,2026-03-09,ORD-C03-008960,payout_only_unmatched
PO-C03-000961,SEL-C03-011,PB-C03-0039,786.05,BRL,2026-03-10,ORD-C03-008961,payout_only_unmatched
PO-C03-000962,SEL-C03-012,PB-C03-0039,715.22,BRL,2026-03-11,ORD-C03-008962,payout_only_unmatched
PO-C03-000963,SEL-C03-013,PB-C03-0039,227.27,BRL,2026-03-12,ORD-C03-008963,payout_only_unmatched
PO-C03-000964,SEL-C03-014,PB-C03-0039,329.57,BRL,2026-03-13,ORD-C03-008964,payout_only_unmatched
PO-C03-000965,SEL-C03-015,PB-C03-0039,627.34,BRL,2026-03-14,ORD-C03-008965,payout_only_unmatched
PO-C03-000966,SEL-C03-016,PB-C03-0039,106.48,BRL,2026-03-15,ORD-C03-008966,payout_only_unmatched
PO-C03-000967,SEL-C03-017,PB-C03-0039,507.39,BRL,2026-03-16,ORD-C03-008967,payout_only_unmatched
PO-C03-000968,SEL-C03-018,PB-C03-0039,353.05,BRL,2026-03-17,ORD-C03-008968,payout_only_unmatched
PO-C03-000969,SEL-C03-019,PB-C03-0039,554.34,BRL,2026-03-18,ORD-C03-008969,payout_only_unmatched
PO-C03-000970,SEL-C03-020,PB-C03-0039,520.91,BRL,2026-03-19,ORD-C03-008970,payout_only_unmatched
PO-C03-000971,SEL-C03-021,PB-C03-0039,545.22,BRL,2026-03-20,ORD-C03-008971,payout_only_unmatched
PO-C03-000972,SEL-C03-022,PB-C03-0039,652.34,BRL,2026-03-21,ORD-C03-008972,payout_only_unmatched
PO-C03-000973,SEL-C03-023,PB-C03-0039,458.90,BRL,2026-03-22,ORD-C03-008973,payout_only_unmatched
PO-C03-000974,SEL-C03-024,PB-C03-0039,241.92,BRL,2026-03-23,ORD-C03-008974,payout_only_unmatched
PO-C03-000975,SEL-C03-025,PB-C03-0039,645.16,BRL,2026-03-24,ORD-C03-008975,payout_only_unmatched
PO-C03-000976,SEL-C03-026,PB-C03-0040,302.37,USD,2026-03-25,ORD-C03-008976,payout_only_unmatched
PO-C03-000977,SEL-C03-027,PB-C03-0040,624.16,BRL,2026-03-26,ORD-C03-008977,payout_only_unmatched
PO-C03-000978,SEL-C03-028,PB-C03-0040,702.36,BRL,2026-03-27,ORD-C03-008978,payout_only_unmatched
PO-C03-000979,SEL-C03-029,PB-C03-0040,698.01,BRL,2026-03-28,ORD-C03-008979,payout_only_unmatched
PO-C03-000980,SEL-C03-030,PB-C03-0040,47.93,BRL,2026-03-29,ORD-C03-008980,payout_only_unmatched
PO-C03-000981,SEL-C03-031,PB-C03-0040,36.42,BRL,2026-03-30,ORD-C03-008981,payout_only_unmatched
PO-C03-000982,SEL-C03-032,PB-C03-0040,357.56,BRL,2026-03-31,ORD-C03-008982,payout_only_unmatched
PO-C03-000983,SEL-C03-033,PB-C03-0040,572.57,BRL,2026-04-01,ORD-C03-008983,payout_only_unmatched
PO-C03-000984,SEL-C03-034,PB-C03-0040,63.30,BRL,2026-04-02,ORD-C03-008984,payout_only_unmatched
PO-C03-000985,SEL-C03-035,PB-C03-0040,787.45,BRL,2026-04-03,ORD-C03-008985,payout_only_unmatched
PO-C03-000986,SEL-C03-036,PB-C03-0040,665.43,BRL,2026-04-04,ORD-C03-008986,payout_only_unmatched
PO-C03-000987,SEL-C03-037,PB-C03-0040,72.31,BRL,2026-04-05,ORD-C03-008987,payout_only_unmatched
PO-C03-000988,SEL-C03-038,PB-C03-0040,427.53,EUR,2026-04-06,ORD-C03-008988,payout_only_unmatched
PO-C03-000989,SEL-C03-039,PB-C03-0040,296.58,BRL,2026-04-07,ORD-C03-008989,payout_only_unmatched
PO-C03-000990,SEL-C03-040,PB-C03-0040,622.69,BRL,2026-03-08,ORD-C03-008990,payout_only_unmatched
PO-C03-000991,SEL-C03-041,PB-C03-0040,583.22,BRL,2026-03-09,ORD-C03-008991,payout_only_unmatched
PO-C03-000992,SEL-C03-042,PB-C03-0040,647.34,BRL,2026-03-10,ORD-C03-008992,payout_only_unmatched
PO-C03-000993,SEL-C03-043,PB-C03-0040,389.08,BRL,2026-03-11,ORD-C03-008993,payout_only_unmatched
PO-C03-000994,SEL-C03-044,PB-C03-0040,65.10,BRL,2026-03-12,ORD-C03-008994,payout_only_unmatched
PO-C03-000995,SEL-C03-045,PB-C03-0040,394.94,BRL,2026-03-13,ORD-C03-008995,payout_only_unmatched
PO-C03-000996,SEL-C03-046,PB-C03-0040,522.07,BRL,2026-03-14,ORD-C03-008996,payout_only_unmatched
PO-C03-000997,SEL-C03-047,PB-C03-0040,501.55,BRL,2026-03-15,ORD-C03-008997,payout_only_unmatched
PO-C03-000998,SEL-C03-048,PB-C03-0040,536.55,BRL,2026-03-16,ORD-C03-008998,payout_only_unmatched
PO-C03-000999,SEL-C03-049,PB-C03-0040,561.09,BRL,2026-03-17,ORD-C03-008999,payout_only_unmatched
PO-C03-001000,SEL-C03-050,PB-C03-0040,174.12,BRL,2026-03-18,ORD-C03-009000,payout_only_unmatched
