fee_id,order_id,fee_amount,fee_type,charged_at,settlement_id,scenario
FEE-C01-000900,ORD-C01-006900,11.92,scheme,2026-01-12T11:00:00Z,SET-C01-0049,fee_only_unmatched
FEE-C01-000901,ORD-C01-006901,13.80,interchange,2026-01-13T11:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000902,ORD-C01-006902,39.96,interchange,2026-01-14T11:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000903,ORD-C01-006903,26.31,interchange,2026-01-15T11:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000904,ORD-C01-006904,25.91,interchange,2026-01-16T11:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000905,ORD-C01-006905,52.98,scheme,2026-01-17T11:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000906,ORD-C01-006906,46.64,interchange,2026-01-18T11:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000907,ORD-C01-006907,26.05,interchange,2026-01-19T11:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000908,ORD-C01-006908,11.44,interchange,2026-01-20T11:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000909,ORD-C01-006909,29.14,interchange,2026-01-21T11:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000910,ORD-C01-006910,3.98,scheme,2026-01-22T11:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000911,ORD-C01-006911,25.53,interchange,2026-01-23T11:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000912,ORD-C01-006912,11.47,interchange,2026-01-24T10:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000913,ORD-C01-006913,12.91,interchange,2026-01-25T10:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000914,ORD-C01-006914,5.77,interchange,2026-01-26T10:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000915,ORD-C01-006915,9.15,scheme,2026-01-27T10:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000916,ORD-C01-006916,13.49,interchange,2026-01-28T10:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000917,ORD-C01-006917,50.12,interchange,2026-01-29T10:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000918,ORD-C01-006918,45.50,interchange,2026-01-30T10:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000919,ORD-C01-006919,9.46,interchange,2026-01-31T10:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000920,ORD-C01-006920,16.44,scheme,2026-02-01T10:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000921,ORD-C01-006921,19.44,interchange,2026-02-02T10:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000922,ORD-C01-006922,48.25,interchange,2026-02-03T10:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000923,ORD-C01-006923,52.12,interchange,2026-02-04T10:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000924,ORD-C01-006924,22.15,interchange,2026-02-05T11:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000925,ORD-C01-006925,43.61,scheme,2026-02-06T11:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000926,ORD-C01-006926,7.68,interchange,2026-02-07T11:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000927,ORD-C01-006927,46.53,interchange,2026-02-08T11:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000928,ORD-C01-006928,4.24,interchange,2026-02-09T11:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000929,ORD-C01-006929,40.20,interchange,2026-02-10T11:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000930,ORD-C01-006930,28.99,scheme,2026-01-07T11:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000931,ORD-C01-006931,28.50,interchange,2026-01-08T11:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000932,ORD-C01-006932,44.09,interchange,2026-01-09T11:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000933,ORD-C01-006933,46.11,interchange,2026-01-10T11:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000934,ORD-C01-006934,21.30,interchange,2026-01-11T11:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000935,ORD-C01-006935,2.03,scheme,2026-01-12T11:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000936,ORD-C01-006936,19.79,interchange,2026-01-13T10:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000937,ORD-C01-006937,54.14,interchange,2026-01-14T10:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000938,ORD-C01-006938,11.44,interchange,2026-01-15T10:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000939,ORD-C01-006939,51.39,interchange,2026-01-16T10:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000940,ORD-C01-006940,7.97,scheme,2026-01-17T10:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000941,ORD-C01-006941,7.07,interchange,2026-01-18T10:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000942,ORD-C01-006942,22.79,interchange,2026-01-19T10:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000943,ORD-C01-006943,37.75,interchange,2026-01-20T10:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000944,ORD-C01-006944,38.35,interchange,2026-01-21T10:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000945,ORD-C01-006945,34.79,scheme,2026-01-22T10:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000946,ORD-C01-006946,50.85,interchange,2026-01-23T10:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000947,ORD-C01-006947,47.41,interchange,2026-01-24T10:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000948,ORD-C01-006948,29.06,interchange,2026-01-25T11:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000949,ORD-C01-006949,14.25,interchange,2026-01-26T11:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000950,ORD-C01-006950,25.08,scheme,2026-01-27T11:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000951,ORD-C01-006951,5.96,interchange,2026-01-28T11:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000952,ORD-C01-006952,6.32,interchange,2026-01-29T11:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000953,ORD-C01-006953,40.44,interchange,2026-01-30T11:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000954,ORD-C01-006954,48.77,interchange,2026-01-31T11:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000955,ORD-C01-006955,39.42,scheme,2026-02-01T11:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000956,ORD-C01-006956,37.10,interchange,2026-02-02T11:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000957,ORD-C01-006957,44.01,interchange,2026-02-03T11:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000958,ORD-C01-006958,20.87,interchange,2026-02-04T11:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000959,ORD-C01-006959,50.32,interchange,2026-02-05T11:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000960,ORD-C01-006960,43.37,scheme,2026-02-06T10:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000961,ORD-C01-006961,40.32,interchange,2026-02-07T10:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000962,ORD-C01-006962,22.33,interchange,2026-02-08T10:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000963,ORD-C01-006963,3.50,interchange,2026-02-09T10:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000964,ORD-C01-006964,43.22,interchange,2026-02-10T10:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000965,ORD-C01-006965,28.13,scheme,2026-01-07T10:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000966,ORD-C01-006966,51.40,interchange,2026-01-08T10:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000967,ORD-C01-006967,54.04,interchange,2026-01-09T10:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000968,ORD-C01-006968,52.00,interchange,2026-01-10T10:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000969,ORD-C01-006969,30.52,interchange,2026-01-11T10:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000970,ORD-C01-006970,18.77,scheme,2026-01-12T10:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000971,ORD-C01-006971,5.96,interchange,2026-01-13T10:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000972,ORD-C01-006972,34.39,interchange,2026-01-14T11:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000973,ORD-C01-006973,45.93,interchange,2026-01-15T11:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000974,ORD-C01-006974,35.85,interchange,2026-01-16T11:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000975,ORD-C01-006975,36.99,scheme,2026-01-17T11:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000976,ORD-C01-006976,35.61,interchange,2026-01-18T11:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000977,ORD-C01-006977,22.95,interchange,2026-01-19T11:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000978,ORD-C01-006978,3.92,interchange,2026-01-20T11:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000979,ORD-C01-006979,17.75,interchange,2026-01-21T11:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000980,ORD-C01-006980,24.23,scheme,2026-01-22T11:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000981,ORD-C01-006981,45.83,interchange,2026-01-23T11:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000982,ORD-C01-006982,2.66,interchange,2026-01-24T11:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000983,ORD-C01-006983,48.32,interchange,2026-01-25T11:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000984,ORD-C01-006984,31.07,interchange,2026-01-26T10:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000985,ORD-C01-006985,3.50,scheme,2026-01-27T10:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000986,ORD-C01-006986,3.14,interchange,2026-01-28T10:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000987,ORD-C01-006987,46.45,interchange,2026-01-29T10:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000988,ORD-C01-006988,17.59,interchange,2026-01-30T10:20:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000989,ORD-C01-006989,9.23,interchange,2026-01-31T10:25:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000990,ORD-C01-006990,38.57,scheme,2026-02-01T10:30:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000991,ORD-C01-006991,3.00,interchange,2026-02-02T10:35:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000992,ORD-C01-006992,27.21,interchange,2026-02-03T10:40:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000993,ORD-C01-006993,20.68,interchange,2026-02-04T10:45:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000994,ORD-C01-006994,29.75,interchange,2026-02-05T10:50:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000995,ORD-C01-006995,4.14,scheme,2026-02-06T10:55:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000996,ORD-C01-006996,31.19,interchange,2026-02-07T11:00:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000997,ORD-C01-006997,21.18,interchange,2026-02-08T11:05:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000998,ORD-C01-006998,10.16,interchange,2026-02-09T11:10:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-000999,ORD-C01-006999,9.70,interchange,2026-02-10T11:15:00Z,SET-C01-0050,fee_only_unmatched
FEE-C01-001000,ORD-C01-007000,20.31,scheme,2026-01-07T11:20:00Z,SET-C01-0050,fee_only_unmatched
