ledger_tx_id,order_id,amount,currency,occurred_at,description,merchant_id,authorization_code,scenario
LED-C01-000596,ORD-C01-000596,1355.14,BRL,2026-01-06T11:28:00Z,Card sale for synthetic order ORD-C01-000596,MRC-C01-021,AUTH-C01-000596,ledger_sale_candidate
LED-C01-000597,ORD-C01-000597,536.82,BRL,2026-01-07T11:39:00Z,Card sale for synthetic order ORD-C01-000597,MRC-C01-022,AUTH-C01-000597,ledger_sale_candidate
LED-C01-000598,ORD-C01-000598,255.34,BRL,2026-01-08T11:50:00Z,Card sale for synthetic order ORD-C01-000598,MRC-C01-023,AUTH-C01-000598,ledger_sale_candidate
LED-C01-000599,ORD-C01-000599,201.08,BRL,2026-01-09T12:01:00Z,Card sale for synthetic order ORD-C01-000599,MRC-C01-024,AUTH-C01-000599,ledger_sale_candidate
LED-C01-000600,ORD-C01-000600,258.45,EUR,2026-01-10T10:00:00Z,Card sale for synthetic order ORD-C01-000600,MRC-C01-001,AUTH-C01-000600,ledger_sale_candidate
LED-C01-000601,ORD-C01-000601,1120.09,BRL,2026-01-11T10:11:00Z,Card sale for synthetic order ORD-C01-000601,MRC-C01-002,AUTH-C01-000601,ledger_sale_candidate
LED-C01-000602,ORD-C01-000602,1389.92,BRL,2026-01-12T10:22:00Z,Card sale for synthetic order ORD-C01-000602,MRC-C01-003,AUTH-C01-000602,ledger_sale_candidate
LED-C01-000603,ORD-C01-000603,687.74,BRL,2026-01-13T10:33:00Z,Card sale for synthetic order ORD-C01-000603,MRC-C01-004,AUTH-C01-000603,ledger_sale_candidate
LED-C01-000604,ORD-C01-000604,1757.38,BRL,2026-01-14T10:44:00Z,Card sale for synthetic order ORD-C01-000604,MRC-C01-005,AUTH-C01-000604,ledger_sale_candidate
LED-C01-000605,ORD-C01-000605,741.49,BRL,2026-01-15T10:55:00Z,Card sale for synthetic order ORD-C01-000605,MRC-C01-006,AUTH-C01-000605,ledger_sale_candidate
LED-C01-000606,ORD-C01-000606,794.60,BRL,2026-01-16T11:06:00Z,Card sale for synthetic order ORD-C01-000606,MRC-C01-007,AUTH-C01-000606,ledger_sale_candidate
LED-C01-000607,ORD-C01-000607,92.52,BRL,2026-01-17T11:17:00Z,Card sale for synthetic order ORD-C01-000607,MRC-C01-008,AUTH-C01-000607,ledger_sale_candidate
LED-C01-000608,ORD-C01-000608,1137.74,BRL,2026-01-18T11:28:00Z,Card sale for synthetic order ORD-C01-000608,MRC-C01-009,AUTH-C01-000608,ledger_sale_candidate
LED-C01-000609,ORD-C01-000609,206.33,BRL,2026-01-19T11:39:00Z,Card sale for synthetic order ORD-C01-000609,MRC-C01-010,AUTH-C01-000609,ledger_sale_candidate
LED-C01-000610,ORD-C01-000610,1021.22,BRL,2026-01-20T11:50:00Z,Card sale for synthetic order ORD-C01-000610,MRC-C01-011,AUTH-C01-000610,ledger_sale_candidate
LED-C01-000611,ORD-C01-000611,1717.69,BRL,2026-01-21T12:01:00Z,Card sale for synthetic order ORD-C01-000611,MRC-C01-012,AUTH-C01-000611,ledger_sale_candidate
LED-C01-000612,ORD-C01-000612,942.49,BRL,2026-01-22T10:00:00Z,Card sale for synthetic order ORD-C01-000612,MRC-C01-013,AUTH-C01-000612,ledger_sale_candidate
LED-C01-000613,ORD-C01-000613,940.49,BRL,2026-01-23T10:11:00Z,Card sale for synthetic order ORD-C01-000613,MRC-C01-014,AUTH-C01-000613,ledger_sale_candidate
LED-C01-000614,ORD-C01-000614,685.98,BRL,2026-01-24T10:22:00Z,Card sale for synthetic order ORD-C01-000614,MRC-C01-015,AUTH-C01-000614,ledger_sale_candidate
LED-C01-000615,ORD-C01-000615,294.94,BRL,2026-01-25T10:33:00Z,Card sale for synthetic order ORD-C01-000615,MRC-C01-016,AUTH-C01-000615,ledger_sale_candidate
LED-C01-000616,ORD-C01-000616,937.65,BRL,2026-01-26T10:44:00Z,Card sale for synthetic order ORD-C01-000616,MRC-C01-017,AUTH-C01-000616,ledger_sale_candidate
LED-C01-000617,ORD-C01-000617,114.61,BRL,2026-01-27T10:55:00Z,Card sale for synthetic order ORD-C01-000617,MRC-C01-018,AUTH-C01-000617,ledger_sale_candidate
LED-C01-000618,ORD-C01-000618,742.65,BRL,2026-01-28T11:06:00Z,Card sale for synthetic order ORD-C01-000618,MRC-C01-019,AUTH-C01-000618,ledger_sale_candidate
LED-C01-000619,ORD-C01-000619,1757.72,BRL,2026-01-29T11:17:00Z,Card sale for synthetic order ORD-C01-000619,MRC-C01-020,AUTH-C01-000619,ledger_sale_candidate
LED-C01-000620,ORD-C01-000620,996.38,BRL,2026-01-30T11:28:00Z,Card sale for synthetic order ORD-C01-000620,MRC-C01-021,AUTH-C01-000620,ledger_sale_candidate
LED-C01-000621,ORD-C01-000621,1314.63,BRL,2026-01-31T11:39:00Z,Card sale for synthetic order ORD-C01-000621,MRC-C01-022,AUTH-C01-000621,ledger_sale_candidate
LED-C01-000622,ORD-C01-000622,228.63,BRL,2026-02-01T11:50:00Z,Card sale for synthetic order ORD-C01-000622,MRC-C01-023,AUTH-C01-000622,ledger_sale_candidate
LED-C01-000623,ORD-C01-000623,615.92,BRL,2026-02-02T12:01:00Z,Card sale for synthetic order ORD-C01-000623,MRC-C01-024,AUTH-C01-000623,ledger_sale_candidate
LED-C01-000624,ORD-C01-000624,257.89,USD,2026-02-03T10:00:00Z,Card sale for synthetic order ORD-C01-000624,MRC-C01-001,AUTH-C01-000624,ledger_sale_candidate
LED-C01-000625,ORD-C01-000625,1767.20,BRL,2026-02-04T10:11:00Z,Card sale for synthetic order ORD-C01-000625,MRC-C01-002,AUTH-C01-000625,ledger_sale_candidate
LED-C01-000626,ORD-C01-000626,1430.14,BRL,2026-02-05T10:22:00Z,Card sale for synthetic order ORD-C01-000626,MRC-C01-003,AUTH-C01-000626,ledger_sale_candidate
LED-C01-000627,ORD-C01-000627,1192.66,BRL,2026-02-06T10:33:00Z,Card sale for synthetic order ORD-C01-000627,MRC-C01-004,AUTH-C01-000627,ledger_sale_candidate
LED-C01-000628,ORD-C01-000628,1360.95,BRL,2026-02-07T10:44:00Z,Card sale for synthetic order ORD-C01-000628,MRC-C01-005,AUTH-C01-000628,ledger_sale_candidate
LED-C01-000629,ORD-C01-000629,1771.00,BRL,2026-02-08T10:55:00Z,Card sale for synthetic order ORD-C01-000629,MRC-C01-006,AUTH-C01-000629,ledger_sale_candidate
LED-C01-000630,ORD-C01-000630,1653.24,BRL,2026-01-05T11:06:00Z,Card sale for synthetic order ORD-C01-000630,MRC-C01-007,AUTH-C01-000630,ledger_sale_candidate
LED-C01-000631,ORD-C01-000631,1034.05,BRL,2026-01-06T11:17:00Z,Card sale for synthetic order ORD-C01-000631,MRC-C01-008,AUTH-C01-000631,ledger_sale_candidate
LED-C01-000632,ORD-C01-000632,196.78,BRL,2026-01-07T11:28:00Z,Card sale for synthetic order ORD-C01-000632,MRC-C01-009,AUTH-C01-000632,ledger_sale_candidate
LED-C01-000633,ORD-C01-000633,1504.92,BRL,2026-01-08T11:39:00Z,Card sale for synthetic order ORD-C01-000633,MRC-C01-010,AUTH-C01-000633,ledger_sale_candidate
LED-C01-000634,ORD-C01-000634,463.12,BRL,2026-01-09T11:50:00Z,Card sale for synthetic order ORD-C01-000634,MRC-C01-011,AUTH-C01-000634,ledger_sale_candidate
LED-C01-000635,ORD-C01-000635,1261.83,BRL,2026-01-10T12:01:00Z,Card sale for synthetic order ORD-C01-000635,MRC-C01-012,AUTH-C01-000635,ledger_sale_candidate
LED-C01-000636,ORD-C01-000636,1087.74,EUR,2026-01-11T10:00:00Z,Card sale for synthetic order ORD-C01-000636,MRC-C01-013,AUTH-C01-000636,ledger_sale_candidate
LED-C01-000637,ORD-C01-000637,1738.41,BRL,2026-01-12T10:11:00Z,Card sale for synthetic order ORD-C01-000637,MRC-C01-014,AUTH-C01-000637,ledger_sale_candidate
LED-C01-000638,ORD-C01-000638,426.42,BRL,2026-01-13T10:22:00Z,Card sale for synthetic order ORD-C01-000638,MRC-C01-015,AUTH-C01-000638,ledger_sale_candidate
LED-C01-000639,ORD-C01-000639,285.03,BRL,2026-01-14T10:33:00Z,Card sale for synthetic order ORD-C01-000639,MRC-C01-016,AUTH-C01-000639,ledger_sale_candidate
LED-C01-000640,ORD-C01-000640,113.97,BRL,2026-01-15T10:44:00Z,Card sale for synthetic order ORD-C01-000640,MRC-C01-017,AUTH-C01-000640,ledger_sale_candidate
LED-C01-000641,ORD-C01-000641,858.72,BRL,2026-01-16T10:55:00Z,Card sale for synthetic order ORD-C01-000641,MRC-C01-018,AUTH-C01-000641,ledger_sale_candidate
LED-C01-000642,ORD-C01-000642,1178.72,BRL,2026-01-17T11:06:00Z,Card sale for synthetic order ORD-C01-000642,MRC-C01-019,AUTH-C01-000642,ledger_sale_candidate
LED-C01-000643,ORD-C01-000643,634.45,BRL,2026-01-18T11:17:00Z,Card sale for synthetic order ORD-C01-000643,MRC-C01-020,AUTH-C01-000643,ledger_sale_candidate
LED-C01-000644,ORD-C01-000644,1587.18,BRL,2026-01-19T11:28:00Z,Card sale for synthetic order ORD-C01-000644,MRC-C01-021,AUTH-C01-000644,ledger_sale_candidate
LED-C01-000645,ORD-C01-000645,92.97,BRL,2026-01-20T11:39:00Z,Card sale for synthetic order ORD-C01-000645,MRC-C01-022,AUTH-C01-000645,ledger_sale_candidate
LED-C01-000646,ORD-C01-000646,1489.37,BRL,2026-01-21T11:50:00Z,Card sale for synthetic order ORD-C01-000646,MRC-C01-023,AUTH-C01-000646,ledger_sale_candidate
LED-C01-000647,ORD-C01-000647,1154.78,BRL,2026-01-22T12:01:00Z,Card sale for synthetic order ORD-C01-000647,MRC-C01-024,AUTH-C01-000647,ledger_sale_candidate
LED-C01-000648,ORD-C01-000648,1785.63,BRL,2026-01-23T10:00:00Z,Card sale for synthetic order ORD-C01-000648,MRC-C01-001,AUTH-C01-000648,ledger_sale_candidate
LED-C01-000649,ORD-C01-000649,532.61,BRL,2026-01-24T10:11:00Z,Card sale for synthetic order ORD-C01-000649,MRC-C01-002,AUTH-C01-000649,ledger_sale_candidate
LED-C01-000650,ORD-C01-000650,700.97,BRL,2026-01-25T10:22:00Z,Card sale for synthetic order ORD-C01-000650,MRC-C01-003,AUTH-C01-000650,ledger_sale_candidate
LED-C01-000651,ORD-C01-000651,1558.29,BRL,2026-01-26T10:33:00Z,Card sale for synthetic order ORD-C01-000651,MRC-C01-004,AUTH-C01-000651,ledger_sale_candidate
LED-C01-000652,ORD-C01-000652,1560.56,BRL,2026-01-27T10:44:00Z,Card sale for synthetic order ORD-C01-000652,MRC-C01-005,AUTH-C01-000652,ledger_sale_candidate
LED-C01-000653,ORD-C01-000653,139.94,BRL,2026-01-28T10:55:00Z,Card sale for synthetic order ORD-C01-000653,MRC-C01-006,AUTH-C01-000653,ledger_sale_candidate
LED-C01-000654,ORD-C01-000654,1026.38,BRL,2026-01-29T11:06:00Z,Card sale for synthetic order ORD-C01-000654,MRC-C01-007,AUTH-C01-000654,ledger_sale_candidate
LED-C01-000655,ORD-C01-000655,1255.87,BRL,2026-01-30T11:17:00Z,Card sale for synthetic order ORD-C01-000655,MRC-C01-008,AUTH-C01-000655,ledger_sale_candidate
LED-C01-000656,ORD-C01-000656,1223.68,BRL,2026-01-31T11:28:00Z,Card sale for synthetic order ORD-C01-000656,MRC-C01-009,AUTH-C01-000656,ledger_sale_candidate
LED-C01-000657,ORD-C01-000657,1231.73,BRL,2026-02-01T11:39:00Z,Card sale for synthetic order ORD-C01-000657,MRC-C01-010,AUTH-C01-000657,ledger_sale_candidate
LED-C01-000658,ORD-C01-000658,931.90,BRL,2026-02-02T11:50:00Z,Card sale for synthetic order ORD-C01-000658,MRC-C01-011,AUTH-C01-000658,ledger_sale_candidate
LED-C01-000659,ORD-C01-000659,363.07,BRL,2026-02-03T12:01:00Z,Card sale for synthetic order ORD-C01-000659,MRC-C01-012,AUTH-C01-000659,ledger_sale_candidate
LED-C01-000660,ORD-C01-000660,549.25,USD,2026-02-04T10:00:00Z,Card sale for synthetic order ORD-C01-000660,MRC-C01-013,AUTH-C01-000660,ledger_sale_candidate
LED-C01-000661,ORD-C01-000661,1834.14,BRL,2026-02-05T10:11:00Z,Card sale for synthetic order ORD-C01-000661,MRC-C01-014,AUTH-C01-000661,ledger_sale_candidate
LED-C01-000662,ORD-C01-000662,1278.17,BRL,2026-02-06T10:22:00Z,Card sale for synthetic order ORD-C01-000662,MRC-C01-015,AUTH-C01-000662,ledger_sale_candidate
LED-C01-000663,ORD-C01-000663,834.14,BRL,2026-02-07T10:33:00Z,Card sale for synthetic order ORD-C01-000663,MRC-C01-016,AUTH-C01-000663,ledger_sale_candidate
LED-C01-000664,ORD-C01-000664,1336.54,BRL,2026-02-08T10:44:00Z,Card sale for synthetic order ORD-C01-000664,MRC-C01-017,AUTH-C01-000664,ledger_sale_candidate
LED-C01-000665,ORD-C01-000665,1243.51,BRL,2026-01-05T10:55:00Z,Card sale for synthetic order ORD-C01-000665,MRC-C01-018,AUTH-C01-000665,ledger_sale_candidate
LED-C01-000666,ORD-C01-000666,438.07,BRL,2026-01-06T11:06:00Z,Card sale for synthetic order ORD-C01-000666,MRC-C01-019,AUTH-C01-000666,ledger_sale_candidate
LED-C01-000667,ORD-C01-000667,327.64,BRL,2026-01-07T11:17:00Z,Card sale for synthetic order ORD-C01-000667,MRC-C01-020,AUTH-C01-000667,ledger_sale_candidate
LED-C01-000668,ORD-C01-000668,1022.67,BRL,2026-01-08T11:28:00Z,Card sale for synthetic order ORD-C01-000668,MRC-C01-021,AUTH-C01-000668,ledger_sale_candidate
LED-C01-000669,ORD-C01-000669,346.36,BRL,2026-01-09T11:39:00Z,Card sale for synthetic order ORD-C01-000669,MRC-C01-022,AUTH-C01-000669,ledger_sale_candidate
LED-C01-000670,ORD-C01-000670,832.79,BRL,2026-01-10T11:50:00Z,Card sale for synthetic order ORD-C01-000670,MRC-C01-023,AUTH-C01-000670,ledger_sale_candidate
LED-C01-000671,ORD-C01-000671,1651.42,BRL,2026-01-11T12:01:00Z,Card sale for synthetic order ORD-C01-000671,MRC-C01-024,AUTH-C01-000671,ledger_sale_candidate
LED-C01-000672,ORD-C01-000672,570.32,EUR,2026-01-12T10:00:00Z,Card sale for synthetic order ORD-C01-000672,MRC-C01-001,AUTH-C01-000672,ledger_sale_candidate
LED-C01-000673,ORD-C01-000673,686.20,BRL,2026-01-13T10:11:00Z,Card sale for synthetic order ORD-C01-000673,MRC-C01-002,AUTH-C01-000673,ledger_sale_candidate
LED-C01-000674,ORD-C01-000674,449.53,BRL,2026-01-14T10:22:00Z,Card sale for synthetic order ORD-C01-000674,MRC-C01-003,AUTH-C01-000674,ledger_sale_candidate
LED-C01-000675,ORD-C01-000675,744.43,BRL,2026-01-15T10:33:00Z,Card sale for synthetic order ORD-C01-000675,MRC-C01-004,AUTH-C01-000675,ledger_sale_candidate
LED-C01-000676,ORD-C01-000676,1457.17,BRL,2026-01-16T10:44:00Z,Card sale for synthetic order ORD-C01-000676,MRC-C01-005,AUTH-C01-000676,ledger_sale_candidate
LED-C01-000677,ORD-C01-000677,752.22,BRL,2026-01-17T10:55:00Z,Card sale for synthetic order ORD-C01-000677,MRC-C01-006,AUTH-C01-000677,ledger_sale_candidate
LED-C01-000678,ORD-C01-000678,915.42,BRL,2026-01-18T11:06:00Z,Card sale for synthetic order ORD-C01-000678,MRC-C01-007,AUTH-C01-000678,ledger_sale_candidate
LED-C01-000679,ORD-C01-000679,1299.61,BRL,2026-01-19T11:17:00Z,Card sale for synthetic order ORD-C01-000679,MRC-C01-008,AUTH-C01-000679,ledger_sale_candidate
LED-C01-000680,ORD-C01-000680,1307.33,BRL,2026-01-20T11:28:00Z,Card sale for synthetic order ORD-C01-000680,MRC-C01-009,AUTH-C01-000680,ledger_sale_candidate
LED-C01-000681,ORD-C01-000681,784.50,BRL,2026-01-21T11:39:00Z,Card sale for synthetic order ORD-C01-000681,MRC-C01-010,AUTH-C01-000681,ledger_sale_candidate
LED-C01-000682,ORD-C01-000682,85.55,BRL,2026-01-22T11:50:00Z,Card sale for synthetic order ORD-C01-000682,MRC-C01-011,AUTH-C01-000682,ledger_sale_candidate
LED-C01-000683,ORD-C01-000683,1810.93,BRL,2026-01-23T12:01:00Z,Card sale for synthetic order ORD-C01-000683,MRC-C01-012,AUTH-C01-000683,ledger_sale_candidate
LED-C01-000684,ORD-C01-000684,100.28,BRL,2026-01-24T10:00:00Z,Card sale for synthetic order ORD-C01-000684,MRC-C01-013,AUTH-C01-000684,ledger_sale_candidate
LED-C01-000685,ORD-C01-000685,1729.40,BRL,2026-01-25T10:11:00Z,Card sale for synthetic order ORD-C01-000685,MRC-C01-014,AUTH-C01-000685,ledger_sale_candidate
LED-C01-000686,ORD-C01-000686,980.85,BRL,2026-01-26T10:22:00Z,Card sale for synthetic order ORD-C01-000686,MRC-C01-015,AUTH-C01-000686,ledger_sale_candidate
LED-C01-000687,ORD-C01-000687,1608.91,BRL,2026-01-27T10:33:00Z,Card sale for synthetic order ORD-C01-000687,MRC-C01-016,AUTH-C01-000687,ledger_sale_candidate
LED-C01-000688,ORD-C01-000688,1041.55,BRL,2026-01-28T10:44:00Z,Card sale for synthetic order ORD-C01-000688,MRC-C01-017,AUTH-C01-000688,ledger_sale_candidate
LED-C01-000689,ORD-C01-000689,79.07,BRL,2026-01-29T10:55:00Z,Card sale for synthetic order ORD-C01-000689,MRC-C01-018,AUTH-C01-000689,ledger_sale_candidate
LED-C01-000690,ORD-C01-000690,663.71,BRL,2026-01-30T11:06:00Z,Card sale for synthetic order ORD-C01-000690,MRC-C01-019,AUTH-C01-000690,ledger_sale_candidate
LED-C01-000691,ORD-C01-000691,817.46,BRL,2026-01-31T11:17:00Z,Card sale for synthetic order ORD-C01-000691,MRC-C01-020,AUTH-C01-000691,ledger_sale_candidate
LED-C01-000692,ORD-C01-000692,1819.23,BRL,2026-02-01T11:28:00Z,Card sale for synthetic order ORD-C01-000692,MRC-C01-021,AUTH-C01-000692,ledger_sale_candidate
LED-C01-000693,ORD-C01-000693,680.16,BRL,2026-02-02T11:39:00Z,Card sale for synthetic order ORD-C01-000693,MRC-C01-022,AUTH-C01-000693,ledger_sale_candidate
LED-C01-000694,ORD-C01-000694,1450.80,BRL,2026-02-03T11:50:00Z,Card sale for synthetic order ORD-C01-000694,MRC-C01-023,AUTH-C01-000694,ledger_sale_candidate
LED-C01-000695,ORD-C01-000695,327.53,BRL,2026-02-04T12:01:00Z,Card sale for synthetic order ORD-C01-000695,MRC-C01-024,AUTH-C01-000695,ledger_sale_candidate
LED-C01-000696,ORD-C01-000696,1620.89,USD,2026-02-05T10:00:00Z,Card sale for synthetic order ORD-C01-000696,MRC-C01-001,AUTH-C01-000696,ledger_sale_candidate
LED-C01-000697,ORD-C01-000697,229.47,BRL,2026-02-06T10:11:00Z,Card sale for synthetic order ORD-C01-000697,MRC-C01-002,AUTH-C01-000697,ledger_sale_candidate
LED-C01-000698,ORD-C01-000698,625.76,BRL,2026-02-07T10:22:00Z,Card sale for synthetic order ORD-C01-000698,MRC-C01-003,AUTH-C01-000698,ledger_sale_candidate
LED-C01-000699,ORD-C01-000699,1669.84,BRL,2026-02-08T10:33:00Z,Card sale for synthetic order ORD-C01-000699,MRC-C01-004,AUTH-C01-000699,ledger_sale_candidate
LED-C01-000700,ORD-C01-000700,253.69,BRL,2026-01-05T10:44:00Z,Card sale for synthetic order ORD-C01-000700,MRC-C01-005,AUTH-C01-000700,ledger_sale_candidate
LED-C01-000701,ORD-C01-000701,1407.27,BRL,2026-01-06T10:55:00Z,Card sale for synthetic order ORD-C01-000701,MRC-C01-006,AUTH-C01-000701,ledger_sale_candidate
LED-C01-000702,ORD-C01-000702,463.33,BRL,2026-01-07T11:06:00Z,Card sale for synthetic order ORD-C01-000702,MRC-C01-007,AUTH-C01-000702,ledger_sale_candidate
LED-C01-000703,ORD-C01-000703,561.73,BRL,2026-01-08T11:17:00Z,Card sale for synthetic order ORD-C01-000703,MRC-C01-008,AUTH-C01-000703,ledger_sale_candidate
LED-C01-000704,ORD-C01-000704,1613.26,BRL,2026-01-09T11:28:00Z,Card sale for synthetic order ORD-C01-000704,MRC-C01-009,AUTH-C01-000704,ledger_sale_candidate
LED-C01-000705,ORD-C01-000705,1652.33,BRL,2026-01-10T11:39:00Z,Card sale for synthetic order ORD-C01-000705,MRC-C01-010,AUTH-C01-000705,ledger_sale_candidate
LED-C01-000706,ORD-C01-000706,1167.84,BRL,2026-01-11T11:50:00Z,Card sale for synthetic order ORD-C01-000706,MRC-C01-011,AUTH-C01-000706,ledger_sale_candidate
LED-C01-000707,ORD-C01-000707,1784.76,BRL,2026-01-12T12:01:00Z,Card sale for synthetic order ORD-C01-000707,MRC-C01-012,AUTH-C01-000707,ledger_sale_candidate
LED-C01-000708,ORD-C01-000708,656.78,EUR,2026-01-13T10:00:00Z,Card sale for synthetic order ORD-C01-000708,MRC-C01-013,AUTH-C01-000708,ledger_sale_candidate
LED-C01-000709,ORD-C01-000709,175.69,BRL,2026-01-14T10:11:00Z,Card sale for synthetic order ORD-C01-000709,MRC-C01-014,AUTH-C01-000709,ledger_sale_candidate
LED-C01-000710,ORD-C01-000710,842.31,BRL,2026-01-15T10:22:00Z,Card sale for synthetic order ORD-C01-000710,MRC-C01-015,AUTH-C01-000710,ledger_sale_candidate
LED-C01-000711,ORD-C01-000711,590.45,BRL,2026-01-16T10:33:00Z,Card sale for synthetic order ORD-C01-000711,MRC-C01-016,AUTH-C01-000711,ledger_sale_candidate
LED-C01-000712,ORD-C01-000712,760.82,BRL,2026-01-17T10:44:00Z,Card sale for synthetic order ORD-C01-000712,MRC-C01-017,AUTH-C01-000712,ledger_sale_candidate
LED-C01-000713,ORD-C01-000713,1573.10,BRL,2026-01-18T10:55:00Z,Card sale for synthetic order ORD-C01-000713,MRC-C01-018,AUTH-C01-000713,ledger_sale_candidate
LED-C01-000714,ORD-C01-000714,374.50,BRL,2026-01-19T11:06:00Z,Card sale for synthetic order ORD-C01-000714,MRC-C01-019,AUTH-C01-000714,ledger_sale_candidate
LED-C01-000715,ORD-C01-000715,998.89,BRL,2026-01-20T11:17:00Z,Card sale for synthetic order ORD-C01-000715,MRC-C01-020,AUTH-C01-000715,ledger_sale_candidate
LED-C01-000716,ORD-C01-000716,1678.09,BRL,2026-01-21T11:28:00Z,Card sale for synthetic order ORD-C01-000716,MRC-C01-021,AUTH-C01-000716,ledger_sale_candidate
LED-C01-000717,ORD-C01-000717,872.77,BRL,2026-01-22T11:39:00Z,Card sale for synthetic order ORD-C01-000717,MRC-C01-022,AUTH-C01-000717,ledger_sale_candidate
LED-C01-000718,ORD-C01-000718,1225.71,BRL,2026-01-23T11:50:00Z,Card sale for synthetic order ORD-C01-000718,MRC-C01-023,AUTH-C01-000718,ledger_sale_candidate
LED-C01-000719,ORD-C01-000719,1226.56,BRL,2026-01-24T12:01:00Z,Card sale for synthetic order ORD-C01-000719,MRC-C01-024,AUTH-C01-000719,ledger_sale_candidate
LED-C01-000720,ORD-C01-000720,1487.61,BRL,2026-01-25T10:00:00Z,Card sale for synthetic order ORD-C01-000720,MRC-C01-001,AUTH-C01-000720,ledger_sale_candidate
LED-C01-000721,ORD-C01-000721,1134.18,BRL,2026-01-26T10:11:00Z,Card sale for synthetic order ORD-C01-000721,MRC-C01-002,AUTH-C01-000721,ledger_sale_candidate
LED-C01-000722,ORD-C01-000722,1085.49,BRL,2026-01-27T10:22:00Z,Card sale for synthetic order ORD-C01-000722,MRC-C01-003,AUTH-C01-000722,ledger_sale_candidate
LED-C01-000723,ORD-C01-000723,1275.01,BRL,2026-01-28T10:33:00Z,Card sale for synthetic order ORD-C01-000723,MRC-C01-004,AUTH-C01-000723,ledger_sale_candidate
LED-C01-000724,ORD-C01-000724,137.24,BRL,2026-01-29T10:44:00Z,Card sale for synthetic order ORD-C01-000724,MRC-C01-005,AUTH-C01-000724,ledger_sale_candidate
LED-C01-000725,ORD-C01-000725,1009.67,BRL,2026-01-30T10:55:00Z,Card sale for synthetic order ORD-C01-000725,MRC-C01-006,AUTH-C01-000725,ledger_sale_candidate
LED-C01-000726,ORD-C01-000726,943.60,BRL,2026-01-31T11:06:00Z,Card sale for synthetic order ORD-C01-000726,MRC-C01-007,AUTH-C01-000726,ledger_sale_candidate
LED-C01-000727,ORD-C01-000727,1125.32,BRL,2026-02-01T11:17:00Z,Card sale for synthetic order ORD-C01-000727,MRC-C01-008,AUTH-C01-000727,ledger_sale_candidate
LED-C01-000728,ORD-C01-000728,316.06,BRL,2026-02-02T11:28:00Z,Card sale for synthetic order ORD-C01-000728,MRC-C01-009,AUTH-C01-000728,ledger_sale_candidate
LED-C01-000729,ORD-C01-000729,1032.39,BRL,2026-02-03T11:39:00Z,Card sale for synthetic order ORD-C01-000729,MRC-C01-010,AUTH-C01-000729,ledger_sale_candidate
LED-C01-000730,ORD-C01-000730,1685.63,BRL,2026-02-04T11:50:00Z,Card sale for synthetic order ORD-C01-000730,MRC-C01-011,AUTH-C01-000730,ledger_sale_candidate
LED-C01-000731,ORD-C01-000731,1191.20,BRL,2026-02-05T12:01:00Z,Card sale for synthetic order ORD-C01-000731,MRC-C01-012,AUTH-C01-000731,ledger_sale_candidate
LED-C01-000732,ORD-C01-000732,183.84,USD,2026-02-06T10:00:00Z,Card sale for synthetic order ORD-C01-000732,MRC-C01-013,AUTH-C01-000732,ledger_sale_candidate
LED-C01-000733,ORD-C01-000733,964.62,BRL,2026-02-07T10:11:00Z,Card sale for synthetic order ORD-C01-000733,MRC-C01-014,AUTH-C01-000733,ledger_sale_candidate
LED-C01-000734,ORD-C01-000734,88.22,BRL,2026-02-08T10:22:00Z,Card sale for synthetic order ORD-C01-000734,MRC-C01-015,AUTH-C01-000734,ledger_sale_candidate
LED-C01-000735,ORD-C01-000735,1419.32,BRL,2026-01-05T10:33:00Z,Card sale for synthetic order ORD-C01-000735,MRC-C01-016,AUTH-C01-000735,ledger_sale_candidate
LED-C01-000736,ORD-C01-000736,184.67,BRL,2026-01-06T10:44:00Z,Card sale for synthetic order ORD-C01-000736,MRC-C01-017,AUTH-C01-000736,ledger_sale_candidate
LED-C01-000737,ORD-C01-000737,970.90,BRL,2026-01-07T10:55:00Z,Card sale for synthetic order ORD-C01-000737,MRC-C01-018,AUTH-C01-000737,ledger_sale_candidate
LED-C01-000738,ORD-C01-000738,1548.33,BRL,2026-01-08T11:06:00Z,Card sale for synthetic order ORD-C01-000738,MRC-C01-019,AUTH-C01-000738,ledger_sale_candidate
LED-C01-000739,ORD-C01-000739,1026.25,BRL,2026-01-09T11:17:00Z,Card sale for synthetic order ORD-C01-000739,MRC-C01-020,AUTH-C01-000739,ledger_sale_candidate
LED-C01-000740,ORD-C01-000740,957.35,BRL,2026-01-10T11:28:00Z,Card sale for synthetic order ORD-C01-000740,MRC-C01-021,AUTH-C01-000740,ledger_sale_candidate
LED-C01-000741,ORD-C01-000741,639.22,BRL,2026-01-11T11:39:00Z,Card sale for synthetic order ORD-C01-000741,MRC-C01-022,AUTH-C01-000741,ledger_sale_candidate
LED-C01-000742,ORD-C01-000742,794.63,BRL,2026-01-12T11:50:00Z,Card sale for synthetic order ORD-C01-000742,MRC-C01-023,AUTH-C01-000742,ledger_sale_candidate
LED-C01-000743,ORD-C01-000743,1515.31,BRL,2026-01-13T12:01:00Z,Card sale for synthetic order ORD-C01-000743,MRC-C01-024,AUTH-C01-000743,ledger_sale_candidate
LED-C01-000744,ORD-C01-000744,1617.29,EUR,2026-01-14T10:00:00Z,Card sale for synthetic order ORD-C01-000744,MRC-C01-001,AUTH-C01-000744,ledger_sale_candidate
