chargeback_id,order_id,amount,currency,occurred_at,reason_code,authorization_code,scenario
CBK-C01-000768,ORD-C01-007768,-782.28,BRL,2026-02-16T10:00:00Z,RC-01,AUTH-C01-007768,chargeback_only_unmatched
CBK-C01-000769,ORD-C01-007769,-436.43,BRL,2026-02-17T10:07:00Z,RC-02,AUTH-C01-007769,chargeback_only_unmatched
CBK-C01-000770,ORD-C01-007770,-447.76,BRL,2026-01-14T10:14:00Z,RC-03,AUTH-C01-007770,chargeback_only_unmatched
CBK-C01-000771,ORD-C01-007771,-458.74,BRL,2026-01-15T10:21:00Z,RC-04,AUTH-C01-007771,chargeback_only_unmatched
CBK-C01-000772,ORD-C01-007772,-279.88,BRL,2026-01-16T10:28:00Z,RC-05,AUTH-C01-007772,chargeback_only_unmatched
CBK-C01-000773,ORD-C01-007773,-300.29,BRL,2026-01-17T10:35:00Z,RC-06,AUTH-C01-007773,chargeback_only_unmatched
CBK-C01-000774,ORD-C01-007774,-337.64,BRL,2026-01-18T10:42:00Z,RC-07,AUTH-C01-007774,chargeback_only_unmatched
CBK-C01-000775,ORD-C01-007775,-536.80,BRL,2026-01-19T10:49:00Z,RC-08,AUTH-C01-007775,chargeback_only_unmatched
CBK-C01-000776,ORD-C01-007776,-251.66,BRL,2026-01-20T10:56:00Z,RC-01,AUTH-C01-007776,chargeback_only_unmatched
CBK-C01-000777,ORD-C01-000147,-487.63,BRL,2026-01-21T11:03:00Z,RC-02,AUTH-C01-000147,duplicate_chargeback_candidate
CBK-C01-000778,ORD-C01-007778,-720.35,BRL,2026-01-22T11:10:00Z,RC-03,AUTH-C01-007778,chargeback_only_unmatched
CBK-C01-000779,ORD-C01-007779,-406.77,BRL,2026-01-23T11:17:00Z,RC-04,AUTH-C01-007779,chargeback_only_unmatched
CBK-C01-000780,ORD-C01-007780,-473.29,BRL,2026-01-24T11:24:00Z,RC-05,AUTH-C01-007780,chargeback_only_unmatched
CBK-C01-000781,ORD-C01-007781,-908.04,BRL,2026-01-25T11:31:00Z,RC-06,AUTH-C01-007781,chargeback_only_unmatched
CBK-C01-000782,ORD-C01-007782,-463.27,BRL,2026-01-26T11:38:00Z,RC-07,AUTH-C01-007782,chargeback_only_unmatched
CBK-C01-000783,ORD-C01-007783,-98.06,BRL,2026-01-27T11:45:00Z,RC-08,AUTH-C01-007783,chargeback_only_unmatched
CBK-C01-000784,ORD-C01-007784,-453.52,BRL,2026-01-28T11:52:00Z,RC-01,AUTH-C01-007784,chargeback_only_unmatched
CBK-C01-000785,ORD-C01-007785,-895.75,BRL,2026-01-29T11:59:00Z,RC-02,AUTH-C01-007785,chargeback_only_unmatched
CBK-C01-000786,ORD-C01-007786,-377.88,BRL,2026-01-30T12:06:00Z,RC-03,AUTH-C01-007786,chargeback_only_unmatched
CBK-C01-000787,ORD-C01-007787,-166.21,BRL,2026-01-31T12:13:00Z,RC-04,AUTH-C01-007787,chargeback_only_unmatched
CBK-C01-000788,ORD-C01-007788,-14.42,USD,2026-02-01T12:20:00Z,RC-05,AUTH-C01-007788,chargeback_only_unmatched
CBK-C01-000789,ORD-C01-007789,-595.61,BRL,2026-02-02T12:27:00Z,RC-06,AUTH-C01-007789,chargeback_only_unmatched
CBK-C01-000790,ORD-C01-007790,-639.66,BRL,2026-02-03T12:34:00Z,RC-07,AUTH-C01-007790,chargeback_only_unmatched
CBK-C01-000791,ORD-C01-007791,-878.18,BRL,2026-02-04T12:41:00Z,RC-08,AUTH-C01-007791,chargeback_only_unmatched
CBK-C01-000792,ORD-C01-007792,-730.08,BRL,2026-02-05T10:00:00Z,RC-01,AUTH-C01-007792,chargeback_only_unmatched
CBK-C01-000793,ORD-C01-007793,-840.99,BRL,2026-02-06T10:07:00Z,RC-02,AUTH-C01-007793,chargeback_only_unmatched
CBK-C01-000794,ORD-C01-007794,-834.59,BRL,2026-02-07T10:14:00Z,RC-03,AUTH-C01-007794,chargeback_only_unmatched
CBK-C01-000795,ORD-C01-007795,-217.59,BRL,2026-02-08T10:21:00Z,RC-04,AUTH-C01-007795,chargeback_only_unmatched
CBK-C01-000796,ORD-C01-007796,-379.52,BRL,2026-02-09T10:28:00Z,RC-05,AUTH-C01-007796,chargeback_only_unmatched
CBK-C01-000797,ORD-C01-007797,-499.62,BRL,2026-02-10T10:35:00Z,RC-06,AUTH-C01-007797,chargeback_only_unmatched
CBK-C01-000798,ORD-C01-007798,-568.64,BRL,2026-02-11T10:42:00Z,RC-07,AUTH-C01-007798,chargeback_only_unmatched
CBK-C01-000799,ORD-C01-007799,-626.54,BRL,2026-02-12T10:49:00Z,RC-08,AUTH-C01-007799,chargeback_only_unmatched
CBK-C01-000800,ORD-C01-007800,-522.91,EUR,2026-02-13T10:56:00Z,RC-01,AUTH-C01-007800,chargeback_only_unmatched
CBK-C01-000801,ORD-C01-007801,-482.10,BRL,2026-02-14T11:03:00Z,RC-02,AUTH-C01-007801,chargeback_only_unmatched
CBK-C01-000802,ORD-C01-007802,-510.98,BRL,2026-02-15T11:10:00Z,RC-03,AUTH-C01-007802,chargeback_only_unmatched
CBK-C01-000803,ORD-C01-007803,-435.93,BRL,2026-02-16T11:17:00Z,RC-04,AUTH-C01-007803,chargeback_only_unmatched
CBK-C01-000804,ORD-C01-007804,-784.21,BRL,2026-02-17T11:24:00Z,RC-05,AUTH-C01-007804,chargeback_only_unmatched
CBK-C01-000805,ORD-C01-007805,-87.52,BRL,2026-01-14T11:31:00Z,RC-06,AUTH-C01-007805,chargeback_only_unmatched
CBK-C01-000806,ORD-C01-007806,-147.07,BRL,2026-01-15T11:38:00Z,RC-07,AUTH-C01-007806,chargeback_only_unmatched
CBK-C01-000807,ORD-C01-007807,-926.31,BRL,2026-01-16T11:45:00Z,RC-08,AUTH-C01-007807,chargeback_only_unmatched
CBK-C01-000808,ORD-C01-007808,-506.97,BRL,2026-01-17T11:52:00Z,RC-01,AUTH-C01-007808,chargeback_only_unmatched
CBK-C01-000809,ORD-C01-007809,-777.69,BRL,2026-01-18T11:59:00Z,RC-02,AUTH-C01-007809,chargeback_only_unmatched
CBK-C01-000810,ORD-C01-007810,-652.01,BRL,2026-01-19T12:06:00Z,RC-03,AUTH-C01-007810,chargeback_only_unmatched
CBK-C01-000811,ORD-C01-007811,-522.79,BRL,2026-01-20T12:13:00Z,RC-04,AUTH-C01-007811,chargeback_only_unmatched
CBK-C01-000812,ORD-C01-007812,-380.35,BRL,2026-01-21T12:20:00Z,RC-05,AUTH-C01-007812,chargeback_only_unmatched
CBK-C01-000813,ORD-C01-007813,-251.31,BRL,2026-01-22T12:27:00Z,RC-06,AUTH-C01-007813,chargeback_only_unmatched
CBK-C01-000814,ORD-C01-007814,-778.32,BRL,2026-01-23T12:34:00Z,RC-07,AUTH-C01-007814,chargeback_only_unmatched
CBK-C01-000815,ORD-C01-007815,-85.31,BRL,2026-01-24T12:41:00Z,RC-08,AUTH-C01-007815,chargeback_only_unmatched
CBK-C01-000816,ORD-C01-007816,-644.27,BRL,2026-01-25T10:00:00Z,RC-01,AUTH-C01-007816,chargeback_only_unmatched
CBK-C01-000817,ORD-C01-007817,-792.34,BRL,2026-01-26T10:07:00Z,RC-02,AUTH-C01-007817,chargeback_only_unmatched
CBK-C01-000818,ORD-C01-007818,-296.57,BRL,2026-01-27T10:14:00Z,RC-03,AUTH-C01-007818,chargeback_only_unmatched
CBK-C01-000819,ORD-C01-007819,-915.76,BRL,2026-01-28T10:21:00Z,RC-04,AUTH-C01-007819,chargeback_only_unmatched
CBK-C01-000820,ORD-C01-007820,-893.41,BRL,2026-01-29T10:28:00Z,RC-05,AUTH-C01-007820,chargeback_only_unmatched
CBK-C01-000821,ORD-C01-007821,-402.35,BRL,2026-01-30T10:35:00Z,RC-06,AUTH-C01-007821,chargeback_only_unmatched
CBK-C01-000822,ORD-C01-007822,-842.47,BRL,2026-01-31T10:42:00Z,RC-07,AUTH-C01-007822,chargeback_only_unmatched
CBK-C01-000823,ORD-C01-007823,-55.87,BRL,2026-02-01T10:49:00Z,RC-08,AUTH-C01-007823,chargeback_only_unmatched
CBK-C01-000824,ORD-C01-007824,-903.89,USD,2026-02-02T10:56:00Z,RC-01,AUTH-C01-007824,chargeback_only_unmatched
CBK-C01-000825,ORD-C01-007825,-728.04,BRL,2026-02-03T11:03:00Z,RC-02,AUTH-C01-007825,chargeback_only_unmatched
CBK-C01-000826,ORD-C01-007826,-155.70,BRL,2026-02-04T11:10:00Z,RC-03,AUTH-C01-007826,chargeback_only_unmatched
CBK-C01-000827,ORD-C01-007827,-825.14,BRL,2026-02-05T11:17:00Z,RC-04,AUTH-C01-007827,chargeback_only_unmatched
CBK-C01-000828,ORD-C01-007828,-241.99,BRL,2026-02-06T11:24:00Z,RC-05,AUTH-C01-007828,chargeback_only_unmatched
CBK-C01-000829,ORD-C01-007829,-446.68,BRL,2026-02-07T11:31:00Z,RC-06,AUTH-C01-007829,chargeback_only_unmatched
CBK-C01-000830,ORD-C01-007830,-550.20,BRL,2026-02-08T11:38:00Z,RC-07,AUTH-C01-007830,chargeback_only_unmatched
CBK-C01-000831,ORD-C01-007831,-641.99,BRL,2026-02-09T11:45:00Z,RC-08,AUTH-C01-007831,chargeback_only_unmatched
CBK-C01-000832,ORD-C01-007832,-706.12,BRL,2026-02-10T11:52:00Z,RC-01,AUTH-C01-007832,chargeback_only_unmatched
CBK-C01-000833,ORD-C01-007833,-729.49,BRL,2026-02-11T11:59:00Z,RC-02,AUTH-C01-007833,chargeback_only_unmatched
CBK-C01-000834,ORD-C01-007834,-562.37,BRL,2026-02-12T12:06:00Z,RC-03,AUTH-C01-007834,chargeback_only_unmatched
CBK-C01-000835,ORD-C01-007835,-214.11,BRL,2026-02-13T12:13:00Z,RC-04,AUTH-C01-007835,chargeback_only_unmatched
CBK-C01-000836,ORD-C01-007836,-301.62,EUR,2026-02-14T12:20:00Z,RC-05,AUTH-C01-007836,chargeback_only_unmatched
CBK-C01-000837,ORD-C01-007837,-311.40,BRL,2026-02-15T12:27:00Z,RC-06,AUTH-C01-007837,chargeback_only_unmatched
CBK-C01-000838,ORD-C01-007838,-59.39,BRL,2026-02-16T12:34:00Z,RC-07,AUTH-C01-007838,chargeback_only_unmatched
CBK-C01-000839,ORD-C01-007839,-833.53,BRL,2026-02-17T12:41:00Z,RC-08,AUTH-C01-007839,chargeback_only_unmatched
CBK-C01-000840,ORD-C01-007840,-247.09,BRL,2026-01-14T10:00:00Z,RC-01,AUTH-C01-007840,chargeback_only_unmatched
CBK-C01-000841,ORD-C01-007841,-441.62,BRL,2026-01-15T10:07:00Z,RC-02,AUTH-C01-007841,chargeback_only_unmatched
CBK-C01-000842,ORD-C01-007842,-182.46,BRL,2026-01-16T10:14:00Z,RC-03,AUTH-C01-007842,chargeback_only_unmatched
CBK-C01-000843,ORD-C01-007843,-372.58,BRL,2026-01-17T10:21:00Z,RC-04,AUTH-C01-007843,chargeback_only_unmatched
CBK-C01-000844,ORD-C01-007844,-502.01,BRL,2026-01-18T10:28:00Z,RC-05,AUTH-C01-007844,chargeback_only_unmatched
CBK-C01-000845,ORD-C01-007845,-690.06,BRL,2026-01-19T10:35:00Z,RC-06,AUTH-C01-007845,chargeback_only_unmatched
CBK-C01-000846,ORD-C01-007846,-672.90,BRL,2026-01-20T10:42:00Z,RC-07,AUTH-C01-007846,chargeback_only_unmatched
CBK-C01-000847,ORD-C01-007847,-828.56,BRL,2026-01-21T10:49:00Z,RC-08,AUTH-C01-007847,chargeback_only_unmatched
CBK-C01-000848,ORD-C01-007848,-161.92,BRL,2026-01-22T10:56:00Z,RC-01,AUTH-C01-007848,chargeback_only_unmatched
CBK-C01-000849,ORD-C01-007849,-661.42,BRL,2026-01-23T11:03:00Z,RC-02,AUTH-C01-007849,chargeback_only_unmatched
CBK-C01-000850,ORD-C01-007850,-123.30,BRL,2026-01-24T11:10:00Z,RC-03,AUTH-C01-007850,chargeback_only_unmatched
CBK-C01-000851,ORD-C01-007851,-41.36,BRL,2026-01-25T11:17:00Z,RC-04,AUTH-C01-007851,chargeback_only_unmatched
CBK-C01-000852,ORD-C01-007852,-384.14,BRL,2026-01-26T11:24:00Z,RC-05,AUTH-C01-007852,chargeback_only_unmatched
CBK-C01-000853,ORD-C01-007853,-71.77,BRL,2026-01-27T11:31:00Z,RC-06,AUTH-C01-007853,chargeback_only_unmatched
CBK-C01-000854,ORD-C01-007854,-279.04,BRL,2026-01-28T11:38:00Z,RC-07,AUTH-C01-007854,chargeback_only_unmatched
CBK-C01-000855,ORD-C01-007855,-484.22,BRL,2026-01-29T11:45:00Z,RC-08,AUTH-C01-007855,chargeback_only_unmatched
CBK-C01-000856,ORD-C01-007856,-621.93,BRL,2026-01-30T11:52:00Z,RC-01,AUTH-C01-007856,chargeback_only_unmatched
CBK-C01-000857,ORD-C01-007857,-120.40,BRL,2026-01-31T11:59:00Z,RC-02,AUTH-C01-007857,chargeback_only_unmatched
CBK-C01-000858,ORD-C01-007858,-651.31,BRL,2026-02-01T12:06:00Z,RC-03,AUTH-C01-007858,chargeback_only_unmatched
CBK-C01-000859,ORD-C01-007859,-339.41,BRL,2026-02-02T12:13:00Z,RC-04,AUTH-C01-007859,chargeback_only_unmatched
CBK-C01-000860,ORD-C01-007860,-698.83,USD,2026-02-03T12:20:00Z,RC-05,AUTH-C01-007860,chargeback_only_unmatched
CBK-C01-000861,ORD-C01-007861,-839.91,BRL,2026-02-04T12:27:00Z,RC-06,AUTH-C01-007861,chargeback_only_unmatched
CBK-C01-000862,ORD-C01-007862,-612.98,BRL,2026-02-05T12:34:00Z,RC-07,AUTH-C01-007862,chargeback_only_unmatched
CBK-C01-000863,ORD-C01-007863,-526.94,BRL,2026-02-06T12:41:00Z,RC-08,AUTH-C01-007863,chargeback_only_unmatched
CBK-C01-000864,ORD-C01-007864,-915.66,BRL,2026-02-07T10:00:00Z,RC-01,AUTH-C01-007864,chargeback_only_unmatched
CBK-C01-000865,ORD-C01-007865,-469.37,BRL,2026-02-08T10:07:00Z,RC-02,AUTH-C01-007865,chargeback_only_unmatched
CBK-C01-000866,ORD-C01-007866,-373.32,BRL,2026-02-09T10:14:00Z,RC-03,AUTH-C01-007866,chargeback_only_unmatched
CBK-C01-000867,ORD-C01-007867,-887.04,BRL,2026-02-10T10:21:00Z,RC-04,AUTH-C01-007867,chargeback_only_unmatched
CBK-C01-000868,ORD-C01-007868,-313.24,BRL,2026-02-11T10:28:00Z,RC-05,AUTH-C01-007868,chargeback_only_unmatched
CBK-C01-000869,ORD-C01-007869,-762.96,BRL,2026-02-12T10:35:00Z,RC-06,AUTH-C01-007869,chargeback_only_unmatched
CBK-C01-000870,ORD-C01-007870,-284.00,BRL,2026-02-13T10:42:00Z,RC-07,AUTH-C01-007870,chargeback_only_unmatched
CBK-C01-000871,ORD-C01-007871,-822.13,BRL,2026-02-14T10:49:00Z,RC-08,AUTH-C01-007871,chargeback_only_unmatched
CBK-C01-000872,ORD-C01-007872,-573.86,EUR,2026-02-15T10:56:00Z,RC-01,AUTH-C01-007872,chargeback_only_unmatched
CBK-C01-000873,ORD-C01-007873,-397.28,BRL,2026-02-16T11:03:00Z,RC-02,AUTH-C01-007873,chargeback_only_unmatched
CBK-C01-000874,ORD-C01-007874,-834.77,BRL,2026-02-17T11:10:00Z,RC-03,AUTH-C01-007874,chargeback_only_unmatched
CBK-C01-000875,ORD-C01-007875,-756.98,BRL,2026-01-14T11:17:00Z,RC-04,AUTH-C01-007875,chargeback_only_unmatched
CBK-C01-000876,ORD-C01-007876,-657.52,BRL,2026-01-15T11:24:00Z,RC-05,AUTH-C01-007876,chargeback_only_unmatched
CBK-C01-000877,ORD-C01-007877,-923.99,BRL,2026-01-16T11:31:00Z,RC-06,AUTH-C01-007877,chargeback_only_unmatched
CBK-C01-000878,ORD-C01-007878,-171.88,BRL,2026-01-17T11:38:00Z,RC-07,AUTH-C01-007878,chargeback_only_unmatched
CBK-C01-000879,ORD-C01-007879,-25.37,BRL,2026-01-18T11:45:00Z,RC-08,AUTH-C01-007879,chargeback_only_unmatched
CBK-C01-000880,ORD-C01-007880,-787.23,BRL,2026-01-19T11:52:00Z,RC-01,AUTH-C01-007880,chargeback_only_unmatched
CBK-C01-000881,ORD-C01-007881,-759.48,BRL,2026-01-20T11:59:00Z,RC-02,AUTH-C01-007881,chargeback_only_unmatched
CBK-C01-000882,ORD-C01-007882,-343.47,BRL,2026-01-21T12:06:00Z,RC-03,AUTH-C01-007882,chargeback_only_unmatched
CBK-C01-000883,ORD-C01-007883,-562.77,BRL,2026-01-22T12:13:00Z,RC-04,AUTH-C01-007883,chargeback_only_unmatched
CBK-C01-000884,ORD-C01-007884,-208.92,BRL,2026-01-23T12:20:00Z,RC-05,AUTH-C01-007884,chargeback_only_unmatched
CBK-C01-000885,ORD-C01-007885,-596.93,BRL,2026-01-24T12:27:00Z,RC-06,AUTH-C01-007885,chargeback_only_unmatched
CBK-C01-000886,ORD-C01-007886,-513.08,BRL,2026-01-25T12:34:00Z,RC-07,AUTH-C01-007886,chargeback_only_unmatched
CBK-C01-000887,ORD-C01-007887,-316.31,BRL,2026-01-26T12:41:00Z,RC-08,AUTH-C01-007887,chargeback_only_unmatched
CBK-C01-000888,ORD-C01-000158,-773.25,BRL,2026-02-01T10:00:00Z,RC-01,AUTH-C01-000158,duplicate_chargeback_candidate
CBK-C01-000889,ORD-C01-007889,-541.24,BRL,2026-01-28T10:07:00Z,RC-02,AUTH-C01-007889,chargeback_only_unmatched
CBK-C01-000890,ORD-C01-007890,-500.66,BRL,2026-01-29T10:14:00Z,RC-03,AUTH-C01-007890,chargeback_only_unmatched
CBK-C01-000891,ORD-C01-007891,-385.18,BRL,2026-01-30T10:21:00Z,RC-04,AUTH-C01-007891,chargeback_only_unmatched
CBK-C01-000892,ORD-C01-007892,-530.58,BRL,2026-01-31T10:28:00Z,RC-05,AUTH-C01-007892,chargeback_only_unmatched
CBK-C01-000893,ORD-C01-007893,-210.97,BRL,2026-02-01T10:35:00Z,RC-06,AUTH-C01-007893,chargeback_only_unmatched
CBK-C01-000894,ORD-C01-007894,-783.17,BRL,2026-02-02T10:42:00Z,RC-07,AUTH-C01-007894,chargeback_only_unmatched
CBK-C01-000895,ORD-C01-007895,-310.52,BRL,2026-02-03T10:49:00Z,RC-08,AUTH-C01-007895,chargeback_only_unmatched
CBK-C01-000896,ORD-C01-007896,-112.30,USD,2026-02-04T10:56:00Z,RC-01,AUTH-C01-007896,chargeback_only_unmatched
CBK-C01-000897,ORD-C01-007897,-840.94,BRL,2026-02-05T11:03:00Z,RC-02,AUTH-C01-007897,chargeback_only_unmatched
CBK-C01-000898,ORD-C01-007898,-356.53,BRL,2026-02-06T11:10:00Z,RC-03,AUTH-C01-007898,chargeback_only_unmatched
CBK-C01-000899,ORD-C01-007899,-537.34,BRL,2026-02-07T11:17:00Z,RC-04,AUTH-C01-007899,chargeback_only_unmatched
CBK-C01-000900,ORD-C01-007900,-373.70,BRL,2026-02-08T11:24:00Z,RC-05,AUTH-C01-007900,chargeback_only_unmatched
CBK-C01-000901,ORD-C01-007901,-875.84,BRL,2026-02-09T11:31:00Z,RC-06,AUTH-C01-007901,chargeback_only_unmatched
CBK-C01-000902,ORD-C01-007902,-885.03,BRL,2026-02-10T11:38:00Z,RC-07,AUTH-C01-007902,chargeback_only_unmatched
CBK-C01-000903,ORD-C01-007903,-37.09,BRL,2026-02-11T11:45:00Z,RC-08,AUTH-C01-007903,chargeback_only_unmatched
CBK-C01-000904,ORD-C01-007904,-881.20,BRL,2026-02-12T11:52:00Z,RC-01,AUTH-C01-007904,chargeback_only_unmatched
CBK-C01-000905,ORD-C01-007905,-782.91,BRL,2026-02-13T11:59:00Z,RC-02,AUTH-C01-007905,chargeback_only_unmatched
CBK-C01-000906,ORD-C01-007906,-101.10,BRL,2026-02-14T12:06:00Z,RC-03,AUTH-C01-007906,chargeback_only_unmatched
CBK-C01-000907,ORD-C01-007907,-750.86,BRL,2026-02-15T12:13:00Z,RC-04,AUTH-C01-007907,chargeback_only_unmatched
CBK-C01-000908,ORD-C01-007908,-800.44,EUR,2026-02-16T12:20:00Z,RC-05,AUTH-C01-007908,chargeback_only_unmatched
CBK-C01-000909,ORD-C01-007909,-924.57,BRL,2026-02-17T12:27:00Z,RC-06,AUTH-C01-007909,chargeback_only_unmatched
CBK-C01-000910,ORD-C01-007910,-700.13,BRL,2026-01-14T12:34:00Z,RC-07,AUTH-C01-007910,chargeback_only_unmatched
CBK-C01-000911,ORD-C01-007911,-853.42,BRL,2026-01-15T12:41:00Z,RC-08,AUTH-C01-007911,chargeback_only_unmatched
CBK-C01-000912,ORD-C01-007912,-53.34,BRL,2026-01-16T10:00:00Z,RC-01,AUTH-C01-007912,chargeback_only_unmatched
CBK-C01-000913,ORD-C01-007913,-637.53,BRL,2026-01-17T10:07:00Z,RC-02,AUTH-C01-007913,chargeback_only_unmatched
CBK-C01-000914,ORD-C01-007914,-543.54,BRL,2026-01-18T10:14:00Z,RC-03,AUTH-C01-007914,chargeback_only_unmatched
CBK-C01-000915,ORD-C01-007915,-878.48,BRL,2026-01-19T10:21:00Z,RC-04,AUTH-C01-007915,chargeback_only_unmatched
CBK-C01-000916,ORD-C01-007916,-719.93,BRL,2026-01-20T10:28:00Z,RC-05,AUTH-C01-007916,chargeback_only_unmatched
CBK-C01-000917,ORD-C01-007917,-720.94,BRL,2026-01-21T10:35:00Z,RC-06,AUTH-C01-007917,chargeback_only_unmatched
CBK-C01-000918,ORD-C01-007918,-178.99,BRL,2026-01-22T10:42:00Z,RC-07,AUTH-C01-007918,chargeback_only_unmatched
CBK-C01-000919,ORD-C01-007919,-777.43,BRL,2026-01-23T10:49:00Z,RC-08,AUTH-C01-007919,chargeback_only_unmatched
CBK-C01-000920,ORD-C01-007920,-692.75,BRL,2026-01-24T10:56:00Z,RC-01,AUTH-C01-007920,chargeback_only_unmatched
CBK-C01-000921,ORD-C01-007921,-890.13,BRL,2026-01-25T11:03:00Z,RC-02,AUTH-C01-007921,chargeback_only_unmatched
CBK-C01-000922,ORD-C01-007922,-929.16,BRL,2026-01-26T11:10:00Z,RC-03,AUTH-C01-007922,chargeback_only_unmatched
CBK-C01-000923,ORD-C01-007923,-213.67,BRL,2026-01-27T11:17:00Z,RC-04,AUTH-C01-007923,chargeback_only_unmatched
CBK-C01-000924,ORD-C01-007924,-139.36,BRL,2026-01-28T11:24:00Z,RC-05,AUTH-C01-007924,chargeback_only_unmatched
CBK-C01-000925,ORD-C01-007925,-410.48,BRL,2026-01-29T11:31:00Z,RC-06,AUTH-C01-007925,chargeback_only_unmatched
CBK-C01-000926,ORD-C01-007926,-748.47,BRL,2026-01-30T11:38:00Z,RC-07,AUTH-C01-007926,chargeback_only_unmatched
CBK-C01-000927,ORD-C01-007927,-650.01,BRL,2026-01-31T11:45:00Z,RC-08,AUTH-C01-007927,chargeback_only_unmatched
CBK-C01-000928,ORD-C01-007928,-132.14,BRL,2026-02-01T11:52:00Z,RC-01,AUTH-C01-007928,chargeback_only_unmatched
CBK-C01-000929,ORD-C01-007929,-240.83,BRL,2026-02-02T11:59:00Z,RC-02,AUTH-C01-007929,chargeback_only_unmatched
CBK-C01-000930,ORD-C01-007930,-20.78,BRL,2026-02-03T12:06:00Z,RC-03,AUTH-C01-007930,chargeback_only_unmatched
CBK-C01-000931,ORD-C01-007931,-649.79,BRL,2026-02-04T12:13:00Z,RC-04,AUTH-C01-007931,chargeback_only_unmatched
CBK-C01-000932,ORD-C01-007932,-723.42,USD,2026-02-05T12:20:00Z,RC-05,AUTH-C01-007932,chargeback_only_unmatched
CBK-C01-000933,ORD-C01-007933,-814.14,BRL,2026-02-06T12:27:00Z,RC-06,AUTH-C01-007933,chargeback_only_unmatched
CBK-C01-000934,ORD-C01-007934,-47.46,BRL,2026-02-07T12:34:00Z,RC-07,AUTH-C01-007934,chargeback_only_unmatched
CBK-C01-000935,ORD-C01-007935,-734.78,BRL,2026-02-08T12:41:00Z,RC-08,AUTH-C01-007935,chargeback_only_unmatched
CBK-C01-000936,ORD-C01-007936,-297.63,BRL,2026-02-09T10:00:00Z,RC-01,AUTH-C01-007936,chargeback_only_unmatched
CBK-C01-000937,ORD-C01-007937,-770.09,BRL,2026-02-10T10:07:00Z,RC-02,AUTH-C01-007937,chargeback_only_unmatched
CBK-C01-000938,ORD-C01-007938,-421.09,BRL,2026-02-11T10:14:00Z,RC-03,AUTH-C01-007938,chargeback_only_unmatched
CBK-C01-000939,ORD-C01-007939,-550.54,BRL,2026-02-12T10:21:00Z,RC-04,AUTH-C01-007939,chargeback_only_unmatched
CBK-C01-000940,ORD-C01-007940,-85.73,BRL,2026-02-13T10:28:00Z,RC-05,AUTH-C01-007940,chargeback_only_unmatched
CBK-C01-000941,ORD-C01-007941,-29.50,BRL,2026-02-14T10:35:00Z,RC-06,AUTH-C01-007941,chargeback_only_unmatched
CBK-C01-000942,ORD-C01-007942,-86.56,BRL,2026-02-15T10:42:00Z,RC-07,AUTH-C01-007942,chargeback_only_unmatched
CBK-C01-000943,ORD-C01-007943,-454.10,BRL,2026-02-16T10:49:00Z,RC-08,AUTH-C01-007943,chargeback_only_unmatched
CBK-C01-000944,ORD-C01-007944,-301.89,EUR,2026-02-17T10:56:00Z,RC-01,AUTH-C01-007944,chargeback_only_unmatched
CBK-C01-000945,ORD-C01-007945,-511.86,BRL,2026-01-14T11:03:00Z,RC-02,AUTH-C01-007945,chargeback_only_unmatched
CBK-C01-000946,ORD-C01-007946,-593.67,BRL,2026-01-15T11:10:00Z,RC-03,AUTH-C01-007946,chargeback_only_unmatched
CBK-C01-000947,ORD-C01-007947,-121.37,BRL,2026-01-16T11:17:00Z,RC-04,AUTH-C01-007947,chargeback_only_unmatched
CBK-C01-000948,ORD-C01-007948,-838.14,BRL,2026-01-17T11:24:00Z,RC-05,AUTH-C01-007948,chargeback_only_unmatched
CBK-C01-000949,ORD-C01-007949,-291.32,BRL,2026-01-18T11:31:00Z,RC-06,AUTH-C01-007949,chargeback_only_unmatched
CBK-C01-000950,ORD-C01-007950,-806.20,BRL,2026-01-19T11:38:00Z,RC-07,AUTH-C01-007950,chargeback_only_unmatched
CBK-C01-000951,ORD-C01-007951,-759.72,BRL,2026-01-20T11:45:00Z,RC-08,AUTH-C01-007951,chargeback_only_unmatched
CBK-C01-000952,ORD-C01-007952,-577.93,BRL,2026-01-21T11:52:00Z,RC-01,AUTH-C01-007952,chargeback_only_unmatched
CBK-C01-000953,ORD-C01-007953,-522.88,BRL,2026-01-22T11:59:00Z,RC-02,AUTH-C01-007953,chargeback_only_unmatched
CBK-C01-000954,ORD-C01-007954,-142.96,BRL,2026-01-23T12:06:00Z,RC-03,AUTH-C01-007954,chargeback_only_unmatched
CBK-C01-000955,ORD-C01-007955,-769.01,BRL,2026-01-24T12:13:00Z,RC-04,AUTH-C01-007955,chargeback_only_unmatched
CBK-C01-000956,ORD-C01-007956,-666.53,BRL,2026-01-25T12:20:00Z,RC-05,AUTH-C01-007956,chargeback_only_unmatched
CBK-C01-000957,ORD-C01-007957,-898.20,BRL,2026-01-26T12:27:00Z,RC-06,AUTH-C01-007957,chargeback_only_unmatched
CBK-C01-000958,ORD-C01-007958,-614.60,BRL,2026-01-27T12:34:00Z,RC-07,AUTH-C01-007958,chargeback_only_unmatched
CBK-C01-000959,ORD-C01-007959,-259.96,BRL,2026-01-28T12:41:00Z,RC-08,AUTH-C01-007959,chargeback_only_unmatched
CBK-C01-000960,ORD-C01-007960,-260.54,BRL,2026-01-29T10:00:00Z,RC-01,AUTH-C01-007960,chargeback_only_unmatched
