adjustment_id,reference,end_to_end_id,amount,currency,adjustment_date,reason,scenario
ADJ-C02-000729,ADJONLY-C02-000729,E2E-C02-000010729,3.42,BRL,2026-02-23,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000730,ADJONLY-C02-000730,E2E-C02-000010730,3.73,BRL,2026-02-24,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000731,ADJONLY-C02-000731,E2E-C02-000010731,4.04,BRL,2026-02-25,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000732,ADJONLY-C02-000732,E2E-C02-000010732,4.35,BRL,2026-02-26,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000733,ADJONLY-C02-000733,E2E-C02-000010733,4.66,BRL,2026-02-27,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000734,ADJONLY-C02-000734,E2E-C02-000010734,4.97,BRL,2026-02-28,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000735,ADJONLY-C02-000735,E2E-C02-000010735,5.28,BRL,2026-03-01,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000736,ADJONLY-C02-000736,E2E-C02-000010736,5.59,BRL,2026-03-02,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000737,ADJONLY-C02-000737,E2E-C02-000010737,5.90,BRL,2026-03-03,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000738,ADJONLY-C02-000738,E2E-C02-000010738,6.21,BRL,2026-03-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000739,ADJONLY-C02-000739,E2E-C02-000010739,6.52,BRL,2026-03-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000740,ADJONLY-C02-000740,E2E-C02-000010740,6.83,USD,2026-03-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000741,ADJONLY-C02-000741,E2E-C02-000010741,1.25,BRL,2026-03-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000742,ADJONLY-C02-000742,E2E-C02-000010742,1.56,BRL,2026-03-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000743,ADJONLY-C02-000743,E2E-C02-000010743,1.87,BRL,2026-03-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000744,ADJONLY-C02-000744,E2E-C02-000010744,2.18,BRL,2026-03-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000745,ADJONLY-C02-000745,E2E-C02-000010745,2.49,BRL,2026-03-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000746,ADJONLY-C02-000746,E2E-C02-000010746,2.80,BRL,2026-03-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000747,ADJONLY-C02-000747,E2E-C02-000010747,3.11,BRL,2026-03-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000748,ADJONLY-C02-000748,E2E-C02-000010748,3.42,BRL,2026-03-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000749,ADJONLY-C02-000749,E2E-C02-000010749,3.73,BRL,2026-03-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000750,ADJONLY-C02-000750,E2E-C02-000010750,4.04,BRL,2026-03-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000751,ADJONLY-C02-000751,E2E-C02-000010751,4.35,BRL,2026-03-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000752,ADJONLY-C02-000752,E2E-C02-000010752,4.66,EUR,2026-02-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000753,ADJONLY-C02-000753,E2E-C02-000010753,4.97,BRL,2026-02-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000754,ADJONLY-C02-000754,E2E-C02-000010754,5.28,BRL,2026-02-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000755,ADJONLY-C02-000755,E2E-C02-000010755,5.59,BRL,2026-02-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000756,ADJONLY-C02-000756,E2E-C02-000010756,5.90,BRL,2026-02-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000757,ADJONLY-C02-000757,E2E-C02-000010757,6.21,BRL,2026-02-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000758,ADJONLY-C02-000758,E2E-C02-000010758,6.52,BRL,2026-02-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000759,ADJONLY-C02-000759,E2E-C02-000010759,6.83,BRL,2026-02-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000760,ADJONLY-C02-000760,E2E-C02-000010760,1.25,BRL,2026-02-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000761,ADJONLY-C02-000761,E2E-C02-000010761,1.56,BRL,2026-02-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000762,ADJONLY-C02-000762,E2E-C02-000010762,1.87,BRL,2026-02-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000763,ADJONLY-C02-000763,E2E-C02-000010763,2.18,BRL,2026-02-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000764,ADJONLY-C02-000764,E2E-C02-000010764,2.49,BRL,2026-02-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000765,ADJONLY-C02-000765,E2E-C02-000010765,2.80,BRL,2026-02-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000766,ADJONLY-C02-000766,E2E-C02-000010766,3.11,BRL,2026-02-18,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000767,ADJONLY-C02-000767,E2E-C02-000010767,3.42,BRL,2026-02-19,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000768,ADJONLY-C02-000768,E2E-C02-000010768,3.73,BRL,2026-02-20,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000769,ADJONLY-C02-000769,E2E-C02-000010769,4.04,BRL,2026-02-21,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000770,ADJONLY-C02-000770,E2E-C02-000010770,4.35,BRL,2026-02-22,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000771,ADJONLY-C02-000771,E2E-C02-000010771,4.66,BRL,2026-02-23,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000772,ADJONLY-C02-000772,E2E-C02-000010772,4.97,BRL,2026-02-24,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000773,ADJONLY-C02-000773,E2E-C02-000010773,5.28,BRL,2026-02-25,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000774,ADJONLY-C02-000774,E2E-C02-000010774,5.59,BRL,2026-02-26,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000775,ADJONLY-C02-000775,E2E-C02-000010775,5.90,BRL,2026-02-27,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000776,ADJONLY-C02-000776,E2E-C02-000010776,6.21,USD,2026-02-28,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000777,ADJONLY-C02-000777,E2E-C02-000010777,6.52,BRL,2026-03-01,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000778,ADJONLY-C02-000778,E2E-C02-000010778,6.83,BRL,2026-03-02,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000779,ADJONLY-C02-000779,E2E-C02-000010779,1.25,BRL,2026-03-03,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000780,ADJONLY-C02-000780,E2E-C02-000010780,1.56,BRL,2026-03-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000781,ADJONLY-C02-000781,E2E-C02-000010781,1.87,BRL,2026-03-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000782,ADJONLY-C02-000782,E2E-C02-000010782,2.18,BRL,2026-03-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000783,ADJONLY-C02-000783,E2E-C02-000010783,2.49,BRL,2026-03-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000784,ADJONLY-C02-000784,E2E-C02-000010784,2.80,BRL,2026-03-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000785,ADJONLY-C02-000785,E2E-C02-000010785,3.11,BRL,2026-03-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000786,ADJONLY-C02-000786,E2E-C02-000010786,3.42,BRL,2026-03-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000787,ADJONLY-C02-000787,E2E-C02-000010787,3.73,BRL,2026-03-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000788,ADJONLY-C02-000788,E2E-C02-000010788,4.04,EUR,2026-03-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000789,ADJONLY-C02-000789,E2E-C02-000010789,4.35,BRL,2026-03-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000790,ADJONLY-C02-000790,E2E-C02-000010790,4.66,BRL,2026-03-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000791,ADJONLY-C02-000791,E2E-C02-000010791,4.97,BRL,2026-03-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000792,ADJONLY-C02-000792,E2E-C02-000010792,5.28,BRL,2026-03-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000793,ADJONLY-C02-000793,E2E-C02-000010793,5.59,BRL,2026-03-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000794,ADJONLY-C02-000794,E2E-C02-000010794,5.90,BRL,2026-02-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000795,ADJONLY-C02-000795,E2E-C02-000010795,6.21,BRL,2026-02-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000796,ADJONLY-C02-000796,E2E-C02-000010796,6.52,BRL,2026-02-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000797,ADJONLY-C02-000797,E2E-C02-000010797,6.83,BRL,2026-02-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000798,ADJONLY-C02-000798,E2E-C02-000010798,1.25,BRL,2026-02-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000799,ADJONLY-C02-000799,E2E-C02-000010799,1.56,BRL,2026-02-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000800,ADJONLY-C02-000800,E2E-C02-000010800,1.87,BRL,2026-02-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000801,ADJONLY-C02-000801,E2E-C02-000010801,2.18,BRL,2026-02-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000802,ADJONLY-C02-000802,E2E-C02-000010802,2.49,BRL,2026-02-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000803,ADJONLY-C02-000803,E2E-C02-000010803,2.80,BRL,2026-02-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000804,ADJONLY-C02-000804,E2E-C02-000010804,3.11,BRL,2026-02-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000805,ADJONLY-C02-000805,E2E-C02-000010805,3.42,BRL,2026-02-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000806,ADJONLY-C02-000806,E2E-C02-000010806,3.73,BRL,2026-02-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000807,ADJONLY-C02-000807,E2E-C02-000010807,4.04,BRL,2026-02-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000808,ADJONLY-C02-000808,E2E-C02-000010808,4.35,BRL,2026-02-18,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000809,ADJONLY-C02-000809,E2E-C02-000010809,4.66,BRL,2026-02-19,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000810,ADJONLY-C02-000810,E2E-C02-000010810,4.97,BRL,2026-02-20,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000811,ADJONLY-C02-000811,E2E-C02-000010811,5.28,BRL,2026-02-21,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000812,ADJONLY-C02-000812,E2E-C02-000010812,5.59,USD,2026-02-22,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000813,ADJONLY-C02-000813,E2E-C02-000010813,5.90,BRL,2026-02-23,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000814,ADJONLY-C02-000814,E2E-C02-000010814,6.21,BRL,2026-02-24,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000815,ADJONLY-C02-000815,E2E-C02-000010815,6.52,BRL,2026-02-25,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000816,ADJONLY-C02-000816,E2E-C02-000010816,6.83,BRL,2026-02-26,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000817,ADJONLY-C02-000817,E2E-C02-000010817,1.25,BRL,2026-02-27,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000818,ADJONLY-C02-000818,E2E-C02-000010818,1.56,BRL,2026-02-28,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000819,ADJONLY-C02-000819,E2E-C02-000010819,1.87,BRL,2026-03-01,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000820,ADJONLY-C02-000820,E2E-C02-000010820,2.18,BRL,2026-03-02,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000821,ADJONLY-C02-000821,E2E-C02-000010821,2.49,BRL,2026-03-03,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000822,ADJONLY-C02-000822,E2E-C02-000010822,2.80,BRL,2026-03-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000823,ADJONLY-C02-000823,E2E-C02-000010823,3.11,BRL,2026-03-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000824,ADJONLY-C02-000824,E2E-C02-000010824,3.42,EUR,2026-03-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000825,ADJONLY-C02-000825,E2E-C02-000010825,3.73,BRL,2026-03-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000826,ADJONLY-C02-000826,E2E-C02-000010826,4.04,BRL,2026-03-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000827,ADJONLY-C02-000827,E2E-C02-000010827,4.35,BRL,2026-03-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000828,ADJONLY-C02-000828,E2E-C02-000010828,4.66,BRL,2026-03-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000829,ADJONLY-C02-000829,E2E-C02-000010829,4.97,BRL,2026-03-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000830,ADJONLY-C02-000830,E2E-C02-000010830,5.28,BRL,2026-03-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000831,ADJONLY-C02-000831,E2E-C02-000010831,5.59,BRL,2026-03-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000832,ADJONLY-C02-000832,E2E-C02-000010832,5.90,BRL,2026-03-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000833,ADJONLY-C02-000833,E2E-C02-000010833,6.21,BRL,2026-03-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000834,ADJONLY-C02-000834,E2E-C02-000010834,6.52,BRL,2026-03-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000835,ADJONLY-C02-000835,E2E-C02-000010835,6.83,BRL,2026-03-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000836,ADJONLY-C02-000836,E2E-C02-000010836,1.25,BRL,2026-02-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000837,ADJONLY-C02-000837,E2E-C02-000010837,1.56,BRL,2026-02-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000838,ADJONLY-C02-000838,E2E-C02-000010838,1.87,BRL,2026-02-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000839,ADJONLY-C02-000839,E2E-C02-000010839,2.18,BRL,2026-02-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000840,ADJONLY-C02-000840,E2E-C02-000010840,2.49,BRL,2026-02-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000841,ADJONLY-C02-000841,E2E-C02-000010841,2.80,BRL,2026-02-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000842,ADJONLY-C02-000842,E2E-C02-000010842,3.11,BRL,2026-02-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000843,ADJONLY-C02-000843,E2E-C02-000010843,3.42,BRL,2026-02-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000844,ADJONLY-C02-000844,E2E-C02-000010844,3.73,BRL,2026-02-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000845,ADJONLY-C02-000845,E2E-C02-000010845,4.04,BRL,2026-02-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000846,ADJONLY-C02-000846,E2E-C02-000010846,4.35,BRL,2026-02-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000847,ADJONLY-C02-000847,E2E-C02-000010847,4.66,BRL,2026-02-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000848,ADJONLY-C02-000848,E2E-C02-000010848,4.97,USD,2026-02-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000849,ADJONLY-C02-000849,E2E-C02-000010849,5.28,BRL,2026-02-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000850,ADJONLY-C02-000850,E2E-C02-000010850,5.59,BRL,2026-02-18,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000851,ADJONLY-C02-000851,E2E-C02-000010851,5.90,BRL,2026-02-19,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000852,ADJONLY-C02-000852,E2E-C02-000010852,6.21,BRL,2026-02-20,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000853,ADJONLY-C02-000853,E2E-C02-000010853,6.52,BRL,2026-02-21,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000854,ADJONLY-C02-000854,E2E-C02-000010854,6.83,BRL,2026-02-22,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000855,ADJONLY-C02-000855,E2E-C02-000010855,1.25,BRL,2026-02-23,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000856,ADJONLY-C02-000856,E2E-C02-000010856,1.56,BRL,2026-02-24,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000857,ADJONLY-C02-000857,E2E-C02-000010857,1.87,BRL,2026-02-25,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000858,ADJONLY-C02-000858,E2E-C02-000010858,2.18,BRL,2026-02-26,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000859,ADJONLY-C02-000859,E2E-C02-000010859,2.49,BRL,2026-02-27,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000860,ADJONLY-C02-000860,E2E-C02-000010860,2.80,EUR,2026-02-28,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000861,ADJONLY-C02-000861,E2E-C02-000010861,3.11,BRL,2026-03-01,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000862,ADJONLY-C02-000862,E2E-C02-000010862,3.42,BRL,2026-03-02,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000863,ADJONLY-C02-000863,E2E-C02-000010863,3.73,BRL,2026-03-03,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000864,ADJONLY-C02-000864,E2E-C02-000010864,4.04,BRL,2026-03-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000865,ADJONLY-C02-000865,E2E-C02-000010865,4.35,BRL,2026-03-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000866,ADJONLY-C02-000866,E2E-C02-000010866,4.66,BRL,2026-03-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000867,ADJONLY-C02-000867,E2E-C02-000010867,4.97,BRL,2026-03-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000868,ADJONLY-C02-000868,E2E-C02-000010868,5.28,BRL,2026-03-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000869,ADJONLY-C02-000869,E2E-C02-000010869,5.59,BRL,2026-03-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000870,ADJONLY-C02-000870,E2E-C02-000010870,5.90,BRL,2026-03-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000871,ADJONLY-C02-000871,E2E-C02-000010871,6.21,BRL,2026-03-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000872,ADJONLY-C02-000872,E2E-C02-000010872,6.52,BRL,2026-03-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000873,ADJONLY-C02-000873,E2E-C02-000010873,6.83,BRL,2026-03-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000874,ADJONLY-C02-000874,E2E-C02-000010874,1.25,BRL,2026-03-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000875,ADJONLY-C02-000875,E2E-C02-000010875,1.56,BRL,2026-03-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000876,ADJONLY-C02-000876,E2E-C02-000010876,1.87,BRL,2026-03-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000877,ADJONLY-C02-000877,E2E-C02-000010877,2.18,BRL,2026-03-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000878,ADJONLY-C02-000878,E2E-C02-000010878,2.49,BRL,2026-02-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000879,ADJONLY-C02-000879,E2E-C02-000010879,2.80,BRL,2026-02-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000880,ADJONLY-C02-000880,E2E-C02-000010880,3.11,BRL,2026-02-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000881,ADJONLY-C02-000881,E2E-C02-000010881,3.42,BRL,2026-02-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000882,ADJONLY-C02-000882,E2E-C02-000010882,3.73,BRL,2026-02-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000883,ADJONLY-C02-000883,E2E-C02-000010883,4.04,BRL,2026-02-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000884,ADJONLY-C02-000884,E2E-C02-000010884,4.35,USD,2026-02-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000885,ADJONLY-C02-000885,E2E-C02-000010885,4.66,BRL,2026-02-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000886,ADJONLY-C02-000886,E2E-C02-000010886,4.97,BRL,2026-02-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000887,ADJONLY-C02-000887,E2E-C02-000010887,5.28,BRL,2026-02-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000888,ADJONLY-C02-000888,E2E-C02-000010888,5.59,BRL,2026-02-14,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000889,ADJONLY-C02-000889,E2E-C02-000010889,5.90,BRL,2026-02-15,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000890,ADJONLY-C02-000890,E2E-C02-000010890,6.21,BRL,2026-02-16,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000891,ADJONLY-C02-000891,E2E-C02-000010891,6.52,BRL,2026-02-17,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000892,ADJONLY-C02-000892,E2E-C02-000010892,6.83,BRL,2026-02-18,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000893,ADJONLY-C02-000893,E2E-C02-000010893,1.25,BRL,2026-02-19,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000894,ADJONLY-C02-000894,E2E-C02-000010894,1.56,BRL,2026-02-20,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000895,ADJONLY-C02-000895,E2E-C02-000010895,1.87,BRL,2026-02-21,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000896,ADJONLY-C02-000896,E2E-C02-000010896,2.18,EUR,2026-02-22,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000897,ADJONLY-C02-000897,E2E-C02-000010897,2.49,BRL,2026-02-23,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000898,ADJONLY-C02-000898,E2E-C02-000010898,2.80,BRL,2026-02-24,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000899,ADJONLY-C02-000899,E2E-C02-000010899,3.11,BRL,2026-02-25,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000900,ADJONLY-C02-000900,E2E-C02-000010900,3.42,BRL,2026-02-26,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000901,ADJONLY-C02-000901,E2E-C02-000010901,3.73,BRL,2026-02-27,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000902,ADJONLY-C02-000902,E2E-C02-000010902,4.04,BRL,2026-02-28,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000903,ADJONLY-C02-000903,E2E-C02-000010903,4.35,BRL,2026-03-01,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000904,ADJONLY-C02-000904,E2E-C02-000010904,4.66,BRL,2026-03-02,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000905,ADJONLY-C02-000905,E2E-C02-000010905,4.97,BRL,2026-03-03,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000906,ADJONLY-C02-000906,E2E-C02-000010906,5.28,BRL,2026-03-04,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000907,ADJONLY-C02-000907,E2E-C02-000010907,5.59,BRL,2026-03-05,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000908,ADJONLY-C02-000908,E2E-C02-000010908,5.90,BRL,2026-03-06,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000909,ADJONLY-C02-000909,E2E-C02-000010909,6.21,BRL,2026-03-07,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000910,ADJONLY-C02-000910,E2E-C02-000010910,6.52,BRL,2026-03-08,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000911,ADJONLY-C02-000911,E2E-C02-000010911,6.83,BRL,2026-03-09,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000912,ADJONLY-C02-000912,E2E-C02-000010912,1.25,BRL,2026-03-10,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000913,ADJONLY-C02-000913,E2E-C02-000010913,1.56,BRL,2026-03-11,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000914,ADJONLY-C02-000914,E2E-C02-000010914,1.87,BRL,2026-03-12,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000915,ADJONLY-C02-000915,E2E-C02-000010915,2.18,BRL,2026-03-13,adjustment_only_unmatched,adjustment_only_unmatched
ADJ-C02-000916,ADJONLY-C02-000916,E2E-C02-000010916,2.49,BRL,2026-03-14,adjustment_only_unmatched,adjustment_only_unmatched
