bank_tx_id,reference,amount,currency,booking_date,description,customer_ref,scenario
BANK-C04-000770,REF-C04-006770,98.68,BRL,2026-04-28,Synthetic bank transfer REF-C04-006770,CUST-C04-0271,bank_only_unmatched
BANK-C04-000771,REF-C04-006771,653.70,BRL,2026-04-29,Synthetic bank transfer REF-C04-006771,CUST-C04-0282,bank_only_unmatched
BANK-C04-000772,REF-C04-006772,663.98,BRL,2026-04-30,Synthetic bank transfer REF-C04-006772,CUST-C04-0293,bank_only_unmatched
BANK-C04-000773,REF-C04-006773,610.10,BRL,2026-05-01,Synthetic bank transfer REF-C04-006773,CUST-C04-0304,bank_only_unmatched
BANK-C04-000774,REF-C04-006774,156.68,BRL,2026-05-02,Synthetic bank transfer REF-C04-006774,CUST-C04-0315,bank_only_unmatched
BANK-C04-000775,REF-C04-006775,1168.09,BRL,2026-05-03,Synthetic bank transfer REF-C04-006775,CUST-C04-0326,bank_only_unmatched
BANK-C04-000776,REF-C04-006776,509.46,BRL,2026-04-06,Synthetic bank transfer REF-C04-006776,CUST-C04-0337,bank_only_unmatched
BANK-C04-000777,REF-C04-006777,1155.53,BRL,2026-04-07,Synthetic bank transfer REF-C04-006777,CUST-C04-0348,bank_only_unmatched
BANK-C04-000778,REF-C04-006778,653.84,BRL,2026-04-08,Synthetic bank transfer REF-C04-006778,CUST-C04-0359,bank_only_unmatched
BANK-C04-000779,REF-C04-006779,393.27,BRL,2026-04-09,Synthetic bank transfer REF-C04-006779,CUST-C04-0370,bank_only_unmatched
BANK-C04-000780,REF-C04-006780,842.91,USD,2026-04-10,Synthetic bank transfer REF-C04-006780,CUST-C04-0381,bank_only_unmatched
BANK-C04-000781,REF-C04-006781,889.62,BRL,2026-04-11,Synthetic bank transfer REF-C04-006781,CUST-C04-0392,bank_only_unmatched
BANK-C04-000782,REF-C04-006782,1198.38,BRL,2026-04-12,Synthetic bank transfer REF-C04-006782,CUST-C04-0403,bank_only_unmatched
BANK-C04-000783,REF-C04-006783,905.68,BRL,2026-04-13,Synthetic bank transfer REF-C04-006783,CUST-C04-0414,bank_only_unmatched
BANK-C04-000784,REF-C04-006784,690.54,BRL,2026-04-14,Synthetic bank transfer REF-C04-006784,CUST-C04-0425,bank_only_unmatched
BANK-C04-000785,REF-C04-006785,234.66,BRL,2026-04-15,Synthetic bank transfer REF-C04-006785,CUST-C04-0436,bank_only_unmatched
BANK-C04-000786,REF-C04-006786,605.45,BRL,2026-04-16,Synthetic bank transfer REF-C04-006786,CUST-C04-0447,bank_only_unmatched
BANK-C04-000787,REF-C04-006787,128.54,BRL,2026-04-17,Synthetic bank transfer REF-C04-006787,CUST-C04-0458,bank_only_unmatched
BANK-C04-000788,REF-C04-006788,682.66,BRL,2026-04-18,Synthetic bank transfer REF-C04-006788,CUST-C04-0469,bank_only_unmatched
BANK-C04-000789,REF-C04-006789,850.66,BRL,2026-04-19,Synthetic bank transfer REF-C04-006789,CUST-C04-0480,bank_only_unmatched
BANK-C04-000790,REF-C04-006790,1148.66,BRL,2026-04-20,Synthetic bank transfer REF-C04-006790,CUST-C04-0491,bank_only_unmatched
BANK-C04-000791,REF-C04-006791,447.66,BRL,2026-04-21,Synthetic bank transfer REF-C04-006791,CUST-C04-0502,bank_only_unmatched
BANK-C04-000792,REF-C04-006792,669.81,EUR,2026-04-22,Synthetic bank transfer REF-C04-006792,CUST-C04-0513,bank_only_unmatched
BANK-C04-000793,REF-C04-006793,656.53,BRL,2026-04-23,Synthetic bank transfer REF-C04-006793,CUST-C04-0524,bank_only_unmatched
BANK-C04-000794,REF-C04-006794,-77.21,BRL,2026-04-24,Synthetic bank transfer REF-C04-006794,CUST-C04-0535,bank_only_unmatched
BANK-C04-000795,REF-C04-006795,1090.46,BRL,2026-04-25,Synthetic bank transfer REF-C04-006795,CUST-C04-0546,bank_only_unmatched
BANK-C04-000796,REF-C04-006796,626.49,BRL,2026-04-26,Synthetic bank transfer REF-C04-006796,CUST-C04-0557,bank_only_unmatched
BANK-C04-000797,REF-C04-006797,393.93,BRL,2026-04-27,Synthetic bank transfer REF-C04-006797,CUST-C04-0568,bank_only_unmatched
BANK-C04-000798,REF-C04-006798,1040.35,BRL,2026-04-28,Synthetic bank transfer REF-C04-006798,CUST-C04-0579,bank_only_unmatched
BANK-C04-000799,REF-C04-006799,245.78,BRL,2026-04-29,Synthetic bank transfer REF-C04-006799,CUST-C04-0590,bank_only_unmatched
BANK-C04-000800,REF-C04-006800,660.68,BRL,2026-04-30,Synthetic bank transfer REF-C04-006800,CUST-C04-0601,bank_only_unmatched
BANK-C04-000801,REF-C04-006801,1198.48,BRL,2026-05-01,Synthetic bank transfer REF-C04-006801,CUST-C04-0612,bank_only_unmatched
BANK-C04-000802,REF-C04-006802,683.08,BRL,2026-05-02,Synthetic bank transfer REF-C04-006802,CUST-C04-0623,bank_only_unmatched
BANK-C04-000803,REF-C04-006803,95.54,BRL,2026-05-03,Synthetic bank transfer REF-C04-006803,CUST-C04-0634,bank_only_unmatched
BANK-C04-000804,REF-C04-006804,1189.28,BRL,2026-04-06,Synthetic bank transfer REF-C04-006804,CUST-C04-0645,bank_only_unmatched
BANK-C04-000805,REF-C04-006805,1008.72,BRL,2026-04-07,Synthetic bank transfer REF-C04-006805,CUST-C04-0656,bank_only_unmatched
BANK-C04-000806,REF-C04-006806,473.38,BRL,2026-04-08,Synthetic bank transfer REF-C04-006806,CUST-C04-0667,bank_only_unmatched
BANK-C04-000807,REF-C04-006807,853.23,BRL,2026-04-09,Synthetic bank transfer REF-C04-006807,CUST-C04-0678,bank_only_unmatched
BANK-C04-000808,REF-C04-006808,1128.71,BRL,2026-04-10,Synthetic bank transfer REF-C04-006808,CUST-C04-0689,bank_only_unmatched
BANK-C04-000809,REF-C04-006809,237.53,BRL,2026-04-11,Synthetic bank transfer REF-C04-006809,CUST-C04-0700,bank_only_unmatched
BANK-C04-000810,REF-C04-006810,598.61,BRL,2026-04-12,Synthetic bank transfer REF-C04-006810,CUST-C04-0011,bank_only_unmatched
BANK-C04-000811,REF-C04-006811,332.89,BRL,2026-04-13,Synthetic bank transfer REF-C04-006811,CUST-C04-0022,bank_only_unmatched
BANK-C04-000812,REF-C04-006812,923.03,BRL,2026-04-14,Synthetic bank transfer REF-C04-006812,CUST-C04-0033,bank_only_unmatched
BANK-C04-000813,REF-C04-006813,128.03,BRL,2026-04-15,Synthetic bank transfer REF-C04-006813,CUST-C04-0044,bank_only_unmatched
BANK-C04-000814,REF-C04-006814,9.70,BRL,2026-04-16,Synthetic bank transfer REF-C04-006814,CUST-C04-0055,bank_only_unmatched
BANK-C04-000815,REF-C04-006815,308.56,BRL,2026-04-17,Synthetic bank transfer REF-C04-006815,CUST-C04-0066,bank_only_unmatched
BANK-C04-000816,REF-C04-006816,535.45,USD,2026-04-18,Synthetic bank transfer REF-C04-006816,CUST-C04-0077,bank_only_unmatched
BANK-C04-000817,REF-C04-006817,859.88,BRL,2026-04-19,Synthetic bank transfer REF-C04-006817,CUST-C04-0088,bank_only_unmatched
BANK-C04-000818,REF-C04-006818,516.82,BRL,2026-04-20,Synthetic bank transfer REF-C04-006818,CUST-C04-0099,bank_only_unmatched
BANK-C04-000819,REF-C04-006819,591.18,BRL,2026-04-21,Synthetic bank transfer REF-C04-006819,CUST-C04-0110,bank_only_unmatched
BANK-C04-000820,REF-C04-006820,1043.67,BRL,2026-04-22,Synthetic bank transfer REF-C04-006820,CUST-C04-0121,bank_only_unmatched
BANK-C04-000821,REF-C04-006821,494.49,BRL,2026-04-23,Synthetic bank transfer REF-C04-006821,CUST-C04-0132,bank_only_unmatched
BANK-C04-000822,REF-C04-006822,921.23,BRL,2026-04-24,Synthetic bank transfer REF-C04-006822,CUST-C04-0143,bank_only_unmatched
BANK-C04-000823,REF-C04-006823,410.08,BRL,2026-04-25,Synthetic bank transfer REF-C04-006823,CUST-C04-0154,bank_only_unmatched
BANK-C04-000824,REF-C04-006824,1091.09,BRL,2026-04-26,Synthetic bank transfer REF-C04-006824,CUST-C04-0165,bank_only_unmatched
BANK-C04-000825,REF-C04-006825,317.76,BRL,2026-04-27,Synthetic bank transfer REF-C04-006825,CUST-C04-0176,bank_only_unmatched
BANK-C04-000826,REF-C04-006826,804.75,BRL,2026-04-28,Synthetic bank transfer REF-C04-006826,CUST-C04-0187,bank_only_unmatched
BANK-C04-000827,REF-C04-006827,863.42,BRL,2026-04-29,Synthetic bank transfer REF-C04-006827,CUST-C04-0198,bank_only_unmatched
BANK-C04-000828,REF-C04-006828,632.50,EUR,2026-04-30,Synthetic bank transfer REF-C04-006828,CUST-C04-0209,bank_only_unmatched
BANK-C04-000829,REF-C04-006829,225.32,BRL,2026-05-01,Synthetic bank transfer REF-C04-006829,CUST-C04-0220,bank_only_unmatched
BANK-C04-000830,REF-C04-006830,775.94,BRL,2026-05-02,Synthetic bank transfer REF-C04-006830,CUST-C04-0231,bank_only_unmatched
BANK-C04-000831,REF-C04-006831,1007.36,BRL,2026-05-03,Synthetic bank transfer REF-C04-006831,CUST-C04-0242,bank_only_unmatched
BANK-C04-000832,REF-C04-006832,904.85,BRL,2026-04-06,Synthetic bank transfer REF-C04-006832,CUST-C04-0253,bank_only_unmatched
BANK-C04-000833,REF-C04-006833,386.25,BRL,2026-04-07,Synthetic bank transfer REF-C04-006833,CUST-C04-0264,bank_only_unmatched
BANK-C04-000834,REF-C04-006834,969.18,BRL,2026-04-08,Synthetic bank transfer REF-C04-006834,CUST-C04-0275,bank_only_unmatched
BANK-C04-000835,REF-C04-006835,394.75,BRL,2026-04-09,Synthetic bank transfer REF-C04-006835,CUST-C04-0286,bank_only_unmatched
BANK-C04-000836,REF-C04-006836,1217.29,BRL,2026-04-10,Synthetic bank transfer REF-C04-006836,CUST-C04-0297,bank_only_unmatched
BANK-C04-000837,REF-C04-006837,-88.02,BRL,2026-04-11,Synthetic bank transfer REF-C04-006837,CUST-C04-0308,bank_only_unmatched
BANK-C04-000838,REF-C04-006838,408.36,BRL,2026-04-12,Synthetic bank transfer REF-C04-006838,CUST-C04-0319,bank_only_unmatched
BANK-C04-000839,REF-C04-006839,121.73,BRL,2026-04-13,Synthetic bank transfer REF-C04-006839,CUST-C04-0330,bank_only_unmatched
BANK-C04-000840,REF-C04-006840,200.29,BRL,2026-04-14,Synthetic bank transfer REF-C04-006840,CUST-C04-0341,bank_only_unmatched
BANK-C04-000841,REF-C04-006841,10.76,BRL,2026-04-15,Synthetic bank transfer REF-C04-006841,CUST-C04-0352,bank_only_unmatched
BANK-C04-000842,REF-C04-006842,86.46,BRL,2026-04-16,Synthetic bank transfer REF-C04-006842,CUST-C04-0363,bank_only_unmatched
BANK-C04-000843,REF-C04-006843,1141.70,BRL,2026-04-17,Synthetic bank transfer REF-C04-006843,CUST-C04-0374,bank_only_unmatched
BANK-C04-000844,REF-C04-006844,234.11,BRL,2026-04-18,Synthetic bank transfer REF-C04-006844,CUST-C04-0385,bank_only_unmatched
BANK-C04-000845,REF-C04-006845,1217.67,BRL,2026-04-19,Synthetic bank transfer REF-C04-006845,CUST-C04-0396,bank_only_unmatched
BANK-C04-000846,REF-C04-006846,1183.79,BRL,2026-04-20,Synthetic bank transfer REF-C04-006846,CUST-C04-0407,bank_only_unmatched
BANK-C04-000847,REF-C04-006847,261.65,BRL,2026-04-21,Synthetic bank transfer REF-C04-006847,CUST-C04-0418,bank_only_unmatched
BANK-C04-000848,REF-C04-006848,824.58,BRL,2026-04-22,Synthetic bank transfer REF-C04-006848,CUST-C04-0429,bank_only_unmatched
BANK-C04-000849,REF-C04-006849,52.13,BRL,2026-04-23,Synthetic bank transfer REF-C04-006849,CUST-C04-0440,bank_only_unmatched
BANK-C04-000850,REF-C04-006850,229.16,BRL,2026-04-24,Synthetic bank transfer REF-C04-006850,CUST-C04-0451,bank_only_unmatched
BANK-C04-000851,REF-C04-006851,642.19,BRL,2026-04-25,Synthetic bank transfer REF-C04-006851,CUST-C04-0462,bank_only_unmatched
BANK-C04-000852,REF-C04-006852,932.83,USD,2026-04-26,Synthetic bank transfer REF-C04-006852,CUST-C04-0473,bank_only_unmatched
BANK-C04-000853,REF-C04-006853,311.18,BRL,2026-04-27,Synthetic bank transfer REF-C04-006853,CUST-C04-0484,bank_only_unmatched
BANK-C04-000854,REF-C04-006854,858.79,BRL,2026-04-28,Synthetic bank transfer REF-C04-006854,CUST-C04-0495,bank_only_unmatched
BANK-C04-000855,REF-C04-006855,1001.45,BRL,2026-04-29,Synthetic bank transfer REF-C04-006855,CUST-C04-0506,bank_only_unmatched
BANK-C04-000856,REF-C04-006856,213.18,BRL,2026-04-30,Synthetic bank transfer REF-C04-006856,CUST-C04-0517,bank_only_unmatched
BANK-C04-000857,REF-C04-006857,404.20,BRL,2026-05-01,Synthetic bank transfer REF-C04-006857,CUST-C04-0528,bank_only_unmatched
BANK-C04-000858,REF-C04-006858,368.56,BRL,2026-05-02,Synthetic bank transfer REF-C04-006858,CUST-C04-0539,bank_only_unmatched
BANK-C04-000859,REF-C04-006859,700.42,BRL,2026-05-03,Synthetic bank transfer REF-C04-006859,CUST-C04-0550,bank_only_unmatched
BANK-C04-000860,REF-C04-006860,737.81,BRL,2026-04-06,Synthetic bank transfer REF-C04-006860,CUST-C04-0561,bank_only_unmatched
BANK-C04-000861,REF-C04-006861,1268.55,BRL,2026-04-07,Synthetic bank transfer REF-C04-006861,CUST-C04-0572,bank_only_unmatched
BANK-C04-000862,REF-C04-006862,714.86,BRL,2026-04-08,Synthetic bank transfer REF-C04-006862,CUST-C04-0583,bank_only_unmatched
BANK-C04-000863,REF-C04-006863,1202.09,BRL,2026-04-09,Synthetic bank transfer REF-C04-006863,CUST-C04-0594,bank_only_unmatched
BANK-C04-000864,REF-C04-006864,42.15,EUR,2026-04-10,Synthetic bank transfer REF-C04-006864,CUST-C04-0605,bank_only_unmatched
BANK-C04-000865,REF-C04-006865,288.98,BRL,2026-04-11,Synthetic bank transfer REF-C04-006865,CUST-C04-0616,bank_only_unmatched
BANK-C04-000866,REF-C04-006866,627.74,BRL,2026-04-12,Synthetic bank transfer REF-C04-006866,CUST-C04-0627,bank_only_unmatched
BANK-C04-000867,REF-C04-006867,648.11,BRL,2026-04-13,Synthetic bank transfer REF-C04-006867,CUST-C04-0638,bank_only_unmatched
BANK-C04-000868,REF-C04-006868,683.02,BRL,2026-04-14,Synthetic bank transfer REF-C04-006868,CUST-C04-0649,bank_only_unmatched
BANK-C04-000869,REF-C04-006869,607.67,BRL,2026-04-15,Synthetic bank transfer REF-C04-006869,CUST-C04-0660,bank_only_unmatched
BANK-C04-000870,REF-C04-006870,693.10,BRL,2026-04-16,Synthetic bank transfer REF-C04-006870,CUST-C04-0671,bank_only_unmatched
BANK-C04-000871,REF-C04-006871,442.86,BRL,2026-04-17,Synthetic bank transfer REF-C04-006871,CUST-C04-0682,bank_only_unmatched
BANK-C04-000872,REF-C04-006872,862.76,BRL,2026-04-18,Synthetic bank transfer REF-C04-006872,CUST-C04-0693,bank_only_unmatched
BANK-C04-000873,REF-C04-006873,1147.21,BRL,2026-04-19,Synthetic bank transfer REF-C04-006873,CUST-C04-0004,bank_only_unmatched
BANK-C04-000874,REF-C04-006874,982.30,BRL,2026-04-20,Synthetic bank transfer REF-C04-006874,CUST-C04-0015,bank_only_unmatched
BANK-C04-000875,REF-C04-006875,691.86,BRL,2026-04-21,Synthetic bank transfer REF-C04-006875,CUST-C04-0026,bank_only_unmatched
BANK-C04-000876,REF-C04-006876,331.69,BRL,2026-04-22,Synthetic bank transfer REF-C04-006876,CUST-C04-0037,bank_only_unmatched
BANK-C04-000877,REF-C04-006877,679.00,BRL,2026-04-23,Synthetic bank transfer REF-C04-006877,CUST-C04-0048,bank_only_unmatched
BANK-C04-000878,REF-C04-006878,356.68,BRL,2026-04-24,Synthetic bank transfer REF-C04-006878,CUST-C04-0059,bank_only_unmatched
BANK-C04-000879,REF-C04-006879,505.87,BRL,2026-04-25,Synthetic bank transfer REF-C04-006879,CUST-C04-0070,bank_only_unmatched
BANK-C04-000880,REF-C04-006880,-37.90,BRL,2026-04-26,Synthetic bank transfer REF-C04-006880,CUST-C04-0081,bank_only_unmatched
BANK-C04-000881,REF-C04-006881,128.76,BRL,2026-04-27,Synthetic bank transfer REF-C04-006881,CUST-C04-0092,bank_only_unmatched
BANK-C04-000882,REF-C04-006882,762.57,BRL,2026-04-28,Synthetic bank transfer REF-C04-006882,CUST-C04-0103,bank_only_unmatched
BANK-C04-000883,REF-C04-006883,617.04,BRL,2026-04-29,Synthetic bank transfer REF-C04-006883,CUST-C04-0114,bank_only_unmatched
BANK-C04-000884,REF-C04-006884,1288.36,BRL,2026-04-30,Synthetic bank transfer REF-C04-006884,CUST-C04-0125,bank_only_unmatched
BANK-C04-000885,REF-C04-006885,1093.66,BRL,2026-05-01,Synthetic bank transfer REF-C04-006885,CUST-C04-0136,bank_only_unmatched
BANK-C04-000886,REF-C04-006886,1224.59,BRL,2026-05-02,Synthetic bank transfer REF-C04-006886,CUST-C04-0147,bank_only_unmatched
BANK-C04-000887,REF-C04-006887,929.39,BRL,2026-05-03,Synthetic bank transfer REF-C04-006887,CUST-C04-0158,bank_only_unmatched
BANK-C04-000888,REF-C04-006888,1125.70,USD,2026-04-06,Synthetic bank transfer REF-C04-006888,CUST-C04-0169,bank_only_unmatched
BANK-C04-000889,REF-C04-006889,193.37,BRL,2026-04-07,Synthetic bank transfer REF-C04-006889,CUST-C04-0180,bank_only_unmatched
BANK-C04-000890,REF-C04-006890,969.93,BRL,2026-04-08,Synthetic bank transfer REF-C04-006890,CUST-C04-0191,bank_only_unmatched
BANK-C04-000891,REF-C04-006891,1002.16,BRL,2026-04-09,Synthetic bank transfer REF-C04-006891,CUST-C04-0202,bank_only_unmatched
BANK-C04-000892,REF-C04-006892,856.43,BRL,2026-04-10,Synthetic bank transfer REF-C04-006892,CUST-C04-0213,bank_only_unmatched
BANK-C04-000893,REF-C04-006893,88.73,BRL,2026-04-11,Synthetic bank transfer REF-C04-006893,CUST-C04-0224,bank_only_unmatched
BANK-C04-000894,REF-C04-006894,995.30,BRL,2026-04-12,Synthetic bank transfer REF-C04-006894,CUST-C04-0235,bank_only_unmatched
BANK-C04-000895,REF-C04-006895,1210.34,BRL,2026-04-13,Synthetic bank transfer REF-C04-006895,CUST-C04-0246,bank_only_unmatched
BANK-C04-000896,REF-C04-006896,261.13,BRL,2026-04-14,Synthetic bank transfer REF-C04-006896,CUST-C04-0257,bank_only_unmatched
BANK-C04-000897,REF-C04-006897,1046.61,BRL,2026-04-15,Synthetic bank transfer REF-C04-006897,CUST-C04-0268,bank_only_unmatched
BANK-C04-000898,REF-C04-006898,60.40,BRL,2026-04-16,Synthetic bank transfer REF-C04-006898,CUST-C04-0279,bank_only_unmatched
BANK-C04-000899,REF-C04-006899,619.72,BRL,2026-04-17,Synthetic bank transfer REF-C04-006899,CUST-C04-0290,bank_only_unmatched
BANK-C04-000900,REF-C04-006900,1000.25,EUR,2026-04-18,Synthetic bank transfer REF-C04-006900,CUST-C04-0301,bank_only_unmatched
BANK-C04-000901,REF-C04-006901,468.27,BRL,2026-04-19,Synthetic bank transfer REF-C04-006901,CUST-C04-0312,bank_only_unmatched
BANK-C04-000902,REF-C04-006902,150.49,BRL,2026-04-20,Synthetic bank transfer REF-C04-006902,CUST-C04-0323,bank_only_unmatched
BANK-C04-000903,REF-C04-006903,346.50,BRL,2026-04-21,Synthetic bank transfer REF-C04-006903,CUST-C04-0334,bank_only_unmatched
BANK-C04-000904,REF-C04-006904,699.23,BRL,2026-04-22,Synthetic bank transfer REF-C04-006904,CUST-C04-0345,bank_only_unmatched
BANK-C04-000905,REF-C04-006905,582.49,BRL,2026-04-23,Synthetic bank transfer REF-C04-006905,CUST-C04-0356,bank_only_unmatched
BANK-C04-000906,REF-C04-006906,1123.68,BRL,2026-04-24,Synthetic bank transfer REF-C04-006906,CUST-C04-0367,bank_only_unmatched
BANK-C04-000907,REF-C04-006907,535.99,BRL,2026-04-25,Synthetic bank transfer REF-C04-006907,CUST-C04-0378,bank_only_unmatched
BANK-C04-000908,REF-C04-006908,586.80,BRL,2026-04-26,Synthetic bank transfer REF-C04-006908,CUST-C04-0389,bank_only_unmatched
BANK-C04-000909,REF-C04-006909,750.80,BRL,2026-04-27,Synthetic bank transfer REF-C04-006909,CUST-C04-0400,bank_only_unmatched
BANK-C04-000910,REF-C04-006910,805.98,BRL,2026-04-28,Synthetic bank transfer REF-C04-006910,CUST-C04-0411,bank_only_unmatched
BANK-C04-000911,REF-C04-006911,693.14,BRL,2026-04-29,Synthetic bank transfer REF-C04-006911,CUST-C04-0422,bank_only_unmatched
BANK-C04-000912,REF-C04-006912,303.38,BRL,2026-04-30,Synthetic bank transfer REF-C04-006912,CUST-C04-0433,bank_only_unmatched
BANK-C04-000913,REF-C04-006913,665.15,BRL,2026-05-01,Synthetic bank transfer REF-C04-006913,CUST-C04-0444,bank_only_unmatched
BANK-C04-000914,REF-C04-006914,1183.91,BRL,2026-05-02,Synthetic bank transfer REF-C04-006914,CUST-C04-0455,bank_only_unmatched
BANK-C04-000915,REF-C04-006915,295.27,BRL,2026-05-03,Synthetic bank transfer REF-C04-006915,CUST-C04-0466,bank_only_unmatched
BANK-C04-000916,REF-C04-006916,1108.70,BRL,2026-04-06,Synthetic bank transfer REF-C04-006916,CUST-C04-0477,bank_only_unmatched
BANK-C04-000917,REF-C04-006917,320.63,BRL,2026-04-07,Synthetic bank transfer REF-C04-006917,CUST-C04-0488,bank_only_unmatched
BANK-C04-000918,REF-C04-006918,336.78,BRL,2026-04-08,Synthetic bank transfer REF-C04-006918,CUST-C04-0499,bank_only_unmatched
BANK-C04-000919,REF-C04-006919,879.21,BRL,2026-04-09,Synthetic bank transfer REF-C04-006919,CUST-C04-0510,bank_only_unmatched
BANK-C04-000920,REF-C04-006920,1285.77,BRL,2026-04-10,Synthetic bank transfer REF-C04-006920,CUST-C04-0521,bank_only_unmatched
BANK-C04-000921,REF-C04-006921,19.41,BRL,2026-04-11,Synthetic bank transfer REF-C04-006921,CUST-C04-0532,bank_only_unmatched
BANK-C04-000922,REF-C04-006922,1102.05,BRL,2026-04-12,Synthetic bank transfer REF-C04-006922,CUST-C04-0543,bank_only_unmatched
BANK-C04-000923,REF-C04-006923,-31.99,BRL,2026-04-13,Synthetic bank transfer REF-C04-006923,CUST-C04-0554,bank_only_unmatched
BANK-C04-000924,REF-C04-006924,15.81,USD,2026-04-14,Synthetic bank transfer REF-C04-006924,CUST-C04-0565,bank_only_unmatched
BANK-C04-000925,REF-C04-006925,589.53,BRL,2026-04-15,Synthetic bank transfer REF-C04-006925,CUST-C04-0576,bank_only_unmatched
BANK-C04-000926,REF-C04-006926,620.13,BRL,2026-04-16,Synthetic bank transfer REF-C04-006926,CUST-C04-0587,bank_only_unmatched
BANK-C04-000927,REF-C04-006927,903.39,BRL,2026-04-17,Synthetic bank transfer REF-C04-006927,CUST-C04-0598,bank_only_unmatched
BANK-C04-000928,REF-C04-006928,550.98,BRL,2026-04-18,Synthetic bank transfer REF-C04-006928,CUST-C04-0609,bank_only_unmatched
BANK-C04-000929,REF-C04-006929,151.33,BRL,2026-04-19,Synthetic bank transfer REF-C04-006929,CUST-C04-0620,bank_only_unmatched
BANK-C04-000930,REF-C04-006930,1118.47,BRL,2026-04-20,Synthetic bank transfer REF-C04-006930,CUST-C04-0631,bank_only_unmatched
BANK-C04-000931,REF-C04-006931,838.18,BRL,2026-04-21,Synthetic bank transfer REF-C04-006931,CUST-C04-0642,bank_only_unmatched
BANK-C04-000932,REF-C04-006932,660.55,BRL,2026-04-22,Synthetic bank transfer REF-C04-006932,CUST-C04-0653,bank_only_unmatched
BANK-C04-000933,REF-C04-006933,137.99,BRL,2026-04-23,Synthetic bank transfer REF-C04-006933,CUST-C04-0664,bank_only_unmatched
BANK-C04-000934,REF-C04-006934,466.10,BRL,2026-04-24,Synthetic bank transfer REF-C04-006934,CUST-C04-0675,bank_only_unmatched
BANK-C04-000935,REF-C04-006935,187.69,BRL,2026-04-25,Synthetic bank transfer REF-C04-006935,CUST-C04-0686,bank_only_unmatched
BANK-C04-000936,REF-C04-006936,955.00,EUR,2026-04-26,Synthetic bank transfer REF-C04-006936,CUST-C04-0697,bank_only_unmatched
BANK-C04-000937,REF-C04-006937,437.97,BRL,2026-04-27,Synthetic bank transfer REF-C04-006937,CUST-C04-0008,bank_only_unmatched
BANK-C04-000938,REF-C04-006938,549.47,BRL,2026-04-28,Synthetic bank transfer REF-C04-006938,CUST-C04-0019,bank_only_unmatched
BANK-C04-000939,REF-C04-006939,1068.21,BRL,2026-04-29,Synthetic bank transfer REF-C04-006939,CUST-C04-0030,bank_only_unmatched
BANK-C04-000940,REF-C04-006940,1106.15,BRL,2026-04-30,Synthetic bank transfer REF-C04-006940,CUST-C04-0041,bank_only_unmatched
BANK-C04-000941,REF-C04-006941,964.22,BRL,2026-05-01,Synthetic bank transfer REF-C04-006941,CUST-C04-0052,bank_only_unmatched
BANK-C04-000942,REF-C04-006942,912.11,BRL,2026-05-02,Synthetic bank transfer REF-C04-006942,CUST-C04-0063,bank_only_unmatched
BANK-C04-000943,REF-C04-006943,409.57,BRL,2026-05-03,Synthetic bank transfer REF-C04-006943,CUST-C04-0074,bank_only_unmatched
BANK-C04-000944,REF-C04-006944,432.01,BRL,2026-04-06,Synthetic bank transfer REF-C04-006944,CUST-C04-0085,bank_only_unmatched
BANK-C04-000945,REF-C04-006945,446.82,BRL,2026-04-07,Synthetic bank transfer REF-C04-006945,CUST-C04-0096,bank_only_unmatched
BANK-C04-000946,REF-C04-006946,411.77,BRL,2026-04-08,Synthetic bank transfer REF-C04-006946,CUST-C04-0107,bank_only_unmatched
BANK-C04-000947,REF-C04-006947,316.41,BRL,2026-04-09,Synthetic bank transfer REF-C04-006947,CUST-C04-0118,bank_only_unmatched
BANK-C04-000948,REF-C04-006948,1225.37,BRL,2026-04-10,Synthetic bank transfer REF-C04-006948,CUST-C04-0129,bank_only_unmatched
BANK-C04-000949,REF-C04-006949,1091.57,BRL,2026-04-11,Synthetic bank transfer REF-C04-006949,CUST-C04-0140,bank_only_unmatched
BANK-C04-000950,REF-C04-006950,112.79,BRL,2026-04-12,Synthetic bank transfer REF-C04-006950,CUST-C04-0151,bank_only_unmatched
BANK-C04-000951,REF-C04-006951,916.36,BRL,2026-04-13,Synthetic bank transfer REF-C04-006951,CUST-C04-0162,bank_only_unmatched
BANK-C04-000952,REF-C04-006952,571.55,BRL,2026-04-14,Synthetic bank transfer REF-C04-006952,CUST-C04-0173,bank_only_unmatched
BANK-C04-000953,REF-C04-006953,1005.31,BRL,2026-04-15,Synthetic bank transfer REF-C04-006953,CUST-C04-0184,bank_only_unmatched
BANK-C04-000954,REF-C04-006954,699.51,BRL,2026-04-16,Synthetic bank transfer REF-C04-006954,CUST-C04-0195,bank_only_unmatched
BANK-C04-000955,REF-C04-006955,1163.66,BRL,2026-04-17,Synthetic bank transfer REF-C04-006955,CUST-C04-0206,bank_only_unmatched
BANK-C04-000956,REF-C04-006956,251.38,BRL,2026-04-18,Synthetic bank transfer REF-C04-006956,CUST-C04-0217,bank_only_unmatched
BANK-C04-000957,REF-C04-006957,732.47,BRL,2026-04-19,Synthetic bank transfer REF-C04-006957,CUST-C04-0228,bank_only_unmatched
BANK-C04-000958,REF-C04-006958,1273.09,BRL,2026-04-20,Synthetic bank transfer REF-C04-006958,CUST-C04-0239,bank_only_unmatched
BANK-C04-000959,REF-C04-006959,524.01,BRL,2026-04-21,Synthetic bank transfer REF-C04-006959,CUST-C04-0250,bank_only_unmatched
