ledger_tx_id,reference,amount,currency,occurred_at,description,customer_ref,scenario
LED-C04-000669,REF-C04-000669,511.87,BRL,2026-05-01T10:10:00Z,Synthetic ledger transfer REF-C04-000669,CUST-C04-0360,exception_lab_match_candidate
LED-C04-000670,REF-C04-000670,923.00,BRL,2026-05-02T10:20:00Z,Synthetic ledger transfer REF-C04-000670,CUST-C04-0371,exception_lab_match_candidate
LED-C04-000671,REF-C04-000671,1011.92,BRL,2026-05-03T10:30:00Z,Synthetic ledger transfer REF-C04-000671,CUST-C04-0382,exception_lab_match_candidate
LED-C04-000672,REF-C04-000672,740.75,EUR,2026-04-06T08:00:00Z,Synthetic ledger transfer REF-C04-000672,CUST-C04-0393,exception_lab_match_candidate
LED-C04-000673,REF-C04-000673,847.95,BRL,2026-04-07T08:10:00Z,Synthetic ledger transfer REF-C04-000673,CUST-C04-0404,exception_lab_match_candidate
LED-C04-000674,REF-C04-000674,175.75,BRL,2026-04-08T08:20:00Z,Synthetic ledger transfer REF-C04-000674,CUST-C04-0415,exception_lab_match_candidate
LED-C04-000675,REF-C04-000675,851.25,BRL,2026-04-09T08:30:00Z,Synthetic ledger transfer REF-C04-000675,CUST-C04-0426,exception_lab_match_candidate
LED-C04-000676,REF-C04-000676,290.18,BRL,2026-04-10T08:40:00Z,Synthetic ledger transfer REF-C04-000676,CUST-C04-0437,exception_lab_match_candidate
LED-C04-000677,REF-C04-000677,612.04,BRL,2026-04-11T08:50:00Z,Synthetic ledger transfer REF-C04-000677,CUST-C04-0448,exception_lab_match_candidate
LED-C04-000678,REF-C04-000678,702.73,BRL,2026-04-12T09:00:00Z,Synthetic ledger transfer REF-C04-000678,CUST-C04-0459,exception_lab_match_candidate
LED-C04-000679,REF-C04-000679,1055.69,BRL,2026-04-13T09:10:00Z,Synthetic ledger transfer REF-C04-000679,CUST-C04-0470,exception_lab_match_candidate
LED-C04-000680,REF-C04-000680,1247.99,BRL,2026-04-14T09:20:00Z,Synthetic ledger transfer REF-C04-000680,CUST-C04-0481,exception_lab_match_candidate
LED-C04-000681,REF-C04-000681,194.37,BRL,2026-04-15T09:30:00Z,Synthetic ledger transfer REF-C04-000681,CUST-C04-0492,exception_lab_match_candidate
LED-C04-000682,REF-C04-000682,1228.59,BRL,2026-04-16T09:40:00Z,Synthetic ledger transfer REF-C04-000682,CUST-C04-0503,exception_lab_match_candidate
LED-C04-000683,REF-C04-000683,213.27,BRL,2026-04-17T09:50:00Z,Synthetic ledger transfer REF-C04-000683,CUST-C04-0514,exception_lab_match_candidate
LED-C04-000684,REF-C04-000684,1240.39,BRL,2026-04-18T10:00:00Z,Synthetic ledger transfer REF-C04-000684,CUST-C04-0525,exception_lab_match_candidate
LED-C04-000685,REF-C04-000685,186.98,BRL,2026-04-19T10:10:00Z,Synthetic ledger transfer REF-C04-000685,CUST-C04-0536,exception_lab_match_candidate
LED-C04-000686,REF-C04-000686,1080.21,BRL,2026-04-20T10:20:00Z,Synthetic ledger transfer REF-C04-000686,CUST-C04-0547,exception_lab_match_candidate
LED-C04-000687,REF-C04-000687,1091.16,BRL,2026-04-21T10:30:00Z,Synthetic ledger transfer REF-C04-000687,CUST-C04-0558,exception_lab_match_candidate
LED-C04-000688,REF-C04-000688,-76.08,BRL,2026-04-22T08:00:00Z,Synthetic ledger transfer REF-C04-000688,CUST-C04-0569,exception_lab_match_candidate
LED-C04-000689,REF-C04-000689,1168.99,BRL,2026-04-23T08:10:00Z,Synthetic ledger transfer REF-C04-000689,CUST-C04-0580,exception_lab_match_candidate
LED-C04-000690,REF-C04-000690,707.48,BRL,2026-04-24T08:20:00Z,Synthetic ledger transfer REF-C04-000690,CUST-C04-0591,exception_lab_match_candidate
LED-C04-000691,REF-C04-000691,743.29,BRL,2026-04-25T08:30:00Z,Synthetic ledger transfer REF-C04-000691,CUST-C04-0602,exception_lab_match_candidate
LED-C04-000692,REF-C04-000692,452.15,BRL,2026-04-26T08:40:00Z,Synthetic ledger transfer REF-C04-000692,CUST-C04-0613,exception_lab_match_candidate
LED-C04-000693,REF-C04-000693,65.10,BRL,2026-04-27T08:50:00Z,Synthetic ledger transfer REF-C04-000693,CUST-C04-0624,exception_lab_match_candidate
LED-C04-000694,REF-C04-000694,917.82,BRL,2026-04-28T09:00:00Z,Synthetic ledger transfer REF-C04-000694,CUST-C04-0635,exception_lab_match_candidate
LED-C04-000695,REF-C04-000695,1155.29,BRL,2026-04-29T09:10:00Z,Synthetic ledger transfer REF-C04-000695,CUST-C04-0646,exception_lab_match_candidate
LED-C04-000696,REF-C04-000696,532.25,USD,2026-04-30T09:20:00Z,Synthetic ledger transfer REF-C04-000696,CUST-C04-0657,exception_lab_match_candidate
LED-C04-000697,REF-C04-000697,1233.37,BRL,2026-05-01T09:30:00Z,Synthetic ledger transfer REF-C04-000697,CUST-C04-0668,exception_lab_match_candidate
LED-C04-000698,REF-C04-000698,41.18,BRL,2026-05-02T09:40:00Z,Synthetic ledger transfer REF-C04-000698,CUST-C04-0679,exception_lab_match_candidate
LED-C04-000699,REF-C04-000699,110.29,BRL,2026-05-03T09:50:00Z,Synthetic ledger transfer REF-C04-000699,CUST-C04-0690,exception_lab_match_candidate
LED-C04-000700,REF-C04-000700,714.52,BRL,2026-04-06T10:00:00Z,Synthetic ledger transfer REF-C04-000700,CUST-C04-0001,exception_lab_match_candidate
LED-C04-000701,REF-C04-000701,219.81,BRL,2026-04-07T10:10:00Z,Synthetic ledger transfer REF-C04-000701,CUST-C04-0012,exception_lab_match_candidate
LED-C04-000702,REF-C04-000702,1291.95,BRL,2026-04-08T10:20:00Z,Synthetic ledger transfer REF-C04-000702,CUST-C04-0023,exception_lab_match_candidate
LED-C04-000703,REF-C04-000703,256.23,BRL,2026-04-09T10:30:00Z,Synthetic ledger transfer REF-C04-000703,CUST-C04-0034,exception_lab_match_candidate
LED-C04-000704,REF-C04-000704,21.70,BRL,2026-04-10T08:00:00Z,Synthetic ledger transfer REF-C04-000704,CUST-C04-0045,exception_lab_match_candidate
LED-C04-000705,REF-C04-000705,250.51,BRL,2026-04-11T08:10:00Z,Synthetic ledger transfer REF-C04-000705,CUST-C04-0056,exception_lab_match_candidate
LED-C04-000706,REF-C04-000706,1142.72,BRL,2026-04-12T08:20:00Z,Synthetic ledger transfer REF-C04-000706,CUST-C04-0067,exception_lab_match_candidate
LED-C04-000707,,208.55,BRL,2026-04-13T08:30:00Z,Synthetic ledger transfer REF-C04-000707,CUST-C04-0078,missing_reference_manual_review
LED-C04-000708,REF-C04-000708,660.02,EUR,2026-04-14T08:40:00Z,Synthetic ledger transfer REF-C04-000708,CUST-C04-0089,exception_lab_match_candidate
LED-C04-000709,REF-C04-000709,526.16,BRL,2026-04-15T08:50:00Z,Synthetic ledger transfer REF-C04-000709,CUST-C04-0100,exception_lab_match_candidate
LED-C04-000710,REF-C04-000710,394.57,BRL,2026-04-16T09:00:00Z,Synthetic ledger transfer REF-C04-000710,CUST-C04-0111,exception_lab_match_candidate
LED-C04-000711,REF-C04-000711,1053.38,BRL,2026-04-17T09:10:00Z,Synthetic ledger transfer REF-C04-000711,CUST-C04-0122,exception_lab_match_candidate
LED-C04-000712,REF-C04-000711,679.93,BRL,2026-04-18T09:20:00Z,Synthetic ledger transfer REF-C04-000712,CUST-C04-0133,duplicate_reference_candidate
LED-C04-000713,REF-C04-000713,214.66,BRL,2026-04-19T09:30:00Z,Synthetic ledger transfer REF-C04-000713,CUST-C04-0144,exception_lab_match_candidate
LED-C04-000714,REF-C04-000714,960.56,BRL,2026-04-20T09:40:00Z,Synthetic ledger transfer REF-C04-000714,CUST-C04-0155,exception_lab_match_candidate
LED-C04-000715,REF-C04-000715,267.53,BRL,2026-04-21T09:50:00Z,Synthetic ledger transfer REF-C04-000715,CUST-C04-0166,exception_lab_match_candidate
LED-C04-000716,REF-C04-000716,194.08,BRL,2026-04-22T10:00:00Z,Synthetic ledger transfer REF-C04-000716,CUST-C04-0177,exception_lab_match_candidate
LED-C04-000717,REF-C04-000717,60.41,BRL,2026-04-23T10:10:00Z,Synthetic ledger transfer REF-C04-000717,CUST-C04-0188,exception_lab_match_candidate
LED-C04-000718,REF-C04-000718,311.83,BRL,2026-04-24T10:20:00Z,Synthetic ledger transfer REF-C04-000718,CUST-C04-0199,exception_lab_match_candidate
LED-C04-000719,REF-C04-000719,126.81,BRL,2026-04-25T10:30:00Z,Synthetic ledger transfer REF-C04-000719,CUST-C04-0210,exception_lab_match_candidate
LED-C04-000720,REF-C04-000720,439.45,BRL,2026-04-26T08:00:00Z,Synthetic ledger transfer REF-C04-000720,CUST-C04-0221,exception_lab_match_candidate
LED-C04-000721,REF-C04-000721,440.64,BRL,2026-04-27T08:10:00Z,Synthetic ledger transfer REF-C04-000721,CUST-C04-0232,exception_lab_match_candidate
LED-C04-000722,REF-C04-000722,1244.04,BRL,2026-04-28T08:20:00Z,Synthetic ledger transfer REF-C04-000722,CUST-C04-0243,exception_lab_match_candidate
LED-C04-000723,REF-C04-000723,974.74,BRL,2026-04-29T08:30:00Z,Synthetic ledger transfer REF-C04-000723,CUST-C04-0254,exception_lab_match_candidate
LED-C04-000724,REF-C04-000724,442.60,BRL,2026-04-30T08:40:00Z,Synthetic ledger transfer REF-C04-000724,CUST-C04-0265,exception_lab_match_candidate
LED-C04-000725,REF-C04-000725,55.61,BRL,2026-05-01T08:50:00Z,Synthetic ledger transfer REF-C04-000725,CUST-C04-0276,exception_lab_match_candidate
LED-C04-000726,REF-C04-000726,41.05,BRL,2026-05-02T09:00:00Z,Synthetic ledger transfer REF-C04-000726,CUST-C04-0287,exception_lab_match_candidate
LED-C04-000727,REF-C04-000727,898.47,BRL,2026-05-03T09:10:00Z,Synthetic ledger transfer REF-C04-000727,CUST-C04-0298,exception_lab_match_candidate
LED-C04-000728,REF-C04-000728,406.16,BRL,2026-04-06T09:20:00Z,Synthetic ledger transfer REF-C04-000728,CUST-C04-0309,exception_lab_match_candidate
LED-C04-000729,REF-C04-000729,210.18,BRL,2026-04-07T09:30:00Z,Synthetic ledger transfer REF-C04-000729,CUST-C04-0320,exception_lab_match_candidate
LED-C04-000730,REF-C04-000730,454.79,BRL,2026-04-08T09:40:00Z,Synthetic ledger transfer REF-C04-000730,CUST-C04-0331,exception_lab_match_candidate
LED-C04-000731,REF-C04-000731,-25.06,BRL,2026-04-09T09:50:00Z,Synthetic ledger transfer REF-C04-000731,CUST-C04-0342,exception_lab_match_candidate
LED-C04-000732,REF-C04-000732,611.65,USD,2026-04-10T10:00:00Z,Synthetic ledger transfer REF-C04-000732,CUST-C04-0353,exception_lab_match_candidate
LED-C04-000733,REF-C04-000733,864.45,BRL,2026-04-11T10:10:00Z,Synthetic ledger transfer REF-C04-000733,CUST-C04-0364,exception_lab_match_candidate
LED-C04-000734,REF-C04-000734,120.88,BRL,2026-04-12T10:20:00Z,Synthetic ledger transfer REF-C04-000734,CUST-C04-0375,exception_lab_match_candidate
LED-C04-000735,REF-C04-000735,771.61,BRL,2026-04-13T10:30:00Z,Synthetic ledger transfer REF-C04-000735,CUST-C04-0386,exception_lab_match_candidate
LED-C04-000736,REF-C04-000736,518.09,BRL,2026-04-14T08:00:00Z,Synthetic ledger transfer REF-C04-000736,CUST-C04-0397,exception_lab_match_candidate
LED-C04-000737,REF-C04-000737,203.39,BRL,2026-04-15T08:10:00Z,Synthetic ledger transfer REF-C04-000737,CUST-C04-0408,exception_lab_match_candidate
LED-C04-000738,REF-C04-000738,153.68,BRL,2026-04-16T08:20:00Z,Synthetic ledger transfer REF-C04-000738,CUST-C04-0419,exception_lab_match_candidate
LED-C04-000739,REF-C04-000739,294.76,BRL,2026-04-17T08:30:00Z,Synthetic ledger transfer REF-C04-000739,CUST-C04-0430,exception_lab_match_candidate
LED-C04-000740,REF-C04-000740,330.20,BRL,2026-04-18T08:40:00Z,Synthetic ledger transfer REF-C04-000740,CUST-C04-0441,exception_lab_match_candidate
LED-C04-000741,REF-C04-000741,78.77,BRL,2026-04-19T08:50:00Z,Synthetic ledger transfer REF-C04-000741,CUST-C04-0452,exception_lab_match_candidate
LED-C04-000742,REF-C04-000742,1271.80,BRL,2026-04-20T09:00:00Z,Synthetic ledger transfer REF-C04-000742,CUST-C04-0463,exception_lab_match_candidate
LED-C04-000743,REF-C04-000743,878.75,BRL,2026-04-21T09:10:00Z,Synthetic ledger transfer REF-C04-000743,CUST-C04-0474,exception_lab_match_candidate
LED-C04-000744,REF-C04-000744,93.59,EUR,2026-04-22T09:20:00Z,Synthetic ledger transfer REF-C04-000744,CUST-C04-0485,exception_lab_match_candidate
LED-C04-000745,REF-C04-000745,579.02,BRL,2026-04-23T09:30:00Z,Synthetic ledger transfer REF-C04-000745,CUST-C04-0496,exception_lab_match_candidate
LED-C04-000746,REF-C04-000746,343.97,BRL,2026-04-24T09:40:00Z,Synthetic ledger transfer REF-C04-000746,CUST-C04-0507,exception_lab_match_candidate
LED-C04-000747,REF-C04-000747,1156.03,BRL,2026-04-25T09:50:00Z,Synthetic ledger transfer REF-C04-000747,CUST-C04-0518,exception_lab_match_candidate
LED-C04-000748,REF-C04-000748,1235.67,BRL,2026-04-26T10:00:00Z,Synthetic ledger transfer REF-C04-000748,CUST-C04-0529,exception_lab_match_candidate
LED-C04-000749,REF-C04-000749,495.90,BRL,2026-04-27T10:10:00Z,Synthetic ledger transfer REF-C04-000749,CUST-C04-0540,exception_lab_match_candidate
LED-C04-000750,REF-C04-000750,712.44,BRL,2026-04-28T10:20:00Z,Synthetic ledger transfer REF-C04-000750,CUST-C04-0551,exception_lab_match_candidate
LED-C04-000751,REF-C04-000751,520.05,BRL,2026-04-29T10:30:00Z,Synthetic ledger transfer REF-C04-000751,CUST-C04-0562,exception_lab_match_candidate
LED-C04-000752,REF-C04-000752,1271.15,BRL,2026-04-30T08:00:00Z,Synthetic ledger transfer REF-C04-000752,CUST-C04-0573,exception_lab_match_candidate
LED-C04-000753,REF-C04-000753,1251.81,BRL,2026-05-01T08:10:00Z,Synthetic ledger transfer REF-C04-000753,CUST-C04-0584,exception_lab_match_candidate
LED-C04-000754,REF-C04-000754,48.91,BRL,2026-05-02T08:20:00Z,Synthetic ledger transfer REF-C04-000754,CUST-C04-0595,exception_lab_match_candidate
LED-C04-000755,REF-C04-000755,1074.81,BRL,2026-05-03T08:30:00Z,Synthetic ledger transfer REF-C04-000755,CUST-C04-0606,exception_lab_match_candidate
LED-C04-000756,REF-C04-000756,102.00,BRL,2026-04-06T08:40:00Z,Synthetic ledger transfer REF-C04-000756,CUST-C04-0617,exception_lab_match_candidate
LED-C04-000757,REF-C04-000757,868.15,BRL,2026-04-07T08:50:00Z,Synthetic ledger transfer REF-C04-000757,CUST-C04-0628,exception_lab_match_candidate
LED-C04-000758,REF-C04-000758,716.00,BRL,2026-04-08T09:00:00Z,Synthetic ledger transfer REF-C04-000758,CUST-C04-0639,exception_lab_match_candidate
LED-C04-000759,REF-C04-000759,1103.11,BRL,2026-04-09T09:10:00Z,Synthetic ledger transfer REF-C04-000759,CUST-C04-0650,exception_lab_match_candidate
LED-C04-000760,REF-C04-000760,1293.28,BRL,2026-04-10T09:20:00Z,Synthetic ledger transfer REF-C04-000760,CUST-C04-0661,exception_lab_match_candidate
LED-C04-000761,REF-C04-000761,746.00,BRL,2026-04-11T09:30:00Z,Synthetic ledger transfer REF-C04-000761,CUST-C04-0672,exception_lab_match_candidate
LED-C04-000762,REF-C04-000762,765.72,BRL,2026-04-12T09:40:00Z,Synthetic ledger transfer REF-C04-000762,CUST-C04-0683,exception_lab_match_candidate
LED-C04-000763,REF-C04-000763,912.08,BRL,2026-04-13T09:50:00Z,Synthetic ledger transfer REF-C04-000763,CUST-C04-0694,exception_lab_match_candidate
LED-C04-000764,REF-C04-000764,172.03,BRL,2026-04-14T10:00:00Z,Synthetic ledger transfer REF-C04-000764,CUST-C04-0005,exception_lab_match_candidate
LED-C04-000765,REF-C04-000765,774.00,BRL,2026-04-15T10:10:00Z,Synthetic ledger transfer REF-C04-000765,CUST-C04-0016,exception_lab_match_candidate
LED-C04-000766,REF-C04-000766,797.83,BRL,2026-04-16T10:20:00Z,Synthetic ledger transfer REF-C04-000766,CUST-C04-0027,exception_lab_match_candidate
LED-C04-000767,REF-C04-000767,485.36,BRL,2026-04-17T10:30:00Z,Synthetic ledger transfer REF-C04-000767,CUST-C04-0038,exception_lab_match_candidate
LED-C04-000768,REF-C04-000768,88.92,USD,2026-04-18T08:00:00Z,Synthetic ledger transfer REF-C04-000768,CUST-C04-0049,exception_lab_match_candidate
LED-C04-000769,REF-C04-000769,1219.97,BRL,2026-04-19T08:10:00Z,Synthetic ledger transfer REF-C04-000769,CUST-C04-0060,exception_lab_match_candidate
LED-C04-000770,REF-C04-000770,1101.36,BRL,2026-04-20T08:20:00Z,Synthetic ledger transfer REF-C04-000770,CUST-C04-0071,exception_lab_match_candidate
LED-C04-000771,REF-C04-000771,1098.91,BRL,2026-04-21T08:30:00Z,Synthetic ledger transfer REF-C04-000771,CUST-C04-0082,exception_lab_match_candidate
LED-C04-000772,REF-C04-000772,1042.59,BRL,2026-04-22T08:40:00Z,Synthetic ledger transfer REF-C04-000772,CUST-C04-0093,exception_lab_match_candidate
LED-C04-000773,REF-C04-000773,1109.89,BRL,2026-04-23T08:50:00Z,Synthetic ledger transfer REF-C04-000773,CUST-C04-0104,exception_lab_match_candidate
LED-C04-000774,REF-C04-000774,-2.00,BRL,2026-04-24T09:00:00Z,Synthetic ledger transfer REF-C04-000774,CUST-C04-0115,exception_lab_match_candidate
LED-C04-000775,REF-C04-000775,730.59,BRL,2026-04-25T09:10:00Z,Synthetic ledger transfer REF-C04-000775,CUST-C04-0126,exception_lab_match_candidate
LED-C04-000776,REF-C04-000776,210.51,BRL,2026-04-26T09:20:00Z,Synthetic ledger transfer REF-C04-000776,CUST-C04-0137,exception_lab_match_candidate
LED-C04-000777,REF-C04-000777,945.69,BRL,2026-04-27T09:30:00Z,Synthetic ledger transfer REF-C04-000777,CUST-C04-0148,exception_lab_match_candidate
LED-C04-000778,REF-C04-000778,935.97,BRL,2026-04-28T09:40:00Z,Synthetic ledger transfer REF-C04-000778,CUST-C04-0159,exception_lab_match_candidate
LED-C04-000779,REF-C04-000779,433.15,BRL,2026-04-29T09:50:00Z,Synthetic ledger transfer REF-C04-000779,CUST-C04-0170,exception_lab_match_candidate
LED-C04-000780,REF-C04-000780,187.61,EUR,2026-04-30T10:00:00Z,Synthetic ledger transfer REF-C04-000780,CUST-C04-0181,exception_lab_match_candidate
LED-C04-000781,REF-C04-000781,713.81,BRL,2026-05-01T10:10:00Z,Synthetic ledger transfer REF-C04-000781,CUST-C04-0192,exception_lab_match_candidate
LED-C04-000782,REF-C04-000782,837.54,BRL,2026-05-02T10:20:00Z,Synthetic ledger transfer REF-C04-000782,CUST-C04-0203,exception_lab_match_candidate
LED-C04-000783,REF-C04-000783,879.32,BRL,2026-05-03T10:30:00Z,Synthetic ledger transfer REF-C04-000783,CUST-C04-0214,exception_lab_match_candidate
LED-C04-000784,REF-C04-000784,1001.36,BRL,2026-04-06T08:00:00Z,Synthetic ledger transfer REF-C04-000784,CUST-C04-0225,exception_lab_match_candidate
LED-C04-000785,REF-C04-000785,134.19,BRL,2026-04-07T08:10:00Z,Synthetic ledger transfer REF-C04-000785,CUST-C04-0236,exception_lab_match_candidate
LED-C04-000786,REF-C04-000786,815.47,BRL,2026-04-08T08:20:00Z,Synthetic ledger transfer REF-C04-000786,CUST-C04-0247,exception_lab_match_candidate
LED-C04-000787,REF-C04-000787,369.00,BRL,2026-04-09T08:30:00Z,Synthetic ledger transfer REF-C04-000787,CUST-C04-0258,exception_lab_match_candidate
LED-C04-000788,REF-C04-000788,1245.67,BRL,2026-04-10T08:40:00Z,Synthetic ledger transfer REF-C04-000788,CUST-C04-0269,exception_lab_match_candidate
LED-C04-000789,REF-C04-000789,656.49,BRL,2026-04-11T08:50:00Z,Synthetic ledger transfer REF-C04-000789,CUST-C04-0280,exception_lab_match_candidate
LED-C04-000790,REF-C04-000790,642.40,BRL,2026-04-12T09:00:00Z,Synthetic ledger transfer REF-C04-000790,CUST-C04-0291,exception_lab_match_candidate
LED-C04-000791,REF-C04-000791,695.28,BRL,2026-04-13T09:10:00Z,Synthetic ledger transfer REF-C04-000791,CUST-C04-0302,exception_lab_match_candidate
LED-C04-000792,REF-C04-000792,273.11,BRL,2026-04-14T09:20:00Z,Synthetic ledger transfer REF-C04-000792,CUST-C04-0313,exception_lab_match_candidate
LED-C04-000793,REF-C04-000793,311.97,BRL,2026-04-15T09:30:00Z,Synthetic ledger transfer REF-C04-000793,CUST-C04-0324,exception_lab_match_candidate
LED-C04-000794,REF-C04-000794,448.90,BRL,2026-04-16T09:40:00Z,Synthetic ledger transfer REF-C04-000794,CUST-C04-0335,exception_lab_match_candidate
LED-C04-000795,REF-C04-000795,184.52,BRL,2026-04-17T09:50:00Z,Synthetic ledger transfer REF-C04-000795,CUST-C04-0346,exception_lab_match_candidate
LED-C04-000796,REF-C04-000796,1034.44,BRL,2026-04-18T10:00:00Z,Synthetic ledger transfer REF-C04-000796,CUST-C04-0357,exception_lab_match_candidate
LED-C04-000797,REF-C04-000797,962.79,BRL,2026-04-19T10:10:00Z,Synthetic ledger transfer REF-C04-000797,CUST-C04-0368,exception_lab_match_candidate
LED-C04-000798,REF-C04-000798,1157.45,BRL,2026-04-20T10:20:00Z,Synthetic ledger transfer REF-C04-000798,CUST-C04-0379,exception_lab_match_candidate
LED-C04-000799,REF-C04-000799,895.98,BRL,2026-04-21T10:30:00Z,Synthetic ledger transfer REF-C04-000799,CUST-C04-0390,exception_lab_match_candidate
LED-C04-000800,REF-C04-000800,847.80,BRL,2026-04-22T08:00:00Z,Synthetic ledger transfer REF-C04-000800,CUST-C04-0401,exception_lab_match_candidate
LED-C04-000801,REF-C04-000800,440.86,BRL,2026-04-23T08:10:00Z,Synthetic ledger transfer REF-C04-000801,CUST-C04-0412,duplicate_reference_candidate
LED-C04-000802,REF-C04-000802,599.01,BRL,2026-04-24T08:20:00Z,Synthetic ledger transfer REF-C04-000802,CUST-C04-0423,exception_lab_match_candidate
LED-C04-000803,REF-C04-000803,172.24,BRL,2026-04-25T08:30:00Z,Synthetic ledger transfer REF-C04-000803,CUST-C04-0434,exception_lab_match_candidate
LED-C04-000804,REF-C04-000804,885.24,USD,2026-04-26T08:40:00Z,Synthetic ledger transfer REF-C04-000804,CUST-C04-0445,exception_lab_match_candidate
LED-C04-000805,REF-C04-000805,1068.22,BRL,2026-04-27T08:50:00Z,Synthetic ledger transfer REF-C04-000805,CUST-C04-0456,exception_lab_match_candidate
LED-C04-000806,REF-C04-000806,1159.77,BRL,2026-04-28T09:00:00Z,Synthetic ledger transfer REF-C04-000806,CUST-C04-0467,exception_lab_match_candidate
LED-C04-000807,REF-C04-000807,361.57,BRL,2026-04-29T09:10:00Z,Synthetic ledger transfer REF-C04-000807,CUST-C04-0478,exception_lab_match_candidate
LED-C04-000808,,1023.18,BRL,2026-04-30T09:20:00Z,Synthetic ledger transfer REF-C04-000808,CUST-C04-0489,missing_reference_manual_review
LED-C04-000809,REF-C04-000809,1285.54,BRL,2026-05-01T09:30:00Z,Synthetic ledger transfer REF-C04-000809,CUST-C04-0500,exception_lab_match_candidate
LED-C04-000810,REF-C04-000810,646.53,BRL,2026-05-02T09:40:00Z,Synthetic ledger transfer REF-C04-000810,CUST-C04-0511,exception_lab_match_candidate
LED-C04-000811,REF-C04-000811,784.03,BRL,2026-05-03T09:50:00Z,Synthetic ledger transfer REF-C04-000811,CUST-C04-0522,exception_lab_match_candidate
LED-C04-000812,REF-C04-000812,148.56,BRL,2026-04-06T10:00:00Z,Synthetic ledger transfer REF-C04-000812,CUST-C04-0533,exception_lab_match_candidate
LED-C04-000813,REF-C04-000813,1177.04,BRL,2026-04-07T10:10:00Z,Synthetic ledger transfer REF-C04-000813,CUST-C04-0544,exception_lab_match_candidate
LED-C04-000814,REF-C04-000814,373.91,BRL,2026-04-08T10:20:00Z,Synthetic ledger transfer REF-C04-000814,CUST-C04-0555,exception_lab_match_candidate
LED-C04-000815,REF-C04-000815,757.52,BRL,2026-04-09T10:30:00Z,Synthetic ledger transfer REF-C04-000815,CUST-C04-0566,exception_lab_match_candidate
LED-C04-000816,REF-C04-000816,883.99,EUR,2026-04-10T08:00:00Z,Synthetic ledger transfer REF-C04-000816,CUST-C04-0577,exception_lab_match_candidate
LED-C04-000817,REF-C04-000817,-87.42,BRL,2026-04-11T08:10:00Z,Synthetic ledger transfer REF-C04-000817,CUST-C04-0588,exception_lab_match_candidate
LED-C04-000818,REF-C04-000818,516.14,BRL,2026-04-12T08:20:00Z,Synthetic ledger transfer REF-C04-000818,CUST-C04-0599,exception_lab_match_candidate
LED-C04-000819,REF-C04-000819,935.94,BRL,2026-04-13T08:30:00Z,Synthetic ledger transfer REF-C04-000819,CUST-C04-0610,exception_lab_match_candidate
LED-C04-000820,REF-C04-000820,614.20,BRL,2026-04-14T08:40:00Z,Synthetic ledger transfer REF-C04-000820,CUST-C04-0621,exception_lab_match_candidate
LED-C04-000821,REF-C04-000821,351.19,BRL,2026-04-15T08:50:00Z,Synthetic ledger transfer REF-C04-000821,CUST-C04-0632,exception_lab_match_candidate
LED-C04-000822,REF-C04-000822,799.61,BRL,2026-04-16T09:00:00Z,Synthetic ledger transfer REF-C04-000822,CUST-C04-0643,exception_lab_match_candidate
LED-C04-000823,REF-C04-000823,1010.30,BRL,2026-04-17T09:10:00Z,Synthetic ledger transfer REF-C04-000823,CUST-C04-0654,exception_lab_match_candidate
LED-C04-000824,REF-C04-000824,785.05,BRL,2026-04-18T09:20:00Z,Synthetic ledger transfer REF-C04-000824,CUST-C04-0665,exception_lab_match_candidate
LED-C04-000825,REF-C04-000825,618.99,BRL,2026-04-19T09:30:00Z,Synthetic ledger transfer REF-C04-000825,CUST-C04-0676,exception_lab_match_candidate
LED-C04-000826,REF-C04-000826,187.65,BRL,2026-04-20T09:40:00Z,Synthetic ledger transfer REF-C04-000826,CUST-C04-0687,exception_lab_match_candidate
LED-C04-000827,REF-C04-000827,1118.58,BRL,2026-04-21T09:50:00Z,Synthetic ledger transfer REF-C04-000827,CUST-C04-0698,exception_lab_match_candidate
LED-C04-000828,REF-C04-000828,538.80,BRL,2026-04-22T10:00:00Z,Synthetic ledger transfer REF-C04-000828,CUST-C04-0009,exception_lab_match_candidate
LED-C04-000829,REF-C04-000829,520.50,BRL,2026-04-23T10:10:00Z,Synthetic ledger transfer REF-C04-000829,CUST-C04-0020,exception_lab_match_candidate
LED-C04-000830,REF-C04-000830,359.03,BRL,2026-04-24T10:20:00Z,Synthetic ledger transfer REF-C04-000830,CUST-C04-0031,exception_lab_match_candidate
LED-C04-000831,REF-C04-000831,1274.64,BRL,2026-04-25T10:30:00Z,Synthetic ledger transfer REF-C04-000831,CUST-C04-0042,exception_lab_match_candidate
LED-C04-000832,REF-C04-000832,521.42,BRL,2026-04-26T08:00:00Z,Synthetic ledger transfer REF-C04-000832,CUST-C04-0053,exception_lab_match_candidate
LED-C04-000833,REF-C04-000833,522.25,BRL,2026-04-27T08:10:00Z,Synthetic ledger transfer REF-C04-000833,CUST-C04-0064,exception_lab_match_candidate
LED-C04-000834,REF-C04-000834,593.05,BRL,2026-04-28T08:20:00Z,Synthetic ledger transfer REF-C04-000834,CUST-C04-0075,exception_lab_match_candidate
LED-C04-000835,REF-C04-000835,711.32,BRL,2026-04-29T08:30:00Z,Synthetic ledger transfer REF-C04-000835,CUST-C04-0086,exception_lab_match_candidate
